"","ko_id","add_backC","pFe21_9A","pFe19A","pFe19B","pFe19C","pFe21_9B","pFe21_9C"
"K09490",6.79892859639516,6.23317808538206,8.01976192912621,6.9966256769451,7.01707730438741,7.25382104267105,8.5498757970995,8.93771011020671
"K08916",6.73403087272003,6.25140291548421,5.1330731949057,4.01379929287045,5.15476313615636,4.61277633118604,6.02755909660392,6.16994334154056
"K05591",3.73643374659545,4.36070293789562,5.91715880801938,6.11408720040514,6.49954213730754,5.54085260602004,4.957926792256,5.01900499859575
"K11843",7.69129786286253,7.78050459763196,6.35979817669856,6.4567406635752,5.94260984971272,6.08951014566326,5.7127439422008,5.09851719680494
"K05909",5.26247897430372,6.30471619709071,6.62589321924394,7.19161309876436,7.22751603523119,7.06378599535706,5.58227372008066,4.84403314998276
"K02732",7.66027860102456,7.56580031632986,6.0686367059627,5.77927896244887,5.57808098237675,5.40520362042023,5.7127439422008,5.41791497840622
"K01166",4.3040145905366,4.74022845326971,6.80801755827749,6.25580887188343,6.67772472803289,6.42976612630099,6.39148418341398,5.67687663704832
"K11518",4.0332049915776,3.48408359358466,5.7918062527338,6.02171216337924,5.52501539798705,5.86249043474693,5.46333171774451,5.4381082627128
"K03686",10.1241099098115,11.3487270050882,11.5750662693094,12.2141765738921,12.9216764932846,11.7028237682703,10.6314633488677,10.5785279699611
"K16634",5.0142413626047,4.62617861753033,2.71827869300912,3.38215086031603,2.71827869300912,3.43001872679015,4.48330038449561,4.67774260011138
"K14016",7.61425904191921,7.46852115351933,6.0686367059627,5.88832665397286,5.57808098237675,5.61628918567909,5.69182893531873,5.04603916421167
"K00626",3.92512169743489,5.56572715372202,6.55113899334137,5.17278358099599,4.92305724446273,3.58571983713356,4.67702155983799,5.04603916421167
"K09807",3.58371119483364,4.50067051101057,5.70154973307548,4.15567892709546,5.00486158705182,3.43001872679015,3.20071224447393,3.14812063785248
"K01267",7.53286278169843,6.78826442143576,5.55418092105477,4.91471890617687,5.62919348577916,5.34696728480051,6.82084523102421,6.77970117440417
"K02727",7.95819938510873,8.96842258651206,7.84377211670722,7.90629801283512,7.39660833005608,7.37971291492407,6.78228738305623,5.8362102087856
"K03265",3.39258178995175,3.26292427686269,5.32959157579315,4.59283563988813,4.5315696938922,4.50427026519725,5.58227372008066,5.69365160527102
"K00555",3.49460312759357,3.65091956100718,4.11043691322429,5.04998940584271,5.41235686582768,4.55971554908469,5.77367559477575,5.82106754575172
"K13106",3.98060147914019,4.43273137785463,6.26921621532347,6.28253195543885,6.26427573498178,6.33006543024776,5.85100484897682,5.6253063238028
"K08081",6.1619741533341,5.8572775535693,3.72101777063876,3.84913674762801,3.9475271791568,4.25262517591023,4.58394069275951,4.74686984378003
"K14674",8.44414451691903,7.6155793421184,6.41713556318308,5.7015653563257,5.7261165432672,6.7042466738475,6.68109073061861,6.84785281684351
"K03704",3.49460312759357,5.65146324786038,6.23769333455047,5.81657689947437,4.64134179111593,4.10252563801767,4.72110367941208,5.01900499859575
"K03667",7.67414751338283,7.62255215359613,5.44645633865747,5.28532840130655,5.94260984971272,5.71090515702192,6.29861859311252,6.22818997972907
"K14537",3.39258178995175,3.26292427686269,4.7232072855528,4.01379929287045,4.5315696938922,5.04880502283018,5.81287267331652,5.39742090838331
"K00336",8.23096447009731,7.608572589294,6.17246812872443,6.25580887188343,6.05814389357564,6.19067292277096,5.55928807946715,5.96562408815455
"K13338",3.49460312759357,4.01611222604498,5.44645633865747,5.23022281180215,5.7261165432672,5.88286878827451,5.43826410363232,6.03269926320104
"K13094",6.81156261975201,7.19662966775521,9.0747980112869,9.06720783529002,9.11007743380927,8.80151448557017,8.86696845087869,8.72740150214286
"K20996",8.76384183335889,7.49915965530634,7.90485568025626,7.02840185640682,7.45347954541621,7.32183999241682,5.67059595929433,6.57136349613469
"K15223",5.35383208970032,6.33917983764814,7.45175104104604,7.67534890064549,7.39660833005608,7.16606274943359,5.97687392816195,5.60768307045787
"K01079",3.98060147914019,3.65091956100718,5.20179388778037,4.01379929287045,5.08191133869069,4.89148930010002,5.85100484897682,6.16994334154056
"K10260",3.10993723233681,3.48408359358466,5.32959157579315,4.98408240335332,5.15476313615636,5.34696728480051,5.46333171774451,5.04603916421167
"K00265",2.71827869300912,3.78928668096208,5.83484466847325,4.68123855852436,4.12466798416602,3.58571983713356,4.53465191776606,4.35484250860504
"K02551",6.83650130789584,6.28716623169232,6.87075569670845,6.08396045678947,6.47217130015029,6.14099361656381,8.01597408365708,8.55295961213834
"K17302",8.60833154197453,9.08648581690527,9.22995764631253,9.73111381639889,9.10121807148752,9.05087946419846,7.4559932753822,7.1350708826276
"K09828",5.03677637604468,4.43273137785463,2.71827869300912,2.71827869300912,3.73163289373749,2.71827869300912,3.7780757464386,4.44396251869936
"K02051",3.10993723233681,4.01611222604498,5.74740520987062,3.38215086031603,4.92305724446273,3.58571983713356,3.87432977730989,4.87486512471125
"K14846",3.10993723233681,3.78928668096208,5.26719254439961,4.98408240335332,5.67849613636443,4.75970050503897,5.3867167860189,5.4969721109162
"K00864",7.12144409021435,7.09991352897879,4.81610947763809,5.43844528215566,5.08191133869069,4.97248769363267,5.69182893531873,5.71022749920649
"K21993",7.27963377138091,7.26065472325066,5.3892668160583,4.98408240335332,5.67849613636443,5.04880502283018,6.01086528054777,6.29507318323131
"K01738",8.92463313699669,8.90698416704218,7.43803112956479,7.38795335858936,7.0726477450705,6.98199422910236,6.84909763826558,6.59802640922185
"K06185",5.58137750584485,6.3893600064767,7.33814278274717,8.29320942593651,8.01249251904985,7.63858097054141,7.75808874988495,7.63602124980267
"K17086",9.47950060082748,9.10649921911503,8.29536363486096,9.00483893348402,8.75653453814245,9.06195321125235,7.15074662477757,7.12900441015138
"K17973",6.79256955789341,8.63459420923132,9.14395140771466,9.67214056177428,9.43315424860728,8.4263024967824,8.68622890795595,8.09032831213926
"K11808",3.49460312759357,3.26292427686269,5.87660364295086,4.98408240335332,5.22387685978058,5.22247716438743,4.48330038449561,5.04603916421167
"K07243",4.41848872168608,4.28396279612654,4.26125715635484,5.48591489642736,5.85997048091752,5.18948770857796,3.39743740340466,3.45743269575774
"K03031",6.693631696678,6.65820729216099,5.32959157579315,4.76386082981924,4.41098717140293,5.3168937625869,4.67702155983799,4.64171030883717
"K01591",3.2704927687288,4.01611222604498,5.60505729772566,4.68123855852436,5.22387685978058,5.18948770857796,5.64903487385254,5.88068320584122
"K07508",7.55926430877139,7.07976348993228,5.44645633865747,5.11279067092663,5.15476313615636,5.7335902830296,6.02755909660392,5.5534318768207
"K02258",4.26320779470436,4.28396279612654,4.90278116357978,2.71827869300912,2.71827869300912,3.43001872679015,4.88367637888146,4.52692005057997
"K11599",7.40974204624923,7.48392195672438,6.23769333455047,6.35981533415968,5.90189631058289,6.40198484814076,5.36019919962245,4.90498514764189
"K00895",6.9263377068357,6.50000301149295,5.74740520987062,4.15567892709546,5.08191133869069,4.75970050503897,5.48795205367103,5.5534318768207
"K02877",4.67939144359418,5.30713446540515,7.16564847709343,6.43312007440288,6.38675919861841,6.83437280378854,6.68109073061861,7.20016409327441
"K03267",3.39258178995175,4.20171422164154,4.98406919284981,5.11279067092663,5.15476313615636,5.15567297370466,5.92430071183426,6.21673023325629
"K00681",8.43399836471409,8.26768955363464,7.09740804833728,6.25580887188343,6.62904075347903,6.45701648762492,6.2848432950049,6.34850298012947
"K17679",4.73690050741612,4.56501783167434,6.03226253425263,6.02171216337924,6.05814389357564,6.37365129588208,6.95684848378584,6.94090385666473
"K14446",3.10993723233681,4.84492175494925,5.7918062527338,3.6492062402105,3.73163289373749,3.58571983713356,3.67028093359806,4.71277588382683
"K21915",6.78618216618861,6.35610375413866,4.81610947763809,5.28532840130655,4.12466798416602,4.7125928257059,4.88367637888146,5.60768307045787
"K05673",7.06985355459447,7.09991352897879,5.1330731949057,5.48591489642736,5.41235686582768,5.34696728480051,6.63851973587645,7.08580610202162
"K21770",4.76471057777504,4.20171422164154,2.71827869300912,2.71827869300912,2.71827869300912,3.22407973613999,4.48330038449561,4.35484250860504
"K03544",3.2704927687288,4.50067051101057,6.03226253425263,5.11279067092663,5.08191133869069,3.58571983713356,4.53465191776606,5.01900499859575
"K15262",3.10993723233681,2.71827869300912,4.51402974045441,4.68123855852436,5.00486158705182,4.55971554908469,5.06201619328921,4.81245137095118
"K03253",3.2704927687288,3.48408359358466,4.81610947763809,4.28124800268776,4.92305724446273,4.44618145982845,5.55928807946715,5.74280113028542
"K07736",3.49460312759357,4.11290802815795,6.17246812872443,4.68123855852436,5.00486158705182,3.43001872679015,4.72110367941208,4.78007859165642
"K02357",4.45431367401355,4.11290802815795,6.52532581302209,6.05317867564805,5.7261165432672,6.17430568293992,6.07648965645006,6.20517726933708
"K07735",8.31298418237871,7.62949135169724,5.83484466847325,5.92287443547905,6.05814389357564,6.49694028022829,6.78228738305623,7.21168878672258
"K00366",4.0332049915776,4.50067051101057,4.51402974045441,3.6492062402105,4.27677957492111,4.25262517591023,6.01086528054777,6.03269926320104
"K02730",8.13650406767147,8.19942432481015,6.69693277483426,6.4567406635752,6.47217130015029,6.40198484814076,6.19926481828835,5.82106754575172
"K15445",3.49460312759357,2.71827869300912,4.62299004036672,4.84148040470955,4.74227473687128,4.84903075031546,5.3867167860189,4.93442809572294
"K00066",3.2704927687288,3.48408359358466,3.72101777063876,2.71827869300912,3.44203611551416,4.01887512658513,5.18927432531447,5.14901714786614
"K09414",6.17185561565442,6.28716623169232,4.81610947763809,4.76386082981924,4.92305724446273,4.75970050503897,6.65996358626707,6.60680465332678
"K14379",5.33604362536422,4.56501783167434,2.71827869300912,2.71827869300912,3.73163289373749,3.58571983713356,4.042224925691,3.90483067108606
"K03064",7.38885845907385,7.46852115351933,6.17246812872443,5.77927896244887,5.46983514142854,5.48818075218552,5.46333171774451,5.33403628687654
"K17821",6.01587004563603,5.6789078970455,6.71984990271328,6.38467157536536,6.85742075344055,7.15781241118538,4.92132651256519,4.81245137095118
"K03236",5.53567270986383,6.3893600064767,7.77998285543675,7.98921871473045,7.88401418342983,7.55317411128666,7.77777213227243,7.61882664734754
"K14981",3.73643374659545,6.30471619709071,6.472255833253,5.33829195577099,5.7261165432672,4.75970050503897,5.06201619328921,5.14901714786614
"K11717",4.87030991282583,4.68448833239034,3.93487807779479,2.71827869300912,3.44203611551416,3.22407973613999,4.99353869636282,4.81245137095118
"K02739",7.17124556551598,6.78826442143576,5.20179388778037,5.38928149449575,4.5315696938922,5.34696728480051,5.55928807946715,5.26757094784777
"K01026",5.33604362536422,5.19601825587557,2.71827869300912,3.38215086031603,4.27677957492111,3.71512116794061,4.31458836877884,4.20691093745454
"K16732",6.38200524452495,7.69710347414452,6.76461210550693,8.11270034870104,7.82061693560689,7.2225255044337,6.72243166713643,5.45800983954352
"K16296",6.99436309520021,6.76318099052229,5.06064982280389,5.48591489642736,5.46983514142854,5.18948770857796,4.72110367941208,4.71277588382683
"K00390",7.43032676215571,6.86098277118549,7.75807605856825,6.3345175913564,6.74777922981658,6.63446121819014,8.44612475111331,8.69292989789223
"K00106",7.0803210071209,7.04899809575982,5.91715880801938,5.04998940584271,5.35237122914404,5.25468289908852,6.79202456856828,6.86986835914598
"K07088",4.38155450897215,4.36070293789562,2.71827869300912,3.38215086031603,2.71827869300912,3.22407973613999,4.58394069275951,4.87486512471125
"K12820",3.58371119483364,3.90927887057034,5.06064982280389,5.04998940584271,5.52501539798705,5.22247716438743,5.85100484897682,6.00625015652845
"K04506",4.13109959534137,4.62617861753033,2.71827869300912,2.71827869300912,2.71827869300912,2.71827869300912,3.7780757464386,4.52692005057997
"K01719",4.99131727565129,4.68448833239034,3.72101777063876,2.71827869300912,3.73163289373749,2.71827869300912,4.18676524857046,4.60461291266766
"K03238",6.29442359262059,7.2695727043531,8.36220423364349,8.93547670069583,8.77336475497674,8.31589784848975,8.14278561478073,8.26065010233534
"K01366",6.75381083367832,6.57409141565935,4.90278116357978,4.84148040470955,5.62919348577916,5.25468289908852,4.58394069275951,4.56637688727451
"K03650",3.10993723233681,3.26292427686269,4.26125715635484,4.59283563988813,5.52501539798705,5.18948770857796,4.80494789088028,4.78007859165642
"K03529",2.71827869300912,4.56501783167434,5.50136723763528,4.91471890617687,3.73163289373749,3.58571983713356,4.37353778282438,4.40023869461221
"K00022",6.72737635834275,6.5884589378763,5.3892668160583,4.39438951853489,4.64134179111593,4.75970050503897,5.51214142681519,5.57175206954452
"K08903",4.52292420744762,4.56501783167434,2.71827869300912,3.38215086031603,2.71827869300912,3.43001872679015,4.72110367941208,4.56637688727451
"K11519",3.10993723233681,3.48408359358466,4.26125715635484,4.01379929287045,4.41098717140293,3.82755781422924,5.09497957081484,5.77463394507036
"K09560",6.1619741533341,7.02811533816801,6.60140698979986,7.29965219381848,6.74777922981658,6.44345638585296,5.73335064465845,4.56637688727451
"K17623",5.65436293562874,5.6789078970455,4.26125715635484,4.68123855852436,3.44203611551416,4.55971554908469,3.67028093359806,3.75276568910618
"K16912",2.71827869300912,2.71827869300912,4.51402974045441,4.28124800268776,4.41098717140293,4.55971554908469,4.53465191776606,4.90498514764189
"K12396",5.40585319534537,6.86098277118549,7.23079392906676,8.43006361107244,7.68478098605791,7.20661840679821,7.25283542647698,6.82549383428859
"K03136",4.967989342335,5.23407588723382,5.70154973307548,7.23308526200732,6.35711200730735,6.20685358757321,5.12715120520277,4.67774260011138
"K03406",3.80368117001131,5.3764804964977,5.87660364295086,4.84148040470955,4.74227473687128,3.22407973613999,4.67702155983799,5.26757094784777
"K03038",7.76442302607496,8.89839968349109,7.07982899682411,7.57149091159424,6.99806523201599,6.58597105995765,6.57218837869775,6.20517726933708
"K00138",3.10993723233681,4.20171422164154,5.74740520987062,4.68123855852436,5.62919348577916,4.01887512658513,4.31458836877884,4.48615005456083
"K15505",7.45464579488912,7.08987385305463,6.52532581302209,6.71335727622465,6.81456563203894,6.83437280378854,5.4127319139279,4.93442809572294
"K02601",3.39258178995175,4.50067051101057,4.98406919284981,3.84913674762801,4.41098717140293,2.71827869300912,2.71827869300912,3.14812063785248
"K02888",3.92512169743489,5.62346742852524,6.3887552341669,5.28532840130655,5.52501539798705,3.92784878957003,4.72110367941208,4.71277588382683
"K02706",13.2046079235713,12.5612323476996,10.5796976456103,11.5459572286996,10.9476358579945,11.4524009084985,11.481886281215,12.1313757681093
"K07399",4.5878913903558,3.65091956100718,5.83484466847325,5.43844528215566,5.28963753383967,5.54085260602004,3.96178137522907,3.90483067108606
"K06942",4.17690379766909,4.28396279612654,5.87660364295086,5.38928149449575,5.7261165432672,5.7778864386426,6.09243095399967,6.62420107909793
"K05366",3.80368117001131,5.11652712316249,6.52532581302209,5.43844528215566,5.08191133869069,4.1801201593817,4.37353778282438,4.60461291266766
"K07428",3.86633314943534,3.90927887057034,5.06064982280389,5.33829195577099,5.41235686582768,5.34696728480051,3.54636247417706,3.56877656530315
"K03234",8.46222956565882,8.46665967209959,10.6659744201018,9.28623135769343,9.78532008164296,9.54015394609776,10.0494122093671,10.6195821829045
"K00001",5.31802081584819,6.3893600064767,6.49903743143291,4.49765623422506,4.83581398021254,4.10252563801767,5.15857062500568,5.69365160527102
"K03046",3.39258178995175,4.01611222604498,5.83484466847325,5.38928149449575,4.64134179111593,3.58571983713356,4.1169137399137,4.09620710999739
"K03561",3.39258178995175,5.11652712316249,6.20545522050188,4.49765623422506,4.5315696938922,3.82755781422924,4.42967754596581,4.15295760113126
"K01609",8.06728139536439,8.19007302514527,6.76461210550693,6.17248490637996,6.35711200730735,6.22285194803775,7.48023458111077,7.83150949003531
"K07303",3.10993723233681,4.89425725442935,2.71827869300912,2.71827869300912,2.71827869300912,2.71827869300912,3.54636247417706,4.35484250860504
"K04751",2.71827869300912,3.48408359358466,5.44645633865747,4.39438951853489,4.92305724446273,3.92784878957003,4.042224925691,3.66586809343641
"K15192",3.49460312759357,3.65091956100718,5.06064982280389,5.23022281180215,5.77216893732489,5.61628918567909,5.27741687188055,4.87486512471125
"K16681",5.40585319534537,5.8572775535693,5.7918062527338,5.77927896244887,5.41235686582768,5.4334214635612,4.31458836877884,3.45743269575774
"K02221",6.06979739846689,6.11862480038933,4.11043691322429,4.01379929287045,4.92305724446273,4.61277633118604,5.7127439422008,5.65989759747882
"K02542",5.88944100000734,6.53010111630591,7.41019239202458,7.99725421736056,8.3256905335365,7.60865692036083,7.07311213392226,6.30592082234411
"K02982",10.9176516951138,10.018484198305,11.3828610833051,12.1964121963257,11.2080408234057,11.6321527574689,9.76777166587411,10.2176629709583
"K02983",4.52292420744762,4.56501783167434,6.0686367059627,6.54749733237051,6.52639802766385,5.96155526208269,6.29861859311252,6.51649686504338
"K02112",7.31991707182312,6.32205232703914,8.94032534134231,8.3318401505868,7.89431432181381,7.87309339058882,6.68109073061861,7.71095238552502
"K19327",6.90292630412522,6.89600366860658,5.20179388778037,4.59283563988813,5.28963753383967,5.88286878827451,6.06036678345182,6.58030651789512
"K12585",3.10993723233681,2.71827869300912,4.51402974045441,4.15567892709546,4.83581398021254,4.3851404501789,4.76371076313647,5.09851719680494
"K01829",8.06990538476644,7.90006618288845,6.52532581302209,6.02171216337924,5.81675601694817,6.17430568293992,6.99103875370826,7.18270186508602
"K15449",4.67939144359418,4.84492175494925,6.78647922926654,6.47997651799503,6.13023535400191,6.30024873306115,6.63851973587645,6.80278045216699
"K00033",8.21682900479086,8.65851779257953,7.45175104104604,7.77221616876152,6.93946920920064,6.95366051544696,6.53783131125893,6.16994334154056
"K03231",8.89091354954028,8.59971406231873,10.9088066522711,9.85338841865754,9.71157019416458,9.89000628330903,10.2858049451705,10.9564057516575
"K00647",2.71827869300912,3.26292427686269,5.20179388778037,4.01379929287045,4.27677957492111,2.71827869300912,3.7780757464386,4.20691093745454
"K01883",6.36491456130718,7.58734532994532,8.04711158578234,9.11596886095957,8.79550378270939,8.224209614458,8.08077437607365,7.49705833768588
"K08341",7.56299672605112,7.42130413303125,5.87660364295086,6.38467157536536,6.02067259924439,5.7778864386426,5.43826410363232,5.33403628687654
"K00480",4.34342782024184,4.79363794333221,2.71827869300912,2.71827869300912,2.71827869300912,2.71827869300912,3.96178137522907,3.56877656530315
"K15382",7.35480086863001,6.98541561510461,5.32959157579315,5.17278358099599,5.41235686582768,5.15567297370466,5.8696898249692,5.60768307045787
"K14709",6.47250787452177,6.21471643788314,5.1330731949057,4.39438951853489,3.9475271791568,5.46107276296681,5.36019919962245,5.60768307045787
"K03626",4.61914034172326,4.56501783167434,6.74240591735117,5.98952912009383,6.52639802766385,6.28510275242709,6.13920586925589,6.42008920487674
"K01810",6.63792833714918,6.55957796981806,5.70154973307548,5.81657689947437,5.81675601694817,5.90295624940012,7.65542144717191,7.81273458318712
"K01899",6.8731140957787,6.75047258748626,5.99492775952128,5.98952912009383,6.23193304744492,6.3447427808982,5.18927432531447,4.30761676574158
"K03681",3.39258178995175,2.71827869300912,4.51402974045441,4.49765623422506,4.12466798416602,4.7125928257059,5.09497957081484,5.17357374613766
"K03639",3.10993723233681,4.50067051101057,5.9565791457952,4.59283563988813,4.64134179111593,3.71512116794061,4.25247561619039,4.99140925824675
"K13806",6.35629170567809,6.17705709564895,4.11043691322429,4.91471890617687,4.41098717140293,4.75970050503897,4.53465191776606,4.40023869461221
"K11883",3.2704927687288,3.65091956100718,4.98406919284981,4.76386082981924,4.83581398021254,4.75970050503897,5.53591524562846,5.71022749920649
"K20715",7.97229490043096,7.91149411912956,5.91715880801938,6.28253195543885,6.13023535400191,6.23867212779122,7.36777950407397,7.34322546567818
"K01934",5.69638714828568,6.17705709564895,4.26125715635484,4.98408240335332,3.9475271791568,4.7125928257059,5.92430071183426,5.90956956870644
"K01999",3.92512169743489,5.62346742852524,6.13869582957069,4.49765623422506,5.28963753383967,4.55971554908469,3.67028093359806,4.56637688727451
"K03037",7.37193047865865,6.96357964324112,6.13869582957069,5.57622891738065,5.62919348577916,5.68784580086793,4.99353869636282,5.14901714786614
"K06891",4.41848872168608,4.79363794333221,4.39437897551672,4.28124800268776,4.27677957492111,4.61277633118604,6.09243095399967,6.36932582157343
"K10696",6.35629170567809,7.12961819157988,8.36944320755604,8.92709269680615,8.68717776180269,8.13470888523805,7.99511142283223,8.01678867464255
"K13349",5.69638714828568,5.50548019780422,3.72101777063876,3.84913674762801,3.44203611551416,3.82755781422924,4.18676524857046,4.40023869461221
"K06691",7.28868366831963,7.23356390611343,6.57649400934433,6.17248490637996,5.57808098237675,5.56645616145166,5.48795205367103,5.07253575899874
"K10632",6.45647430273975,5.6789078970455,4.11043691322429,4.39438951853489,4.41098717140293,4.32077430308287,4.18676524857046,4.78007859165642
"K00311",7.76117848949461,7.58734532994532,6.30005534707862,5.38928149449575,5.94260984971272,6.15774744314272,5.90633139613517,6.08415815159798
"K10251",6.53489948532801,6.19601163959489,5.06064982280389,4.68123855852436,5.35237122914404,4.97248769363267,6.68109073061861,6.66678821693799
"K14827",3.10993723233681,2.71827869300912,4.81610947763809,4.49765623422506,4.5315696938922,4.7125928257059,4.72110367941208,4.84403314998276
"K02406",3.98060147914019,5.59489705049749,6.55113899334137,5.43844528215566,5.67849613636443,4.1801201593817,4.92132651256519,5.04603916421167
"K14536",2.71827869300912,2.71827869300912,3.43430908694628,3.6492062402105,3.44203611551416,4.01887512658513,5.02821814841379,4.67774260011138
"K03088",4.13109959534137,6.03676615659387,5.87660364295086,5.04998940584271,5.08191133869069,3.82755781422924,4.88367637888146,5.99283759131077
"K20726",4.55583560242773,5.11652712316249,3.72101777063876,3.6492062402105,2.71827869300912,4.32077430308287,4.67702155983799,5.17357374613766
"K01626",6.57996710586805,6.54491557658547,8.75932594618197,8.14921469017411,7.77674670389707,7.7687453478686,8.0886732907929,8.61709184325569
"K01595",3.49460312759357,4.01611222604498,6.10409935407052,5.04998940584271,5.15476313615636,5.5915959947935,5.09497957081484,5.17357374613766
"K15701",5.31802081584819,4.56501783167434,3.43430908694628,2.71827869300912,3.44203611551416,3.43001872679015,4.25247561619039,4.40023869461221
"K00643",3.10993723233681,4.11290802815795,5.7918062527338,3.6492062402105,3.9475271791568,3.58571983713356,3.67028093359806,4.67774260011138
"K01835",8.86547364952223,8.74085793771935,6.64996719635733,7.40013658876328,7.64872079723498,6.93445563488987,8.09260657047735,8.51166920632856
"K09489",8.67876150236848,9.30573985778863,9.12269499584998,9.75262169070286,9.69694482446704,9.0057141134494,7.60671945194475,7.65722965119584
"K19977",4.48910341865475,3.65091956100718,4.62299004036672,4.68123855852436,2.71827869300912,5.48818075218552,3.7780757464386,4.25837820371573
"K20276",7.04868688886532,6.72471232145941,6.67364268734626,6.96412991652146,6.91939298852555,7.04600856524452,5.15857062500568,5.09851719680494
"K00790",3.10993723233681,4.36070293789562,4.98406919284981,4.49765623422506,4.64134179111593,2.71827869300912,3.20071224447393,3.83189142421171
"K14648",9.65219154870909,9.09652723158703,7.16564847709343,7.8452760259214,7.85266433469566,8.12206197087144,7.48023458111077,7.93235275504043
"K09496",3.86633314943534,3.90927887057034,5.99492775952128,5.53180770986305,5.52501539798705,5.3168937625869,5.7127439422008,5.65989759747882
"K14753",5.35383208970032,5.44248933054265,7.43803112956479,6.67366039380982,6.60406284364462,6.77078706131017,7.01615724478828,7.5882328268191
"K02879",7.94110068188295,8.02104822643235,6.57649400934433,6.4567406635752,6.47217130015029,7.14116821095712,8.23818806609101,8.34666254238105
"K11447",6.63081038538495,8.06263913762272,8.43990126634825,9.07101777267405,9.17484285934713,7.84770653442065,8.24173421802747,7.53422412814744
"K11478",6.63081038538495,8.06263913762272,8.43990126634825,9.07101777267405,9.17484285934713,7.84770653442065,8.24173421802747,7.53422412814744
"K17512",3.2704927687288,3.65091956100718,5.50136723763528,5.23022281180215,5.08191133869069,5.22247716438743,4.18676524857046,4.25837820371573
"K01254",5.37139251652155,5.65146324786038,3.43430908694628,4.15567892709546,3.44203611551416,3.82755781422924,4.58394069275951,4.35484250860504
"K18312",3.86633314943534,6.30471619709071,5.1330731949057,4.15567892709546,4.5315696938922,4.01887512658513,3.96178137522907,4.25837820371573
"K20103",6.39047431733965,7.34743877254237,8.33287924553468,8.78121862692784,8.87562363676176,7.69662528273038,7.63936983024647,7.4685401317853
"K03694",3.98060147914019,5.62346742852524,5.74740520987062,4.76386082981924,4.41098717140293,3.43001872679015,4.67702155983799,5.45800983954352
"K01880",4.64962684548481,4.74022845326971,5.91715880801938,4.98408240335332,4.92305724446273,6.03608391610902,6.01086528054777,6.94781766437865
"K00327",5.08073412994042,4.68448833239034,3.43430908694628,3.6492062402105,2.71827869300912,3.43001872679015,4.31458836877884,4.74686984378003
"K11407",7.23350938004353,7.00692427426224,4.81610947763809,5.43844528215566,5.35237122914404,5.7778864386426,5.94204377516494,5.90956956870644
"K09630",4.67939144359418,5.11652712316249,6.0686367059627,6.71335727622465,5.98218071962694,5.90295624940012,4.63134561515831,4.52692005057997
"K07936",7.79963864622374,7.62255215359613,6.03226253425263,5.98952912009383,5.85997048091752,5.64055185892909,6.18448671810312,6.23955802346834
"K02735",7.21937839709002,6.97453916806256,6.10409935407052,5.66102614912064,5.28963753383967,5.71090515702192,5.09497957081484,5.09851719680494
"K18416",5.62562633732515,6.48471260982302,5.3892668160583,6.7519828798382,6.05814389357564,5.22247716438743,4.58394069275951,4.52692005057997
"K00963",5.16454484569158,5.07494619070844,4.11043691322429,3.38215086031603,4.27677957492111,2.71827869300912,4.42967754596581,4.44396251869936
"K03286",3.10993723233681,4.50067051101057,5.9565791457952,4.28124800268776,4.41098717140293,3.71512116794061,3.96178137522907,4.15295760113126
"K14847",3.39258178995175,3.65091956100718,5.1330731949057,4.49765623422506,4.83581398021254,5.22247716438743,5.58227372008066,5.45800983954352
"K03294",4.26320779470436,4.36070293789562,3.43430908694628,2.71827869300912,3.44203611551416,2.71827869300912,4.37353778282438,4.90498514764189
"K06631",6.58734209039521,6.84911640590237,4.98406919284981,7.10489485517529,6.62904075347903,6.25431811015953,6.06036678345182,4.93442809572294
"K01256",8.30632467304754,8.19942432481015,6.10409935407052,6.59080069743539,6.5786407318296,6.52294895497472,6.69153845825245,6.75624393228451
"K01881",9.03881458389927,9.7493031230775,9.68626395998836,10.4803320872028,10.5553772107912,9.814761926914,8.42444751600909,8.48347033325103
"K00343",4.26320779470436,3.48408359358466,5.3892668160583,5.04998940584271,5.08191133869069,4.66367253677779,3.54636247417706,3.32396004887419
"K14525",4.08327741262141,4.20171422164154,4.11043691322429,2.71827869300912,2.71827869300912,3.58571983713356,4.63134561515831,4.93442809572294
"K03431",2.71827869300912,3.90927887057034,5.06064982280389,5.11279067092663,3.9475271791568,3.22407973613999,4.1169137399137,4.15295760113126
"K15108",7.23350938004353,7.56580031632986,6.98855230696332,6.78959391438999,6.65358984964254,6.5100038412164,5.62713503058153,5.12400444432601
"K02608",9.53275238005323,9.06874334148319,7.71323657297982,7.77221616876152,8.97596376061004,8.64240306988261,7.20996801368027,7.88999563310395
"K03307",3.10993723233681,4.20171422164154,5.74740520987062,4.76386082981924,4.83581398021254,3.71512116794061,3.96178137522907,3.90483067108606
"K20877",5.43947115033582,5.53593105830571,5.83484466847325,4.98408240335332,5.28963753383967,5.22247716438743,3.54636247417706,3.90483067108606
"K01755",3.39258178995175,3.78928668096208,6.10409935407052,4.91471890617687,4.5315696938922,4.32077430308287,4.18676524857046,4.40023869461221
"K14447",3.10993723233681,4.43273137785463,5.65413812783622,3.84913674762801,4.27677957492111,3.22407973613999,3.87432977730989,4.52692005057997
"K02910",3.39258178995175,2.71827869300912,5.20179388778037,4.49765623422506,4.5315696938922,4.44618145982845,4.67702155983799,4.74686984378003
"K17433",3.39258178995175,2.71827869300912,5.20179388778037,4.49765623422506,4.5315696938922,4.44618145982845,4.67702155983799,4.74686984378003
