"","ko_id","add_backA","add_backB","add_backC","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"1177","K01950",7.62453505365552,7.80048373110983,8.1427887491007,8.47448548506964,8.19173510909316,8.45416421578766,8.56225440397347,8.60894740767212,7.7699951228289
"1178","K05643",8.0999357777535,8.07321969502209,8.25592589436547,8.42970122478807,8.91839823215953,8.59839477281573,9.13334002019266,8.87135661242064,8.58661031507446
"1179","K06942",9.44913210847059,9.41059117501198,9.63249598430625,9.59771709530419,9.63336360028017,9.62837883471211,8.76714442362703,8.77929154924649,8.97131401988501
"1180","K15103",8.69940885576315,8.60533031413597,8.96806726752888,8.81937363615569,8.46588048693788,8.76848900568493,7.90738615877067,8.09002807599273,8.11477875412436
"1181","K08857",8.50580818380673,8.66431632269073,7.74540419042304,8.04844237331083,8.27354579214775,7.89879346922115,8.87955289486716,8.56776519646003,8.32401554348968
"1182","K17276",6.4119442505864,6.42927028806196,5.54407350060924,6.34004545453255,6.7229862744285,6.07045436290452,6.6054264430661,6.76074843917096,6.35034773785158
"1183","K03252",9.02817784794171,8.83592663301039,9.12647555109175,8.82353028966126,9.19719058745758,8.99921736849944,8.2243412245443,8.18235986158823,8.59308202453536
"1184","K01062",5.96628593171564,5.26829008559678,5.54407350060924,5.75906960286766,5.97365531655062,5.8447185982261,6.32762863884458,6.49139268292951,6.02715197869807
"1185","K09540",9.5587927938483,9.35114040253407,9.63029468949636,9.83080344323951,9.81264168840981,9.9020745347877,8.91163168612806,9.29001479043654,8.94121600634035
"1186","K03545",9.03100125617284,8.81205611791477,8.31756515293699,8.18206542008284,8.36417607377922,8.30271656429233,7.97664183171196,8.1318006986371,7.89088762730458
"1187","K09493",9.44490588999803,9.46768604565462,9.47947899215607,9.50938816274678,9.56828183522943,9.46393376908858,8.68700871936895,8.64178589302214,8.99592374573024
"1188","K21357",5.25812340995343,5.07851219117809,5.35773110556295,5.40321732515146,5.2461824585228,5.47382592993061,5.52441234358726,5.52943237932902,6.38179617208979
"1189","K11416",7.15635260345418,7.36711200507152,6.35510109243944,6.95236184115713,6.90636012321414,6.62733267343689,7.49941260814497,7.35876986143069,7.1104292085712
"1190","K19502",6.64290426603973,6.78920265290217,5.9996534720907,6.54180111695415,6.44416167891491,6.40671206729156,7.1711685345209,7.16955159099184,6.71103946042186
"1191","K14191",6.8403544106201,6.64904802765695,7.46607004859527,6.81732292257347,6.8177139994529,6.51627040034095,6.65819487048577,7.04244868242361,6.10626424110672
"1192","K11129",7.47388912022672,7.52342993993557,7.92216516519947,7.57751568887782,7.59890511396358,7.67873699446782,6.86595674679128,6.92691909639109,7.01593024844857
"1193","K11321",7.47388912022672,7.52342993993557,7.92216516519947,7.57751568887782,7.59890511396358,7.67873699446782,6.86595674679128,6.92691909639109,7.01593024844857
"1194","K11481",8.1735074863124,8.2674770496286,7.44601314256426,7.68557664920295,7.73471434264965,7.60838764206229,7.24094290040427,7.23870563936524,7.42078057334687
"1195","K18624",7.49876400204357,7.5908730571909,7.86313301270028,8.24136861287597,8.09440910255311,8.14001590271869,7.20648830275572,7.34988812319186,7.57354350593554
"1196","K02552",9.06169873849777,8.93869907822834,8.57771993243149,8.35308981127932,8.39459128133451,8.24230415992506,8.35471443006755,8.45317319891966,9.27859839389607
"1197","K07204",7.35165601401956,7.31091788393546,6.78864476013305,7.04206197477455,7.85870013569794,7.2858838858218,7.87871607400652,7.65347898347822,7.66284349752943
"1198","K01442",6.29933999076018,5.86916288235547,6.52208917977436,6.83423989158281,6.59071316153037,6.93833684605905,6.70900133977206,6.81403677229155,7.09203302754106
"1199","K11884",6.29933999076018,6.05553546650431,6.95577415749227,6.16795444201576,6.1356841081414,6.113989553352,6.00393884736053,6.08844269928918,5.53064847901771
"1200","K14548",5.99139944040834,6.3395219743254,6.44119329483609,5.50330945119702,5.5670179481838,5.86227610312685,5.48122794202011,5.86799155165674,5.46702810576376
"1201","K16353",5.58169656008591,5.60818798142634,6.39884106757453,5.36765266379804,5.41869181115968,5.63246589425143,5.43626512792124,5.84089895020088,5.07226375189134
"1202","K04512",7.56304097150408,7.73398234578647,6.63502713241159,6.80592875860186,6.7779112299474,6.9460517838578,7.28560924237503,7.00878358898233,7.07339199452356
"1203","K04798",6.89193966136538,6.805758858919,7.50535214466859,7.3212452418258,7.48982103434306,6.99146456694468,6.45377470853004,6.6327111769724,7.1104292085712
"1204","K16484",5.8038909558246,5.6888094274911,5.70366158816661,5.05033246907956,5.29213080364641,4.68481814876651,5.60606727818017,5.24424777517753,5.59082582573514
"1205","K02717",6.8271520516536,6.51337929410216,6.028564434721,6.10191871261266,5.5670179481838,5.91349124660479,6.1634210735679,6.08844269928918,5.85224822135493
"1206","K14731",5.47148066834914,5.07851219117809,5.30551619744898,4.45640434442802,5.14718368478721,4.54413077612949,5.38933406965284,4.97339167354981,4.70583484181088
"1207","K05766",5.4321382909094,5.20916765189902,6.23898274300048,5.86875286923257,6.1356841081414,5.75290413443025,5.43626512792124,5.29012982334045,5.85224822135493
"1208","K14401",8.16322572008656,8.039264876731,7.57158317251375,7.24398710413014,7.55317681908093,7.32164900976402,8.08718801330815,8.16234974532508,7.97279742941136
"1209","K13219",7.34250725434177,7.33366448553922,7.7289463879552,7.61980800868602,8.07841884674373,7.95266976100445,8.37020868909398,8.21186080538957,8.00234298431513
"1210","K01886",9.46173690382214,9.33727979059885,9.26065715611872,9.52647361034635,9.46989376080067,9.55718526436812,8.64095328598551,8.72244979465765,8.82513700398582
"1211","K08230",5.58169656008591,5.6888094274911,6.33267943946104,6.21314296162044,6.21985294372611,6.05560689179765,5.5659794145429,5.45547166145553,5.39944538970957
"1212","K15293",6.67291070258276,6.08408573261872,6.98411272610642,7.04688023995964,6.85640199612389,7.02093813914469,6.86595674679128,7.21929176786221,7.36087671456214
"1213","K03115",9.75416314161903,9.60587913665259,9.85992982724919,9.83217798951164,9.85846554060518,9.80438265711248,8.99716151207903,9.01466547036623,9.22549644687694
"1214","K10380",9.22592092478523,9.35114040253407,8.63161035351312,8.78141325510477,9.31298982723256,9.00467329386618,9.81790815756554,9.50136459391071,9.38672836247822
"1215","K11883",5.7445638755882,5.56564866721736,6.33267943946104,5.38558566340678,5.72861141647019,5.47382592993061,5.64479546626563,6.04267775090123,5.07226375189134
"1216","K14801",8.51794770508018,8.72097757912018,7.95785912371614,7.77455711638205,7.86493663638539,7.61318738662455,8.30182437579697,8.34647205349232,8.21062370037348
"1217","K03940",7.6469266173809,8.04612058028514,8.03338412307526,8.35308981127932,8.24996450391117,8.04410133989989,7.32890429376852,7.36759613764807,7.75847955130169
"1218","K11840",5.8877630499118,6.08408573261872,5.74035562668578,5.62404595545629,6.02209530268172,5.69422998999871,6.64083118801649,6.58722065106075,6.10626424110672
"1219","K11869",5.8877630499118,6.08408573261872,5.74035562668578,5.62404595545629,6.02209530268172,5.69422998999871,6.64083118801649,6.58722065106075,6.10626424110672
"1220","K18081",7.24760251175872,7.38897862598084,7.02556895383087,7.1533559379305,7.04629135098902,7.05692626352751,7.97664183171196,7.77079384463301,7.7699951228289
"1221","K12669",8.44775987620966,8.66875503196564,8.40274502869185,8.82353028966126,8.49423646645057,8.57656209039792,7.75790666069739,7.79704864740927,8.2845395221745
"1222","K14719",6.67291070258276,6.61164707372566,7.44601314256426,7.04206197477455,7.28074111358114,7.04980239159832,7.09774662883944,7.00878358898233,7.79275101835392
"1223","K03581",6.29933999076018,6.45079608987013,7.3412311574328,6.9778628688734,6.80457355563068,6.95372417646493,6.64083118801649,6.96259470164276,7.37609218600666
"1224","K09533",4.98434716673554,5.14615409293271,5.54407350060924,5.59504964465872,5.53176504110908,5.67400390001536,6.1634210735679,5.84089895020088,5.89833658777052
"1225","K01889",8.87944331455684,9.01035870591609,8.77815364569406,8.68873772670074,8.75070868913182,8.72946339936085,7.87871607400652,8.15223892643735,8.47188295513424
"1226","K16465",9.62565721024122,9.59194092972277,10.0855377003179,9.96966762362284,10.1025439556605,9.91081193794754,9.25219261800457,9.10371933435197,9.96441328793283
"1227","K07199",7.0014442569633,6.77244526464733,6.75596162499876,6.72341815688934,6.86906132960331,6.57797309059288,7.37091140572367,7.25785550389096,7.68736116595075
"1228","K21411",7.32403004443243,7.44221101261632,6.50231602182127,7.02750668805089,7.02392305148955,6.67496756139637,7.43167126257538,7.50180802250841,6.82778811888432
"1229","K05609",7.61699218467015,7.6002516802819,7.90763420713648,7.67944227312381,7.75502183765039,7.78877462614155,6.95223689703395,6.98588044198334,7.14651284979538
"1230","K08508",7.26710123999976,7.65526054999234,6.3771506255644,7.07544630798068,7.17347793321456,6.69356640648422,7.05954104832605,7.04244868242361,6.80521610591432
"1231","K07766",6.29933999076018,6.51337929410216,5.35773110556295,5.93676533185985,5.94871636995132,5.49791906929822,6.13817947758862,6.08844269928918,5.85224822135493
"1232","K00264",10.5020069232348,10.4183410444988,10.8794316018729,10.5453393586052,10.5903052557343,10.6845651763126,9.77208841981076,9.86915870404247,10.4664880673831
"1233","K15340",7.73312876713556,7.65526054999234,8.37666523821242,7.7973763397132,8.56468137822513,8.3578440096507,7.76576445459359,7.79053011109573,8.39985204998315
"1234","K01855",6.1975614112643,6.57318981534439,6.3771506255644,6.58952497770386,6.42684858137061,6.77427588680078,7.36052610493052,7.08611020204797,6.55639648379394
"1235","K12599",9.26240865886262,9.42900426995992,9.2972025570701,9.19572960815342,9.17487102920097,9.09439405991222,9.87320801153731,9.75889038969344,10.124628649852
"1236","K06179",5.50944973814757,5.90222519710742,6.13805922509606,5.73327552021746,5.45770440168277,5.97864562395207,6.6232437655207,6.19619361020363,5.80435357617328
"1237","K14837",6.68767060858177,6.87006852977304,6.72248332619053,6.37192406677085,6.15724386919457,6.41807932537145,6.32762863884458,6.27639340662232,5.64797499755895
"1238","K11816",5.96628593171564,6.11201281489984,6.028564434721,5.93676533185985,6.35526226873591,5.89665479079566,6.85104018115116,6.25679893697529,6.80521610591432
"1239","K02864",9.32584442497008,9.26003719505383,8.85564316840001,8.7336142967139,8.86050458376194,8.52429109888689,8.4107272827883,8.25971894045511,8.58010933409833
"1240","K10417",6.04017344240607,5.47539448153096,5.87683755187871,6.01168677306445,6.04563641996813,5.89665479079566,5.11519516632939,5.19610542800772,5.70243380959137
"1241","K03453",8.02806020755532,8.11944301473699,7.18010173356904,7.46770886338876,7.28074111358114,7.19872425290798,7.75000532145519,7.78398165192203,7.29832134478058
"1242","K01276",6.94167532966321,6.94647386547057,7.49563315132514,7.26884477212805,7.36281038492964,7.22418235003907,7.61723335744742,7.52561698884087,8.11477875412436
"1243","K01641",9.62565721024122,9.88458724728604,9.82378746641602,9.72156448035732,10.6481180126222,10.1068866368219,10.4654768529941,10.3244710184446,10.3682109876263
"1244","K10885",5.8877630499118,5.32408002776979,5.35773110556295,6.09220227404103,5.84362579212901,5.89665479079566,6.30538973768268,6.35198423953915,5.75448181889378
"1245","K06886",4.55731453982658,4.05381843369368,5.19211184958586,4.9135500986984,5.14718368478721,5.02095783151757,4.81258964108481,5.1453946362405,4.84907879642207
"1246","K01880",9.9768167337607,9.82427458192515,10.4373276457885,10.4438174963051,10.4015098593238,10.3807582247661,9.50892719480815,9.64668289756392,10.0301743194979
"1247","K12006",6.73101996021293,7.15338041670079,6.26303954960903,6.61606146248792,6.06874946710979,6.14221444767883,6.70900133977206,6.69109810871483,6.18078308223361
"1248","K02945",10.9494151955835,10.8699753719545,10.6682978491643,10.4202526573715,10.2520862598922,10.3230226270747,9.99786700333414,10.1121133794971,9.9792882208462
"1249","K08330",5.77459419566731,5.96581477880676,5.77595067685148,5.93676533185985,6.19931618761312,6.05560689179765,6.89531664842888,6.49139268292951,6.18078308223361
"1250","K15198",4.98434716673554,5.00523326054779,6.16403474337636,5.12293515194153,5.1979696557653,5.16400774615705,5.43626512792124,5.1453946362405,5.16510172382914
"1251","K13575",7.39653221326361,7.11437447742973,6.54157719940434,6.4632291262664,6.76438415083476,6.47351250007577,7.21806714147698,7.20948347901336,7.09203302754106
"1252","K13858",7.39653221326361,7.11437447742973,6.54157719940434,6.4632291262664,6.76438415083476,6.47351250007577,7.21806714147698,7.20948347901336,7.09203302754106
"1253","K13859",7.39653221326361,7.11437447742973,6.54157719940434,6.4632291262664,6.76438415083476,6.47351250007577,7.21806714147698,7.20948347901336,7.09203302754106
"1254","K13861",7.39653221326361,7.11437447742973,6.54157719940434,6.4632291262664,6.76438415083476,6.47351250007577,7.21806714147698,7.20948347901336,7.09203302754106
"1255","K14996",8.03935561731227,7.82464361549892,6.75596162499876,7.23980118041513,7.47352994846723,7.33919741654322,7.39145595340831,7.42788444024782,7.54696383030201
"1256","K10638",5.34880059547825,5.14615409293271,5.54407350060924,5.14588824104217,6.15724386919457,5.87958555561923,5.60606727818017,5.09172907665414,5.59082582573514
"1257","K17887",5.61615570475163,5.96581477880676,6.08448281236568,5.80904806046297,5.7874924746815,5.67400390001536,4.97798491597879,5.49307516769581,5.16510172382914
"1258","K09702",6.42981998585616,6.57318981534439,7.01188660541925,6.77117061480199,6.69467783190225,6.97649086862919,6.75799299744295,7.02009570331343,7.67515510623994
"1259","K18182",6.8663871223132,6.70329724542325,7.30821984382618,7.30532830369433,7.34498048672538,7.367968910618,7.1711685345209,7.39374914634566,7.98271391272918
"1260","K20409",6.59661993522266,6.77244526464733,6.56078866328144,6.21314296162044,6.27959736660458,5.93010199163287,7.05954104832605,6.82704344074216,6.82778811888432
"1261","K13347",8.47707723582664,8.75476802268683,7.69544932867289,7.99524150986752,7.76172722497094,7.71041361340322,8.16631507857166,8.16737852805777,7.96281170548574
"1262","K07393",7.53126624566281,8.11944301473699,7.14303597311339,7.34478920371191,6.95458285911421,7.07106606750518,7.45135856477469,7.45295650352919,7.01593024844857
"1263","K14780",7.65431284600804,7.99033267243608,7.44601314256426,6.88918130356868,7.52185240956264,6.96894324864204,7.80441686321561,7.58722216891867,7.36087671456214
"1264","K03452",7.12456984390387,6.9612635230383,6.59841427957578,6.11156213637181,6.7229862744285,6.14221444767883,6.7739432578295,6.55602543524866,7.01593024844857
"1265","K05849",7.12456984390387,6.9612635230383,6.59841427957578,6.11156213637181,6.7229862744285,6.14221444767883,6.7739432578295,6.55602543524866,7.01593024844857
"1266","K08433",6.31878360555878,6.64904802765695,6.05683049714667,5.82122566380274,5.75841475691874,5.61112255531833,6.32762863884458,6.55602543524866,6.14406092718234
"1267","K03155",8.02237889337093,7.96883828764327,8.22700774210969,7.63574513648266,7.96118700119924,7.93748263056675,7.29655817027854,7.15938877357975,7.99256211714776
"1268","K03166",7.27675036721645,7.45262150844404,7.7289463879552,7.62300975104833,7.81426478521469,7.54446962346058,6.93822385326602,6.81403677229155,7.74687021697138
