"orfs","add_backA","add_backB","pFe21_9A","pFe21_9B","pFe21_9C"
"NODE_18322_length_1315_cov_10.885668_g2305_i2.p1",4.39824859232071,4.90984884896312,4.1478440182361,2.8385128487479,5.63667188592105
"NODE_14030_length_1658_cov_9.547003_g731_i6.p1",4.18011962826335,2.8385128487479,4.4930832742859,5.16748057586875,2.8385128487479
"NODE_6008_length_2741_cov_94.894303_g3103_i0.p2",4.91713974342919,2.8385128487479,4.50337119003393,2.8385128487479,2.8385128487479
"NODE_189_length_7232_cov_1019.878056_g87_i1.p1",11.7125755904454,11.6216642959496,13.1863297405486,12.1502304428432,14.0201483207274
"NODE_931_length_5151_cov_21.234935_g455_i0.p1",6.22103384497996,5.23503303096034,7.61190592600953,7.73208122273174,6.84197478458416
"NODE_6448_length_2645_cov_156.470451_g3342_i0.p1",6.35345244867555,5.74247591940168,5.13127065555404,5.61940842645969,7.81229629035383
"NODE_10061_length_2054_cov_6.326098_g5402_i0.p1",3.71030536942093,3.43451533579626,5.54399662699708,5.6239054987301,4.0772332949946
"NODE_23520_length_1002_cov_3.775027_g13898_i0.p1",2.8385128487479,2.8385128487479,3.78061071677273,3.91223305460668,5.36215414191326
"NODE_3816_length_3351_cov_44.416107_g1941_i0.p1",2.8385128487479,4.25337228598142,2.8385128487479,5.05838166677122,2.8385128487479
"NODE_811_length_5312_cov_56.476618_g399_i0.p1",6.69062885520986,6.11195151405308,5.91674162338086,5.51932775246709,8.17335070597712
"NODE_7911_length_2368_cov_87.789107_g4168_i0.p1",7.88917566368887,7.81687064562223,5.70410168129892,6.2046506948219,7.73598689182121
"NODE_7819_length_2386_cov_34.169045_g4116_i0.p1",7.03574721172904,6.66781002121569,6.54169523137051,5.64751428422495,8.48727166511811
"NODE_28871_length_693_cov_4.983871_g18092_i0.p1",2.8385128487479,3.77816421863044,2.8385128487479,2.8385128487479,5.20165778334986
"NODE_5974_length_2751_cov_403.726662_g3084_i0.p2",8.90990567357522,8.3065083142721,9.94514019236806,9.7271456502366,11.015079880538
"NODE_15607_length_1525_cov_40.373278_g7726_i1.p1",5.63199969858662,5.32010016832598,6.09607937424389,5.75770881056129,3.47253584813609
"NODE_5444_length_2884_cov_27.426539_g2802_i0.p1",5.75348355242786,6.80108646816571,5.83937436358205,6.36385492982666,8.30079750395179
"NODE_6724_length_2592_cov_5.714966_g3442_i1.p1",4.6914066576274,4.62018911492089,2.8385128487479,4.85273173517495,2.8385128487479
"NODE_1661_length_4405_cov_28.682364_g829_i0.p1",4.19245020879983,5.23499921084233,5.47443951189778,6.04041558856829,3.47186726417681
"NODE_1155_length_4865_cov_124.291319_g558_i0.p1",7.16613239014564,6.16446073349335,8.36889347686317,8.05575676222831,8.73029350369531
"NODE_22725_length_1044_cov_152.604531_g12650_i2.p1",6.11267056553391,5.4542815295655,7.57209737089699,7.97823859295747,6.65602917993556
"NODE_12273_length_1815_cov_32.005166_g5987_i1.p1",4.40781871185895,6.72413365807638,4.33258167679364,5.44495688479119,6.03114568900814
"NODE_14397_length_1627_cov_48.197555_g7999_i0.p3",5.34077444922926,5.25885725199427,5.8633601032905,5.59562739515104,7.76547698386698
"NODE_16544_length_1451_cov_30.431060_g2040_i3.p1",5.55183115743361,4.14354432162696,2.8385128487479,3.32814322891781,4.21489339271241
"NODE_21467_length_1116_cov_9.874401_g12557_i0.p1",2.8385128487479,3.93884607333698,4.63616885791535,4.98741169113401,5.50615172405736
"NODE_6507_length_2631_cov_145.855747_g3377_i0.p1",9.33401502009549,7.57881475563295,8.56633813580595,8.30545236303496,10.2823896330059
"NODE_15629_length_1523_cov_35.911724_g8772_i0.p2",5.61773296271294,4.78952589873221,5.09520675513023,4.02154023131781,6.79661845638394
"NODE_28459_length_715_cov_35.314642_g17725_i0.p1",4.46147177911757,4.01793703805484,6.19289213121554,6.07581161528765,6.03568197465122
"NODE_13709_length_1685_cov_4.160670_g7599_i0.p1",3.89643523707277,3.85752119913054,3.77755278549307,3.32485357640906,5.96679087955294
"NODE_28525_length_711_cov_55.523511_g2066_i1.p1",5.47037755132343,5.23535001363566,4.05939341161732,3.6902061671814,6.19008581429426
"NODE_6440_length_2646_cov_139.381656_g1724_i10.p2",8.48198769985583,7.95101504247919,6.3422703162478,6.1813489001296,6.6353690559907
"NODE_4567_length_3113_cov_29.647697_g2195_i1.p1",2.8385128487479,4.54559516054882,4.87794784640237,2.8385128487479,2.8385128487479
"NODE_1463_length_4554_cov_14.626646_g728_i0.p2",2.8385128487479,5.22160588200818,5.29789330450838,5.13975579301539,4.63694137912678
"NODE_7816_length_2386_cov_126.127972_g4114_i0.p1",7.41909583849708,6.53672391894034,7.75290084392301,7.3524311798783,9.34653817800043
"NODE_974_length_5083_cov_78.419361_g449_i2.p1",5.75621965013928,5.20996166560954,5.99046994455698,6.67260949890976,3.91889804731048
"NODE_19986_length_1209_cov_36.201585_g11584_i0.p1",4.38525180570129,4.25992771246608,5.87872468424974,5.2126755177044,6.71548544576943
"NODE_18000_length_1339_cov_12.905213_g9891_i1.p1",2.8385128487479,4.14319476940829,3.920840607824,2.8385128487479,5.31063040661167
"NODE_17486_length_1378_cov_30.512644_g9924_i0.p1",4.73669510513302,5.06328531175792,5.45024583854067,5.33901520237196,7.37162154383675
"NODE_10508_length_1999_cov_49.740914_g5220_i1.p1",5.40623165906219,4.13842861285231,6.56152795129593,6.62232522412445,5.25561117306555
"NODE_16048_length_1489_cov_74.251412_g3745_i3.p1",5.25823076149247,3.67693774137955,5.07679518720283,4.76747561727648,2.8385128487479
"NODE_22155_length_1076_cov_93.384845_g13020_i0.p1",5.51573893822853,5.61187972363612,7.35419629261551,7.81862814017406,6.84444636178933
"NODE_6466_length_2642_cov_81.322304_g3353_i0.p2",6.57180158805955,6.10294864550933,7.13596894315242,6.31230623687787,8.67012334543903
"NODE_3544_length_3459_cov_171.737744_g750_i2.p1",8.06363967686069,6.38582615411037,5.63951132660165,5.46801178802106,6.150459261693
"NODE_20852_length_1153_cov_53.612963_g7203_i3.p1",2.8385128487479,4.5560970860698,4.73241206396248,4.84794195355156,2.8385128487479
"NODE_10350_length_2019_cov_27.502569_g5228_i1.p1",2.8385128487479,5.37891087288796,4.81734499510849,5.29596624103348,4.44410842252421
"NODE_18175_length_1325_cov_21.491214_g10389_i0.p1",4.38942407635342,2.8385128487479,5.03468056707187,4.51550134648573,5.59515548190694
"NODE_7455_length_2445_cov_7.930860_g3913_i0.p1",3.71085599756996,4.45073019870136,5.1645740671677,6.24524307176454,3.9190632834873
"NODE_21107_length_1137_cov_10.687970_g12317_i0.p1",3.88229995783567,2.8385128487479,5.44912545280602,5.02927553379451,4.63697029531379
"NODE_16219_length_1475_cov_51.223252_g9130_i0.p1",4.8137455579726,4.36262870035595,6.32269153791825,6.58402770183968,6.4142345314278
"NODE_11335_length_1908_cov_174.688283_g6165_i0.p1",5.94571503661341,6.01260657331591,6.94430279219292,6.5204534312162,8.47519775010556
"NODE_10914_length_1952_cov_20.784460_g5895_i1.p1",5.52146893421986,4.66688099415224,2.8385128487479,5.06544651513924,4.87792182529071
"NODE_4670_length_3079_cov_17.842315_g2376_i0.p2",5.74026761090656,5.09216187969449,4.04246193086371,3.91392907962191,6.26341721061252
"NODE_24917_length_916_cov_16.584816_g14238_i2.p1",3.45056992574301,3.43718034644314,5.03331951166905,5.1031346938715,2.8385128487479
"NODE_12729_length_1771_cov_168.074205_g1552_i4.p1",2.8385128487479,2.8385128487479,4.03742561901251,5.12900895203647,2.8385128487479
"NODE_4696_length_3072_cov_16.066022_g2391_i0.p1",2.8385128487479,3.93395355978491,4.81470614182529,4.97623861292062,2.8385128487479
"NODE_7213_length_2491_cov_64.430935_g3769_i0.p1",4.41650867013438,5.44103046394849,4.63087702187074,5.2608936013847,2.8385128487479
"NODE_2851_length_3735_cov_56.376024_g1432_i0.p3",5.57120483964941,6.24757585953815,5.30422890846814,4.95905823495201,3.47297344902765
"NODE_3373_length_3526_cov_18.103388_g1707_i0.p1",5.41171318230696,5.28680180696576,4.63233708506401,2.8385128487479,4.72154052527328
"NODE_20681_length_1164_cov_42.999083_g12041_i0.p1",6.76074977642154,6.65613261556991,4.63877692412967,4.67906354893666,5.90153732548766
"NODE_4090_length_3252_cov_35.075495_g2091_i1.p1",6.53380993477133,5.56510980023548,5.36928043583439,5.76644443089688,3.72758708891247
"NODE_772_length_5384_cov_54.954622_g215_i4.p1",6.51283556360232,6.7498336989545,6.61795811605728,6.33189120900716,8.83085658551755
"NODE_10946_length_1948_cov_749.752000_g1211_i3.p1",9.83472056482032,7.68827785035777,8.20191115229227,7.70986996708349,9.5680623514574
"NODE_5947_length_2760_cov_37.687012_g3073_i0.p2",4.88118839786641,5.40974494245375,7.18716002707841,7.05221690445691,5.63730368831532
"NODE_3439_length_3504_cov_30.886039_g1553_i4.p1",2.8385128487479,3.93514162289951,4.69627619755456,5.46921251291343,3.47199695977385
"NODE_15213_length_1557_cov_27.940027_g8507_i0.p1",5.54100739042181,5.02688661647014,6.44369818612201,6.06571231125014,7.73565591429101
"NODE_15260_length_1553_cov_31.714189_g6148_i1.p1",2.8385128487479,4.73625556804165,4.69727773354566,5.3267844392393,5.36092122065786
"NODE_21208_length_1131_cov_9.076560_g12385_i0.p1",4.39349790419322,4.3620825893378,2.8385128487479,4.00924531866635,5.71773567690953
"NODE_5079_length_2969_cov_47.867058_g2608_i0.p2",5.2821424451892,2.8385128487479,3.92799251947318,2.8385128487479,4.2180350565921
"NODE_4400_length_3158_cov_106.304052_g2116_i4.p1",5.25256407396742,5.83216968086568,7.36566203858532,7.54369280724482,5.79718271996782
"NODE_11810_length_1860_cov_15.644656_g2342_i3.p1",2.8385128487479,4.50261150042996,5.58442023902251,5.02823208428551,4.33569085229106
"NODE_15838_length_1505_cov_67.916899_g8900_i0.p2",5.00262272539731,5.50891184380396,3.93334553117607,2.8385128487479,4.21945973891783
"NODE_7179_length_2497_cov_46.063944_g3750_i0.p1",4.90196228522962,5.69586834374724,7.30948292984478,6.86707582663068,7.07151307648636
"NODE_22300_length_1068_cov_24.506533_g13114_i0.p1",4.91280274435761,5.15481140422892,5.22589498937033,5.19075051415825,2.8385128487479
"NODE_6379_length_2658_cov_15.156286_g3305_i0.p2",2.8385128487479,3.77755976737571,4.82567749717623,4.95492375095086,2.8385128487479
"NODE_19530_length_1237_cov_33.049828_g11_i147.p1",2.8385128487479,3.68225747812588,5.08683300450962,5.34632534045365,4.33673624951871
"NODE_16177_length_1479_cov_14.162162_g8511_i1.p1",5.44659917045402,5.02879096864905,2.8385128487479,3.90897832233116,4.63632595993398
"NODE_465_length_6101_cov_45.529031_g234_i0.p3",4.99725146970399,2.8385128487479,2.8385128487479,4.33027368283761,2.8385128487479
"NODE_29361_length_667_cov_97.222222_g18525_i0.p1",5.2649174006688,5.0468332615258,6.95263796438984,6.8283134830192,4.80872561933815
"NODE_3609_length_3433_cov_66.287202_g1826_i0.p4",5.71871726963909,4.2105995419323,5.18830793006279,5.16205151586103,7.018637115586
"NODE_17800_length_1355_cov_45.431357_g10139_i0.p1",5.21726643890546,4.3666667662752,4.04423152638449,2.8385128487479,2.8385128487479
"NODE_425_length_6252_cov_12.079786_g212_i0.p1",4.51943850407828,5.07842056032558,5.16290669167634,5.35094620171875,2.8385128487479
"NODE_16492_length_1454_cov_89.188269_g9302_i0.p1",6.44482394272927,6.33014256562073,6.44903486307356,6.28982286460533,8.66907212703178
"NODE_18473_length_1306_cov_5.304947_g10577_i0.p1",4.75466959261043,4.35894428050537,3.77877570317661,3.32591445028474,5.99978241751415
"NODE_13373_length_1714_cov_12.016453_g7305_i1.p1",2.8385128487479,5.18929674293187,5.33142760551257,5.02028675525295,4.334976681364
"NODE_23182_length_1020_cov_113.997888_g12286_i1.p1",4.66253274102484,6.73259719605626,6.5840425800904,7.29178874174909,6.91343463298698
"NODE_38983_length_331_cov_164.763566_g27999_i0.p1",5.10369420859817,5.62618140995458,5.37031843051027,4.34676823230979,7.14198466324452
"NODE_2433_length_3944_cov_75.660036_g975_i2.p1",6.57287062133729,7.94388788739201,6.71342429474142,8.18959740137202,5.71659600905099
"NODE_6764_length_2583_cov_16.939442_g3523_i0.p1",4.67983420508081,5.11115787379382,5.94673368374626,5.26595990831172,7.30735194410504
"NODE_5276_length_2922_cov_5.893296_g2718_i0.p2",2.8385128487479,2.8385128487479,4.70055044381103,4.72375768743496,2.8385128487479
"NODE_17184_length_1403_cov_10.906767_g4925_i1.p1",2.8385128487479,4.45470489779495,4.56621836131729,4.32143322183486,5.71701950734738
"NODE_991_length_5064_cov_13.659187_g484_i0.p1",4.98255043219743,4.19479934796805,5.7570235116421,5.69358706488757,6.96086026678736
"NODE_6054_length_2729_cov_58.873117_g2084_i3.p1",6.81208900870156,6.0469116912381,8.17418792658229,8.50627266199938,6.87718114531703
"NODE_429_length_6246_cov_47.970679_g215_i0.p5",5.29115897569296,5.30684689426679,5.4967093733164,4.83632397995191,7.45987277898494
"NODE_6188_length_2697_cov_50.081174_g3198_i0.p3",2.8385128487479,2.8385128487479,2.8385128487479,4.40075980820785,4.95119073610933
"NODE_7765_length_2395_cov_50.378122_g4088_i0.p3",5.83734881066289,5.60454198787163,5.93984714950608,5.15583308480187,7.82475779909668
"NODE_13525_length_1699_cov_48.947109_g6631_i2.p1",7.04106545921346,6.05782147987432,4.4958921243478,4.77339982991746,5.45990461637147
"NODE_5723_length_2815_cov_30.385120_g2947_i0.p1",3.89888290056674,3.85680237605979,5.28999282643611,5.98773013573441,5.7923438662945
"NODE_3683_length_3410_cov_158.960743_g1868_i0.p1",7.26256589995425,8.4436195262441,9.5916077031769,9.60029943950884,9.48743440768302
"NODE_18659_length_1294_cov_40.526618_g6148_i3.p1",4.04478945343375,4.07661308783196,5.99715713936982,6.20557598675324,4.94860302082094
"NODE_12494_length_1793_cov_106.623837_g6841_i0.p1",5.66461129433018,6.39967115056249,7.34581139095839,7.15913863237022,8.38267832427382
"NODE_16015_length_1491_cov_51.262341_g9007_i0.p1",4.14282924065558,3.78066528449475,4.04738397981811,2.8385128487479,5.68166269481635
"NODE_23773_length_987_cov_1383.537199_g6541_i5.p1",4.2423040099545,2.8385128487479,2.8385128487479,3.92544697524409,5.26300689642999
"NODE_22769_length_1042_cov_14.299278_g13416_i0.p1",3.88448620248224,3.86106945891297,5.84846594885498,5.66029078874989,3.91979350361024
"NODE_23582_length_998_cov_25.779459_g13947_i0.p1",5.8736479630883,4.97680920637954,3.92151215266155,4.10047622572899,6.20933236939972
"NODE_642_length_5637_cov_25.641625_g305_i1.p2",4.18133345414818,5.24028658252808,2.8385128487479,4.17428054751729,2.8385128487479
"NODE_12851_length_1759_cov_172.104982_g3084_i2.p1",7.62006691137165,6.81472117027935,7.64014234642787,6.87631222450679,9.35209403632359
"NODE_17287_length_1395_cov_18.655825_g9789_i0.p1",4.39505044352414,4.31063066576653,5.90094060737774,5.70761885278178,3.47238881316556
"NODE_8630_length_2257_cov_105.941392_g4502_i2.p3",2.8385128487479,4.01773784418142,5.26623849035338,5.32050545887663,4.21648265730379
"NODE_4915_length_3013_cov_18.169388_g2358_i3.p1",5.32657554250793,6.34026924362134,5.81200697457053,5.98506107625257,3.72730393010539
"NODE_15422_length_1540_cov_22.244035_g5228_i3.p1",2.8385128487479,3.85823070148746,4.92753069404936,5.4163222309845,3.72763601320603
"NODE_18176_length_1325_cov_19.461661_g9625_i1.p1",2.8385128487479,2.8385128487479,4.98231183812823,4.77180289684541,3.72792904681671
"NODE_9369_length_2147_cov_26.642237_g4261_i1.p1",4.97632686059801,5.42127229394874,3.77736943838574,4.56194175000375,2.8385128487479
"NODE_12603_length_1783_cov_8.729240_g6909_i1.p1",3.7081227358795,5.23853946590361,4.41450530846092,2.8385128487479,5.19933904897266
"NODE_15895_length_1501_cov_4.070028_g8934_i0.p1",4.0483860652441,4.13830376960001,3.77817841672642,2.8385128487479,5.67691975424358
"NODE_16521_length_1452_cov_49.246555_g8520_i1.p1",4.9360880221088,4.41457389315363,2.8385128487479,2.8385128487479,2.8385128487479
"NODE_15888_length_1501_cov_11.777311_g8932_i0.p1",5.0869817913566,6.0806900442134,3.77891745222119,3.8002992992578,3.9195076798914
"NODE_17817_length_1354_cov_6.480874_g10155_i0.p1",4.04589418409029,2.8385128487479,4.63410562298715,5.6543119482451,4.07763556518677
"NODE_7850_length_2379_cov_130.739809_g1770_i2.p1",6.14620479222564,4.31635856079622,4.25071818168792,3.53024441799204,5.31201062949301
"NODE_1210_length_4809_cov_13.802154_g579_i1.p2",5.36859251272038,5.2854868159842,4.7575647806945,4.56140146598546,2.8385128487479
"NODE_16784_length_1433_cov_18.383824_g7977_i2.p1",5.14554732918175,5.16568551367022,3.91820717410194,3.52462988036858,2.8385128487479
"NODE_10858_length_1959_cov_7.023330_g5714_i1.p1",2.8385128487479,2.8385128487479,4.41368162357247,5.19661857838421,3.91911011005157
"NODE_25665_length_872_cov_7.026283_g15449_i0.p1",2.8385128487479,2.8385128487479,4.5745372017534,5.11480678663748,3.72894811113997
"NODE_172_length_7322_cov_108.484481_g97_i0.p3",2.8385128487479,5.31665853832943,4.14824509675118,4.5125373604554,5.31012651289902
"NODE_19667_length_1229_cov_127.844291_g11370_i0.p1",6.43581938234646,6.77545628552221,4.70283942865641,5.2097586694143,7.04245480170371
"NODE_20691_length_1163_cov_137.448624_g11214_i1.p1",4.16271134252917,5.87195905528998,6.3997596123329,6.86168849670873,5.71834616729499
"NODE_27569_length_764_cov_59.529667_g16968_i0.p1",5.64645976334223,4.50896394349177,6.49331110777413,6.75189442115056,7.02915773030187
"NODE_5394_length_2896_cov_101.319518_g2578_i2.p1",4.84700253185107,6.34042294105725,6.73758505687341,6.84797428141407,7.61587787129676
"NODE_7049_length_2522_cov_59.063699_g3511_i2.p1",6.13605904375747,6.2137210499473,4.87113310825785,5.29186717528864,3.72736446169705
"NODE_21661_length_1105_cov_5.845930_g12686_i0.p1",4.16992792278928,4.84640402367562,2.8385128487479,2.8385128487479,4.87800944282053
"NODE_1231_length_4790_cov_23.585542_g598_i0.p1",7.51074732907434,5.87059177074763,5.57447659459368,5.86623728228052,7.72494004444042
"NODE_13318_length_1719_cov_86.456258_g7358_i0.p1",4.25921853817761,4.20868485902589,5.38598495407068,6.23219821917549,3.72946597585382
"NODE_12136_length_1830_cov_42.878771_g6170_i1.p1",4.68145844409636,6.68916461977493,4.41508596112045,4.24887647733241,5.63592823363401
"NODE_3534_length_3461_cov_136.782468_g1789_i0.p2",4.17017723824315,6.08513397019174,6.43205666843277,5.33582759412683,6.71468178484263
"NODE_17782_length_1357_cov_18.995327_g9452_i3.p1",3.4515022573657,4.31040154028432,4.93140314152097,5.30400865067612,2.8385128487479
"NODE_9409_length_2140_cov_89.886309_g5016_i0.p1",7.72496912026013,7.10941215506598,6.98901802955644,7.07436501246774,9.41265608394045
"NODE_26702_length_816_cov_25.694482_g16265_i0.p1",4.25158909404233,3.44116615824599,5.63198515071366,5.32662906209136,3.47393722325429
"NODE_8487_length_2276_cov_135.488425_g4323_i1.p1",8.17452506577496,6.33128477625524,7.64436761704468,7.26700241855929,9.07222275146672
"NODE_15337_length_1547_cov_4.869064_g8588_i0.p1",3.8943344661932,4.45287462876456,3.38725684332707,4.24884173125507,6.09231930895767
"NODE_20991_length_1144_cov_16.777778_g12242_i0.p1",4.88681568583425,5.11637700448256,5.08086701539828,5.30475617396674,2.8385128487479
"NODE_18780_length_1287_cov_35.473641_g10774_i0.p1",5.6342453992528,5.22264553329208,6.02636233971254,5.30744422278602,7.71822419679228
"NODE_17983_length_1340_cov_58.244672_g3945_i2.p1",4.83195753882373,4.00873718273121,5.57967160593658,6.59832830340074,4.44427684757922
"NODE_15136_length_1564_cov_8.649899_g8453_i0.p1",4.04663476432097,4.0089957894991,5.81731566939776,5.47395017711237,3.47216914696361
"NODE_9502_length_2129_cov_8.225681_g5071_i0.p1",4.05317051808725,4.00706621740331,4.87224794405095,4.7643272702834,6.52716161295033
"NODE_19784_length_1221_cov_108.946864_g11446_i0.p2",2.8385128487479,4.8929184840113,4.35569725980956,4.75108732756764,2.8385128487479
"NODE_16279_length_1472_cov_10.466762_g9164_i0.p1",2.8385128487479,4.07592860230861,5.40785983756477,4.98285889920691,3.72770425215101
"NODE_1757_length_4342_cov_104.840712_g881_i0.p1",10.2442067581517,9.73309925511453,8.2427447743202,8.11692336806671,10.0542867445558
"NODE_15221_length_1557_cov_11.818059_g7982_i1.p1",4.183051560524,4.25329248010418,4.87371990612693,5.47203023167793,6.6541237574736
"NODE_15762_length_1511_cov_87.482615_g8293_i2.p1",6.87667738717396,5.87798455334304,7.64130819689803,6.98550757603102,8.63800207376346
"NODE_6765_length_2583_cov_11.472112_g3524_i0.p1",5.37420285498072,5.02302761562498,4.03627392299722,2.8385128487479,3.72734255725708
"NODE_16800_length_1432_cov_9.949963_g9483_i0.p1",2.8385128487479,4.08673889188953,4.42878280024236,4.83770505638615,5.59987459926183
"NODE_28747_length_699_cov_229.741214_g17981_i0.p1",7.8640972267031,7.61900606555525,5.94610310760154,6.08507902258098,5.68427684572544
"NODE_16971_length_1418_cov_84.043866_g9576_i1.p1",4.88575664721746,5.14357996136242,7.06554795966344,4.77387311203997,6.3899491572608
"NODE_4779_length_3049_cov_78.644153_g2427_i1.p2",4.5470405953766,2.8385128487479,2.8385128487479,4.83490741199621,2.8385128487479
"NODE_11793_length_1861_cov_406.946868_g6423_i0.p2",2.8385128487479,5.49675983641082,4.82483287653529,5.03295762657136,4.7230618381971
"NODE_27916_length_746_cov_5.069837_g17260_i0.p1",3.68665398241941,3.57197176778997,4.34047033106747,2.8385128487479,5.55313552266339
"NODE_19862_length_1217_cov_10.740385_g11496_i0.p1",4.49798226864784,3.8599100490042,4.33433411514988,4.38872384978344,6.48345883359938
"NODE_11066_length_1936_cov_18.792807_g5999_i0.p1",4.81735963233658,4.2573037126513,2.8385128487479,3.52637727408907,5.41182623684888
"NODE_21480_length_1115_cov_57.745681_g12562_i0.p1",2.8385128487479,4.59277857610983,4.15204618089705,3.91634132431563,5.63837351027509
"NODE_1877_length_4266_cov_52.473885_g675_i1.p2",5.31434772000373,6.27656856766069,5.36905640906457,5.16468275229398,3.47206166188368
"NODE_8976_length_2206_cov_6.915612_g4776_i0.p1",3.89052843518824,4.076574928871,5.12408013783259,5.36076305074148,2.8385128487479
"NODE_15273_length_1552_cov_75.273834_g3191_i2.p1",5.45352811322832,5.92168461828807,7.24387563619026,7.44797994373266,5.25779140974609
"NODE_3189_length_3593_cov_41.092330_g1503_i1.p1",5.45939002875635,6.20412805789459,5.3684902476219,5.44232288017263,3.47202687486625
"NODE_6335_length_2668_cov_53.110597_g3280_i0.p2",5.40706218683254,4.98002886645733,5.55802805899836,5.03746295546888,7.45645138087063
"NODE_17673_length_1364_cov_60.120837_g1962_i9.p2",4.59596256426209,2.8385128487479,4.79058699036687,2.8385128487479,2.8385128487479
"NODE_1590_length_4445_cov_69.738106_g645_i1.p3",4.76712827680779,4.21020093513362,5.39091282989798,4.96955486727006,6.90326556942584
"NODE_5952_length_2759_cov_14.048771_g3077_i0.p1",2.8385128487479,4.90452587398907,4.49135538968576,2.8385128487479,4.63585587649319
"NODE_3852_length_3340_cov_24.426997_g1959_i0.p2",6.35226787322203,5.90730430687634,5.40711431092712,4.94159432271381,7.59612093999541
"NODE_22221_length_1073_cov_12.872000_g13063_i0.p1",3.69637738812981,3.43749004707937,4.87907920811199,5.94547757729948,4.07817844518805
"NODE_25075_length_906_cov_52.396158_g14998_i0.p1",7.04621951256693,6.01166632495544,4.50117386258469,5.14957722410401,6.46320736112342
"NODE_12243_length_1818_cov_32.558739_g11_i140.p1",2.8385128487479,5.31598069339912,4.63597031574132,5.23885223543908,4.07789153903434
"NODE_14750_length_1596_cov_41.868024_g8201_i0.p1",7.28764609467173,6.23166236663598,6.01991388531715,5.81266360878139,8.2229048672248
"NODE_25301_length_893_cov_34.997561_g4052_i2.p1",3.432712687515,5.52827137107356,4.34730211197392,3.92401996235362,2.8385128487479
"NODE_14120_length_1650_cov_118.192771_g7733_i1.p1",7.13084159914761,5.03102179012661,5.44694924026784,4.98705361452143,6.80801550381777
"NODE_27652_length_759_cov_175.631195_g17033_i0.p1",5.70091397509095,5.34494262086823,6.43618770549342,7.19442963329504,4.54527981220447
"NODE_789_length_5353_cov_18.170833_g389_i0.p1",8.09900164191284,7.03494419406788,5.47322859826385,5.94460908211444,6.63255375463009
"NODE_3460_length_3497_cov_49.799650_g1630_i1.p1",6.46512119887745,6.38344609420223,7.58032896697813,7.15966432975709,8.87909555567272
"NODE_12780_length_1766_cov_18.771412_g7009_i0.p1",4.97546509529747,4.25233789717963,6.15223826028473,5.35572103538596,6.86020018898714
"NODE_10557_length_1994_cov_23.324831_g1707_i2.p1",2.8385128487479,4.9043026396314,3.60949347002957,4.81066486229508,2.8385128487479
"NODE_12659_length_1778_cov_21.688563_g6940_i0.p1",5.58696733883155,4.90492821525769,6.01781304313716,5.47067499708906,7.58533704402205
"NODE_21190_length_1132_cov_6.004721_g12372_i0.p1",2.8385128487479,2.8385128487479,4.5690804867093,4.90805692750858,4.54481988495921
"NODE_5326_length_2912_cov_12.318774_g2688_i1.p1",5.10717929978959,5.35301115811689,4.75637382433312,2.8385128487479,5.0151052331296
"NODE_21329_length_1124_cov_32.171265_g3799_i4.p1",5.29621101163196,4.25640920692368,5.37358689239988,3.67639863021794,6.26246453358767
"NODE_27707_length_756_cov_21.863836_g17078_i0.p1",5.58662718675683,4.8161188009183,4.04292627915882,4.32873635086726,2.8385128487479
"NODE_7627_length_2416_cov_16.552283_g3999_i1.p2",2.8385128487479,5.31507508640278,5.16978583357453,5.02500108255925,4.6365083983545
"NODE_1966_length_4213_cov_23.060628_g514_i3.p1",5.37487230872161,4.19459213207688,4.4897188248076,5.22740944890652,2.8385128487479
"NODE_13022_length_1747_cov_426.125448_g2632_i6.p3",4.78093881275678,2.8385128487479,5.22522685302946,3.68410649121429,5.01955002638699
"NODE_1377_length_4649_cov_27.376093_g570_i1.p1",4.31105469856677,4.30377794011313,6.14963177684113,6.17897216714051,6.15021076895088
"NODE_27945_length_744_cov_5.202683_g17286_i0.p1",2.8385128487479,3.86438964224167,3.61394677338017,2.8385128487479,5.31152423395634
"NODE_5581_length_2850_cov_98.247389_g1992_i3.p1",8.81448127591237,8.79141875023727,7.0313296878252,7.38224941856549,6.63291289087406
"NODE_10154_length_2043_cov_55.659898_g354_i2.p1",5.67273649939559,4.58068837590263,4.33086173166512,4.56103531169085,6.73211802572589
"NODE_23939_length_978_cov_16.211050_g14185_i0.p1",3.87398353678242,3.86412379144198,4.88247577816232,4.39696121763695,6.31634700317039
"NODE_3018_length_3658_cov_106.853556_g1522_i0.p3",2.8385128487479,4.01195439858053,3.38871943885353,3.52665052640834,5.50645684617479
"NODE_6737_length_2589_cov_284.048490_g3506_i0.p2",10.1688558127806,7.76704358684515,8.24900941606841,7.65445407617849,8.31777812344967
"NODE_8044_length_2348_cov_38.876923_g4226_i1.p1",5.54979199317854,6.15331280704026,6.82230906072536,7.27537015463624,4.72135949568741
"NODE_220_length_7076_cov_58.777667_g113_i1.p1",5.22741995356875,4.49314695539817,4.23974359566199,5.37891612388409,2.8385128487479
"NODE_17185_length_1403_cov_10.649624_g9727_i0.p1",2.8385128487479,3.56903532726592,4.63690390215633,5.02786084178671,2.8385128487479
"NODE_19370_length_1248_cov_33.081702_g11167_i0.p1",4.94840569073717,5.29538962237047,5.03416596362095,5.06767206688868,2.8385128487479
"NODE_4142_length_3236_cov_19.954474_g2121_i0.p1",2.8385128487479,2.8385128487479,4.75735845830833,4.61499271065505,2.8385128487479
