"","ko_id","add_backB","add_backC","pFe21_9A","pFe19A","pFe19B","pFe19C","pFe21_9B","pFe21_9C"
"484","K08081",6.1619741533341,5.8572775535693,3.72101777063876,3.84913674762801,3.9475271791568,4.25262517591023,4.58394069275951,4.74686984378003
"485","K14674",8.44414451691903,7.6155793421184,6.41713556318308,5.7015653563257,5.7261165432672,6.7042466738475,6.68109073061861,6.84785281684351
"486","K03704",3.49460312759357,5.65146324786038,6.23769333455047,5.81657689947437,4.64134179111593,4.10252563801767,4.72110367941208,5.01900499859575
"487","K03667",7.67414751338283,7.62255215359613,5.44645633865747,5.28532840130655,5.94260984971272,5.71090515702192,6.29861859311252,6.22818997972907
"488","K14537",3.39258178995175,3.26292427686269,4.7232072855528,4.01379929287045,4.5315696938922,5.04880502283018,5.81287267331652,5.39742090838331
"489","K00336",8.23096447009731,7.608572589294,6.17246812872443,6.25580887188343,6.05814389357564,6.19067292277096,5.55928807946715,5.96562408815455
"490","K13338",3.49460312759357,4.01611222604498,5.44645633865747,5.23022281180215,5.7261165432672,5.88286878827451,5.43826410363232,6.03269926320104
"491","K13094",6.81156261975201,7.19662966775521,9.0747980112869,9.06720783529002,9.11007743380927,8.80151448557017,8.86696845087869,8.72740150214286
"492","K20996",8.76384183335889,7.49915965530634,7.90485568025626,7.02840185640682,7.45347954541621,7.32183999241682,5.67059595929433,6.57136349613469
"493","K15223",5.35383208970032,6.33917983764814,7.45175104104604,7.67534890064549,7.39660833005608,7.16606274943359,5.97687392816195,5.60768307045787
"494","K01079",3.98060147914019,3.65091956100718,5.20179388778037,4.01379929287045,5.08191133869069,4.89148930010002,5.85100484897682,6.16994334154056
"495","K10260",3.10993723233681,3.48408359358466,5.32959157579315,4.98408240335332,5.15476313615636,5.34696728480051,5.46333171774451,5.04603916421167
"496","K00265",2.71827869300912,3.78928668096208,5.83484466847325,4.68123855852436,4.12466798416602,3.58571983713356,4.53465191776606,4.35484250860504
"497","K02551",6.83650130789584,6.28716623169232,6.87075569670845,6.08396045678947,6.47217130015029,6.14099361656381,8.01597408365708,8.55295961213834
"498","K17302",8.60833154197453,9.08648581690527,9.22995764631253,9.73111381639889,9.10121807148752,9.05087946419846,7.4559932753822,7.1350708826276
"499","K09828",5.03677637604468,4.43273137785463,2.71827869300912,2.71827869300912,3.73163289373749,2.71827869300912,3.7780757464386,4.44396251869936
"500","K02051",3.10993723233681,4.01611222604498,5.74740520987062,3.38215086031603,4.92305724446273,3.58571983713356,3.87432977730989,4.87486512471125
"501","K14846",3.10993723233681,3.78928668096208,5.26719254439961,4.98408240335332,5.67849613636443,4.75970050503897,5.3867167860189,5.4969721109162
"502","K00864",7.12144409021435,7.09991352897879,4.81610947763809,5.43844528215566,5.08191133869069,4.97248769363267,5.69182893531873,5.71022749920649
"503","K21993",7.27963377138091,7.26065472325066,5.3892668160583,4.98408240335332,5.67849613636443,5.04880502283018,6.01086528054777,6.29507318323131
"504","K01738",8.92463313699669,8.90698416704218,7.43803112956479,7.38795335858936,7.0726477450705,6.98199422910236,6.84909763826558,6.59802640922185
"505","K06185",5.58137750584485,6.3893600064767,7.33814278274717,8.29320942593651,8.01249251904985,7.63858097054141,7.75808874988495,7.63602124980267
"506","K17086",9.47950060082748,9.10649921911503,8.29536363486096,9.00483893348402,8.75653453814245,9.06195321125235,7.15074662477757,7.12900441015138
"507","K17973",6.79256955789341,8.63459420923132,9.14395140771466,9.67214056177428,9.43315424860728,8.4263024967824,8.68622890795595,8.09032831213926
"508","K11808",3.49460312759357,3.26292427686269,5.87660364295086,4.98408240335332,5.22387685978058,5.22247716438743,4.48330038449561,5.04603916421167
"509","K07243",4.41848872168608,4.28396279612654,4.26125715635484,5.48591489642736,5.85997048091752,5.18948770857796,3.39743740340466,3.45743269575774
"510","K03031",6.693631696678,6.65820729216099,5.32959157579315,4.76386082981924,4.41098717140293,5.3168937625869,4.67702155983799,4.64171030883717
"511","K01591",3.2704927687288,4.01611222604498,5.60505729772566,4.68123855852436,5.22387685978058,5.18948770857796,5.64903487385254,5.88068320584122
"512","K07508",7.55926430877139,7.07976348993228,5.44645633865747,5.11279067092663,5.15476313615636,5.7335902830296,6.02755909660392,5.5534318768207
"513","K02258",4.26320779470436,4.28396279612654,4.90278116357978,2.71827869300912,2.71827869300912,3.43001872679015,4.88367637888146,4.52692005057997
"514","K11599",7.40974204624923,7.48392195672438,6.23769333455047,6.35981533415968,5.90189631058289,6.40198484814076,5.36019919962245,4.90498514764189
"515","K00895",6.9263377068357,6.50000301149295,5.74740520987062,4.15567892709546,5.08191133869069,4.75970050503897,5.48795205367103,5.5534318768207
"516","K02877",4.67939144359418,5.30713446540515,7.16564847709343,6.43312007440288,6.38675919861841,6.83437280378854,6.68109073061861,7.20016409327441
"517","K03267",3.39258178995175,4.20171422164154,4.98406919284981,5.11279067092663,5.15476313615636,5.15567297370466,5.92430071183426,6.21673023325629
"518","K00681",8.43399836471409,8.26768955363464,7.09740804833728,6.25580887188343,6.62904075347903,6.45701648762492,6.2848432950049,6.34850298012947
"519","K17679",4.73690050741612,4.56501783167434,6.03226253425263,6.02171216337924,6.05814389357564,6.37365129588208,6.95684848378584,6.94090385666473
"520","K14446",3.10993723233681,4.84492175494925,5.7918062527338,3.6492062402105,3.73163289373749,3.58571983713356,3.67028093359806,4.71277588382683
"521","K21915",6.78618216618861,6.35610375413866,4.81610947763809,5.28532840130655,4.12466798416602,4.7125928257059,4.88367637888146,5.60768307045787
"522","K05673",7.06985355459447,7.09991352897879,5.1330731949057,5.48591489642736,5.41235686582768,5.34696728480051,6.63851973587645,7.08580610202162
"523","K21770",4.76471057777504,4.20171422164154,2.71827869300912,2.71827869300912,2.71827869300912,3.22407973613999,4.48330038449561,4.35484250860504
"524","K03544",3.2704927687288,4.50067051101057,6.03226253425263,5.11279067092663,5.08191133869069,3.58571983713356,4.53465191776606,5.01900499859575
"525","K15262",3.10993723233681,2.71827869300912,4.51402974045441,4.68123855852436,5.00486158705182,4.55971554908469,5.06201619328921,4.81245137095118
"526","K03253",3.2704927687288,3.48408359358466,4.81610947763809,4.28124800268776,4.92305724446273,4.44618145982845,5.55928807946715,5.74280113028542
"527","K07736",3.49460312759357,4.11290802815795,6.17246812872443,4.68123855852436,5.00486158705182,3.43001872679015,4.72110367941208,4.78007859165642
"528","K02357",4.45431367401355,4.11290802815795,6.52532581302209,6.05317867564805,5.7261165432672,6.17430568293992,6.07648965645006,6.20517726933708
"529","K07735",8.31298418237871,7.62949135169724,5.83484466847325,5.92287443547905,6.05814389357564,6.49694028022829,6.78228738305623,7.21168878672258
"530","K00366",4.0332049915776,4.50067051101057,4.51402974045441,3.6492062402105,4.27677957492111,4.25262517591023,6.01086528054777,6.03269926320104
"531","K02730",8.13650406767147,8.19942432481015,6.69693277483426,6.4567406635752,6.47217130015029,6.40198484814076,6.19926481828835,5.82106754575172
"532","K15445",3.49460312759357,2.71827869300912,4.62299004036672,4.84148040470955,4.74227473687128,4.84903075031546,5.3867167860189,4.93442809572294
"533","K00066",3.2704927687288,3.48408359358466,3.72101777063876,2.71827869300912,3.44203611551416,4.01887512658513,5.18927432531447,5.14901714786614
"534","K09414",6.17185561565442,6.28716623169232,4.81610947763809,4.76386082981924,4.92305724446273,4.75970050503897,6.65996358626707,6.60680465332678
"535","K14379",5.33604362536422,4.56501783167434,2.71827869300912,2.71827869300912,3.73163289373749,3.58571983713356,4.042224925691,3.90483067108606
"536","K03064",7.38885845907385,7.46852115351933,6.17246812872443,5.77927896244887,5.46983514142854,5.48818075218552,5.46333171774451,5.33403628687654
"537","K17821",6.01587004563603,5.6789078970455,6.71984990271328,6.38467157536536,6.85742075344055,7.15781241118538,4.92132651256519,4.81245137095118
"538","K03236",5.53567270986383,6.3893600064767,7.77998285543675,7.98921871473045,7.88401418342983,7.55317411128666,7.77777213227243,7.61882664734754
"539","K14981",3.73643374659545,6.30471619709071,6.472255833253,5.33829195577099,5.7261165432672,4.75970050503897,5.06201619328921,5.14901714786614
"540","K11717",4.87030991282583,4.68448833239034,3.93487807779479,2.71827869300912,3.44203611551416,3.22407973613999,4.99353869636282,4.81245137095118
"541","K02739",7.17124556551598,6.78826442143576,5.20179388778037,5.38928149449575,4.5315696938922,5.34696728480051,5.55928807946715,5.26757094784777
"542","K01026",5.33604362536422,5.19601825587557,2.71827869300912,3.38215086031603,4.27677957492111,3.71512116794061,4.31458836877884,4.20691093745454
"543","K16732",6.38200524452495,7.69710347414452,6.76461210550693,8.11270034870104,7.82061693560689,7.2225255044337,6.72243166713643,5.45800983954352
"544","K16296",6.99436309520021,6.76318099052229,5.06064982280389,5.48591489642736,5.46983514142854,5.18948770857796,4.72110367941208,4.71277588382683
"545","K00390",7.43032676215571,6.86098277118549,7.75807605856825,6.3345175913564,6.74777922981658,6.63446121819014,8.44612475111331,8.69292989789223
"546","K00106",7.0803210071209,7.04899809575982,5.91715880801938,5.04998940584271,5.35237122914404,5.25468289908852,6.79202456856828,6.86986835914598
"547","K07088",4.38155450897215,4.36070293789562,2.71827869300912,3.38215086031603,2.71827869300912,3.22407973613999,4.58394069275951,4.87486512471125
"548","K12820",3.58371119483364,3.90927887057034,5.06064982280389,5.04998940584271,5.52501539798705,5.22247716438743,5.85100484897682,6.00625015652845
"549","K04506",4.13109959534137,4.62617861753033,2.71827869300912,2.71827869300912,2.71827869300912,2.71827869300912,3.7780757464386,4.52692005057997
"550","K01719",4.99131727565129,4.68448833239034,3.72101777063876,2.71827869300912,3.73163289373749,2.71827869300912,4.18676524857046,4.60461291266766
"551","K03238",6.29442359262059,7.2695727043531,8.36220423364349,8.93547670069583,8.77336475497674,8.31589784848975,8.14278561478073,8.26065010233534
"552","K01366",6.75381083367832,6.57409141565935,4.90278116357978,4.84148040470955,5.62919348577916,5.25468289908852,4.58394069275951,4.56637688727451
"553","K03650",3.10993723233681,3.26292427686269,4.26125715635484,4.59283563988813,5.52501539798705,5.18948770857796,4.80494789088028,4.78007859165642
"554","K03529",2.71827869300912,4.56501783167434,5.50136723763528,4.91471890617687,3.73163289373749,3.58571983713356,4.37353778282438,4.40023869461221
"555","K00022",6.72737635834275,6.5884589378763,5.3892668160583,4.39438951853489,4.64134179111593,4.75970050503897,5.51214142681519,5.57175206954452
"556","K08903",4.52292420744762,4.56501783167434,2.71827869300912,3.38215086031603,2.71827869300912,3.43001872679015,4.72110367941208,4.56637688727451
"557","K11519",3.10993723233681,3.48408359358466,4.26125715635484,4.01379929287045,4.41098717140293,3.82755781422924,5.09497957081484,5.77463394507036
"558","K09560",6.1619741533341,7.02811533816801,6.60140698979986,7.29965219381848,6.74777922981658,6.44345638585296,5.73335064465845,4.56637688727451
"559","K17623",5.65436293562874,5.6789078970455,4.26125715635484,4.68123855852436,3.44203611551416,4.55971554908469,3.67028093359806,3.75276568910618
"560","K16912",2.71827869300912,2.71827869300912,4.51402974045441,4.28124800268776,4.41098717140293,4.55971554908469,4.53465191776606,4.90498514764189
"561","K12396",5.40585319534537,6.86098277118549,7.23079392906676,8.43006361107244,7.68478098605791,7.20661840679821,7.25283542647698,6.82549383428859
"562","K03136",4.967989342335,5.23407588723382,5.70154973307548,7.23308526200732,6.35711200730735,6.20685358757321,5.12715120520277,4.67774260011138
