"orfs","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_35574_length_840_cov_1220.138201_g14739_i2.p1",491.343591495872,1.88097645064459,0.271127847242455,6.93759962237495,3.98818077516455e-12,1.15207869998063e-09
"NODE_1677_length_3675_cov_32.298445_g829_i0.p1",64.7496616782699,-2.89466279168268,0.417876151477062,-6.92708301598678,4.29606508422871e-12,1.22378187329904e-09
"NODE_37945_length_751_cov_2277.023599_g22054_i0.p2",202.430008930145,-2.79744666689835,0.4050600986947,-6.90625088946819,4.9762958197829e-12,1.39813462005133e-09
"NODE_53997_length_298_cov_485.226667_g37241_i0.p3",42.5739693458212,-3.06773817135396,0.446213121309743,-6.8750514604981,6.1967485368461e-12,1.71750422284748e-09
"NODE_31430_length_992_cov_166.346028_g17469_i0.p1",57.5015922978854,-2.74866001884806,0.401064328399186,-6.85341433834094,7.21078384234798e-12,1.97190902142076e-09
"NODE_18728_length_1522_cov_689.674948_g8303_i1.p2",340.50600338869,-1.75024913406108,0.255788677341297,-6.84255906967193,7.77908114074491e-12,2.09932834469313e-09
"NODE_909_length_4264_cov_37.177046_g449_i0.p1",75.0428677020362,-2.83754284286578,0.415376126493226,-6.8312612639091,8.41712768955679e-12,2.2420167391274e-09
"NODE_2358_length_3366_cov_50.150926_g1151_i0.p1",76.5806018579352,-2.53733046150024,0.37167234000255,-6.82679389454385,8.68333053610977e-12,2.28327063199502e-09
"NODE_24143_length_1275_cov_38.689684_g6757_i1.p2",23.4278646594253,3.08596896828458,0.454215036754942,6.79407047008336,1.09013092720829e-11,2.8302006730433e-09
"NODE_251_length_5537_cov_148.646413_g132_i0.p1",446.412937538077,-1.42123709936146,0.209987878567469,-6.76818637845716,1.30406700865035e-11,3.33894264956791e-09
"NODE_8055_length_2279_cov_55.717135_g4015_i0.p1",84.7786965041688,2.33414151984702,0.344951579924317,6.76657726965371,1.31864629261336e-11,3.33894264956791e-09
"NODE_7831_length_2306_cov_42.510972_g3889_i0.p1",55.7256229035288,-2.8595921024198,0.422735609544506,-6.76449307287122,1.33776759920895e-11,3.34605042192384e-09
"NODE_2319_length_3385_cov_246.668780_g875_i3.p2",254.292584144963,-1.24013775083162,0.184606164337243,-6.71774832267306,1.84554087937726e-11,4.56048716096718e-09
"NODE_37294_length_775_cov_504.608262_g21559_i0.p2",69.6089965915189,-2.68304495075441,0.400017084247504,-6.70732590284651,1.98223231173201e-11,4.83995056114565e-09
"NODE_10315_length_2060_cov_139.731253_g4398_i1.p4",23.1375616700802,8.87694095532359,1.33475912078146,6.65059396644274,2.91912561219652e-11,7.04367838895889e-09
"NODE_9828_length_2100_cov_412.611248_g4556_i1.p1",369.770973719128,-1.78945114008583,0.270149049372478,-6.62394017022269,3.4974837209277e-11,8.34109199025897e-09
"NODE_1008_length_4148_cov_453.725644_g343_i1.p1",307.45946745047,-1.68772568138697,0.259361230188047,-6.50723965244652,7.65442488038671e-11,1.80450867007737e-08
"NODE_7698_length_2321_cov_167.940391_g3038_i2.p1",111.919538185589,-2.27715336704425,0.35034371297922,-6.49976946262286,8.04431904603292e-11,1.87487481402426e-08
"NODE_16061_length_1664_cov_588.927090_g8303_i0.p1",181.719460033107,-1.55416193504146,0.239577761171779,-6.48708764720076,8.75114355549808e-11,2.01669611599175e-08
"NODE_11870_length_1936_cov_50.446592_g5234_i1.p1",48.6321150066285,-3.7587587826398,0.581007607382337,-6.46937963441556,9.84060803673435e-11,2.24256523148246e-08
"NODE_5786_length_2566_cov_72.156438_g2618_i1.p1",57.0898642534989,-3.25548679636489,0.504414591942996,-6.45399012709925,1.08942910956629e-10,2.45540560848402e-08
"NODE_15479_length_1698_cov_195.812308_g7981_i0.p6",82.4845421421295,-2.92280577742583,0.453002129515297,-6.45207955325326,1.10325634285595e-10,2.45954212956255e-08
"NODE_16130_length_1661_cov_131.546599_g5954_i1.p2",108.442248826369,-2.00144902856977,0.311973018321396,-6.41545553951677,1.40402387225138e-10,3.09640103439524e-08
"NODE_24468_length_1261_cov_329.090067_g3424_i10.p2",171.310435106191,1.68012389422518,0.262325503112701,6.40472952225066,1.50636185844734e-10,3.28675337412286e-08
"NODE_23180_length_1317_cov_83.352090_g12342_i0.p3",39.1752686232575,-3.639700543172,0.571873442614141,-6.3645210145347,1.95900100794152e-10,4.22938007082954e-08
"NODE_7610_length_2331_cov_47.696191_g1950_i2.p1",39.4280968488311,-4.52828011473015,0.718222997936329,-6.30483864724642,2.8849428182453e-10,6.16356012523031e-08
"NODE_11219_length_1986_cov_601.360690_g256_i13.p6",1067.36934846662,-1.42873272646077,0.226705484376055,-6.3021533439871,2.93538531447421e-10,6.20667554637794e-08
"NODE_5266_length_2642_cov_178.608408_g2591_i0.p1",290.613031394825,1.72048104261676,0.273494205819195,6.29074037405443,3.1595538602447e-10,6.61249486465498e-08
"NODE_17828_length_1569_cov_469.133021_g6694_i4.p1",254.986194071497,-2.42457088984993,0.387563725154978,-6.25592833508965,3.95158185626243e-10,8.18655998706489e-08
"NODE_26439_length_1184_cov_178.598560_g14276_i0.p4",90.0434220108444,-2.52346045054981,0.40487555973005,-6.23268159785273,4.5851752375471e-10,9.4041944122091e-08
"NODE_3598_length_2980_cov_873.794634_g1758_i0.p1",1181.52184665998,-1.17798564152948,0.190578469756754,-6.18110557311647,6.36542280232966e-10,1.29262199678991e-07
"NODE_22449_length_1348_cov_239.903529_g11023_i2.p2",101.439763485862,-2.11712404320246,0.342879539236375,-6.17454178781707,6.63556299161792e-10,1.33426859762827e-07
"NODE_7609_length_2331_cov_58.836138_g3224_i1.p3",68.4540733595882,2.62997076629538,0.429270293158129,6.1266078930055,8.97723392603345e-10,1.78760260022278e-07
"NODE_20518_length_1436_cov_73.067498_g10792_i0.p1",45.9747720679531,-2.34539509640262,0.383440756609548,-6.11670787722469,9.55282487253906e-10,1.88392728976708e-07
"NODE_47528_length_414_cov_44.293255_g7227_i18.p1",257.978199780056,5.31597466593883,0.870544878203754,6.10649123214371,1.01845228354376e-09,1.98937679385547e-07
"NODE_35609_length_839_cov_90.552219_g20321_i0.p2",46.4524825988309,2.32870577476311,0.382698108945874,6.08496807360096,1.16514525671936e-09,2.25444615238811e-07
"NODE_19811_length_1469_cov_21.046562_g10387_i0.p1",24.4908964179107,4.65493170246887,0.775361740920659,6.00356124992914,1.93035897417115e-09,3.70015537946263e-07
"NODE_862_length_4326_cov_20.834940_g429_i0.p1",33.990318348848,-3.87496732061951,0.645918643541235,-5.99915695167907,1.98344576815911e-09,3.7667104356429e-07
"NODE_47524_length_414_cov_44.337243_g7227_i14.p2",6749.43345678801,4.96492647984059,0.828066017790732,5.99580996342169,2.02473690236991e-09,3.80984897867952e-07
"NODE_35380_length_847_cov_6395.288114_g18220_i2.p1",1079.14203073904,1.24266121103724,0.208395614115151,5.96299119016295,2.47661780101329e-09,4.6177664635257e-07
"NODE_2304_length_3389_cov_181.763872_g1127_i0.p1",219.12913129095,-2.4225320119273,0.409020431731819,-5.92276528013561,3.16572541735476e-09,5.84946200990506e-07
"NODE_2107_length_3468_cov_219.301915_g875_i1.p1",55.4825759791915,-2.37558171448406,0.401826930364606,-5.91195247249487,3.38076099080131e-09,6.1910185644049e-07
"NODE_27210_length_1152_cov_87.365153_g14770_i0.p1",27.9424674513195,-4.03132750790686,0.682544199313216,-5.90632447241253,3.49824645983176e-09,6.34947211426102e-07
"NODE_47710_length_410_cov_44.958457_g7227_i22.p3",1298.88689069235,5.56704397636093,0.944945889838713,5.89138916442203,3.8296248077522e-09,6.88996533394716e-07
"NODE_16468_length_1642_cov_1934.537285_g504_i6.p2",726.712538463699,2.82949194116043,0.481334416279588,5.87843263531958,4.14169289918642e-09,7.38661924889683e-07
"NODE_47302_length_420_cov_43.544669_g7227_i9.p1",354.611454235888,5.11984666344235,0.872577223500155,5.86749977601432,4.42415605494841e-09,7.82236557646481e-07
"NODE_17698_length_1576_cov_12.655356_g9212_i0.p1",15.6269224640986,4.93282155945573,0.846087416948629,5.83015591609399,5.5375610695975e-09,9.70729722542263e-07
"NODE_15085_length_1721_cov_80.163228_g7058_i1.p1",47.0765114784461,3.05645333696114,0.525132636120083,5.82034542652613,5.87261316789119e-09,1.01216215187772e-06
"NODE_5495_length_2608_cov_829.385404_g1588_i2.p1",895.619247230328,-1.62299803462109,0.278815518843115,-5.82104626512676,5.84803773128023e-09,1.01216215187772e-06
"NODE_22068_length_1365_cov_86.067337_g9914_i1.p1",34.486347515883,-2.70617931800808,0.465982224232223,-5.80747328391534,6.34226677743325e-09,1.08399909670963e-06
"NODE_14253_length_1773_cov_39.233529_g7306_i0.p1",38.3596408997238,-4.90071046965155,0.84589194035589,-5.79354198313993,6.89172471561243e-09,1.16817581749761e-06
"NODE_23846_length_1288_cov_146.601646_g12576_i1.p3",4495.26747555049,4.60248502550604,0.795355079827775,5.78670475896459,7.17805767808447e-09,1.20673740145502e-06
"NODE_14968_length_1728_cov_38.718429_g7704_i0.p1",21.7389042581133,-6.46764104900849,1.11930200737656,-5.77828057698877,7.54678818604143e-09,1.25841159102203e-06
"NODE_28468_length_1104_cov_102.835112_g12576_i41.p2",263.595909348668,5.43764346487578,0.941379665269628,5.77624912188681,7.63842543311716e-09,1.26342020671962e-06
"NODE_9986_length_2087_cov_19.345084_g5022_i0.p1",23.6166371878463,2.967021118311,0.514490900895154,5.76690688435641,8.07396317115352e-09,1.32477587712287e-06
"NODE_1597_length_3724_cov_83.985210_g796_i0.p1",145.223874371577,-1.50131398271274,0.260969650403421,-5.75282980374126,8.77618296839759e-09,1.42856756096694e-06
"NODE_46858_length_432_cov_42.181058_g7227_i6.p1",657.423359450863,5.2581874861502,0.91442079943114,5.75029296076961,8.90889403096583e-09,1.43875131161503e-06
"NODE_7598_length_2332_cov_152.874723_g1467_i2.p5",3399.50069796659,4.48518055868697,0.780703454748411,5.745050225418,9.18937059703118e-09,1.47245305425867e-06
"NODE_47193_length_423_cov_43.251429_g7227_i7.p1",749.924016382493,5.00305256514045,0.872200301171839,5.73612799539123,9.68654691262806e-09,1.54008586959691e-06
"NODE_3197_length_3085_cov_35.964143_g1393_i1.p1",35.8799848917274,-3.49927011727736,0.611629200448783,-5.72122801643507,1.05756851696974e-08,1.66851771408072e-06
"NODE_24471_length_1261_cov_166.335859_g13122_i0.p1",89.0952553447963,-1.53222209585363,0.271589779263328,-5.6416780484512,1.68400771959084e-08,2.63656475792428e-06
"NODE_11688_length_1950_cov_74.795951_g5918_i0.p4",38.329371469024,-2.74123673619516,0.487003500241049,-5.62878241088276,1.81486165442909e-08,2.80740921621287e-06
"NODE_19070_length_1505_cov_65.433659_g9969_i0.p1",46.2199288713413,-2.24246962202058,0.39843128402841,-5.62824685689258,1.82050426989913e-08,2.80740921621287e-06
"NODE_1340_length_3877_cov_90.371714_g661_i0.p2",61.6242427294461,-2.27056104755507,0.403816214021371,-5.62275849437514,1.87932048727513e-08,2.87648232791142e-06
"NODE_47613_length_412_cov_44.657817_g7227_i21.p2",568.045200432919,5.43921704159042,0.970275878594108,5.60584588526681,2.07240307491182e-08,3.14851756047715e-06
"NODE_47526_length_414_cov_44.316716_g7227_i16.p1",108.923306927206,5.39590480048851,0.9639112254784,5.59792713048907,2.16929890780905e-08,3.27149416170321e-06
"NODE_47527_length_414_cov_44.302053_g7227_i17.p1",148.342255974696,5.18968589170402,0.927284129747621,5.59665125846217,2.18531666886683e-08,3.27159451667582e-06
"NODE_19243_length_1495_cov_595.265823_g10082_i0.p1",345.982288696924,-1.80895053181127,0.323498984515029,-5.59182754320897,2.2469193846235e-08,3.33944323033536e-06
"NODE_7346_length_2362_cov_29.900393_g3664_i0.p1",50.6848947982763,1.97440860318717,0.353235114963598,5.58950262742322,2.27720921346934e-08,3.36011229987455e-06
"NODE_46399_length_445_cov_40.930108_g7227_i5.p2",770.251076225725,5.40371293708875,0.973452327754646,5.55108122197714,2.83908130719195e-08,4.12975585890121e-06
"NODE_9786_length_2104_cov_94.354013_g3389_i1.p1",49.154796763985,-1.95775179698732,0.352624220197912,-5.55194931275146,2.82501516770217e-08,4.12975585890121e-06
"NODE_1016_length_4134_cov_19.082246_g496_i0.p1",37.2866279917043,-4.00191457017444,0.722254381832094,-5.54086575428322,3.00979892363832e-08,4.34725182562127e-06
"NODE_32929_length_936_cov_52.056779_g17168_i1.p2",16.3003342674419,-7.0106876783614,1.26743042132804,-5.53141818311055,3.1765201966529e-08,4.55597407226231e-06
"NODE_47525_length_414_cov_44.331378_g7227_i15.p1",164.730171344063,4.81797178154519,0.873097585056913,5.51825118292033,3.42389812195681e-08,4.87216602260063e-06
"NODE_9195_length_2160_cov_156.835649_g3370_i3.p1",170.560448375828,-1.37840761369784,0.249838374583089,-5.51719733206725,3.44448597404725e-08,4.87216602260063e-06
"NODE_13728_length_1807_cov_32.551903_g6434_i1.p1",27.2621339838822,-6.69808868543362,1.21978127710863,-5.49122109933577,3.99164273707761e-08,5.60743784503163e-06
"NODE_28058_length_1120_cov_1045.111748_g7960_i1.p2",450.34419810957,-0.891981689522794,0.162862562461073,-5.47689828800278,4.32845847202502e-08,6.03923015382538e-06
"NODE_16163_length_1659_cov_48.238966_g8359_i0.p2",35.6307059933305,-2.07490647687209,0.378979441617328,-5.47498425776672,4.37550506704783e-08,6.06362222467237e-06
"NODE_24541_length_1259_cov_50.620573_g706_i22.p7",306.616593526465,5.63837303453764,1.03592460136377,5.44284113642524,5.24374090361663e-08,7.21806214316625e-06
"NODE_8987_length_2179_cov_62.599240_g4483_i0.p2",15.7561431671127,-5.40383690654624,0.996414459950453,-5.42328230244165,5.85144685554789e-08,8.00087833381915e-06
"NODE_14585_length_1751_cov_65.033373_g7484_i0.p1",37.4076547641581,-2.38115095281128,0.439303776079053,-5.42028337216656,5.950463812197e-08,8.08238495285831e-06
"NODE_10695_length_2029_cov_2051.924335_g4739_i2.p3",22.5119399332813,-21.0775480176453,3.90812461684713,-5.39326405478071,6.91891598377044e-08,9.27496515210011e-06
"NODE_33572_length_912_cov_101.072706_g14613_i3.p2",31.6569319031554,-3.17786859231347,0.58920670820566,-5.39346980958718,6.91099420376051e-08,9.27496515210011e-06
"NODE_24781_length_1250_cov_51.046729_g706_i36.p7",159.714417710982,6.10443106296643,1.13314112695008,5.38717633468737,7.15732064350968e-08,9.5322497661288e-06
"NODE_27121_length_1156_cov_1412.646353_g14703_i0.p5",108.448941321222,-3.14108179024763,0.583809967228697,-5.38031545634295,7.43554277141342e-08,9.77583219498008e-06
"NODE_34014_length_895_cov_305.445255_g19194_i0.p3",123.888025615338,-1.44152531262228,0.267885290538241,-5.38112902625573,7.40201142121947e-08,9.77583219498008e-06
"NODE_23252_length_1314_cov_268.398872_g2783_i8.p2",108.138886126618,3.15109612674332,0.586179249957037,5.37565280069923,7.6305707850702e-08,9.9683443822796e-06
"NODE_37675_length_761_cov_312.659884_g21853_i0.p2",149.379100425901,1.61083262746118,0.300776049260974,5.3555880909371,8.52785858647549e-08,1.10700240258615e-05
"NODE_9359_length_2143_cov_49.486957_g4671_i0.p2",38.7603812809199,-1.93246440472451,0.361021513173812,-5.3527680046982,8.66188739169414e-08,1.11732899624935e-05
"NODE_24575_length_1258_cov_59.551899_g12043_i1.p1",30.7690959156802,-5.94372751977227,1.11540267462613,-5.32877287726117,9.88785527905782e-08,1.26749944858422e-05
"NODE_9208_length_2159_cov_24.638543_g4584_i0.p1",39.9242754936403,2.3326269127947,0.439178075314296,5.31134645354363,1.08818233395312e-07,1.3862496689055e-05
