"ko_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"K00001",34.3450923122866,0.0874997966907627,0.671470445371731,0.13031071924889,0.896320599650105,0.944967618820129
"K00002",42.8510180481308,-0.732337436331511,0.434477937815314,-1.6855572460455,0.0918811099059433,0.212206986023554
"K00003",25.6996079999596,-1.71375224218756,0.550259692540193,-3.11444262667373,0.00184292794105035,0.008945020299074
"K00006",70.0625599341054,0.896758454911414,0.393916574509331,2.27651871726502,0.0228149816359532,0.0730286585850034
"K00012",91.9874724837645,0.0351516650485216,0.354931203839663,0.0990379675504695,0.921108124530708,0.956731090672779
"K00020",71.9941141973249,-0.0246978174637189,0.426954747046146,-0.0578464524275438,0.953870936415816,0.974777559893729
"K00021",45.1910204073312,0.933392411887207,0.446405569767558,2.09090673392185,0.0365364253487059,0.107774811175053
"K00022",39.2789813864406,1.41846056247344,0.405750582159083,3.49589285842922,0.000472478371530864,0.0027874247023369
"K00026",45.4566267786538,0.376290012516674,0.56990105726312,0.660272529276856,0.509078955511705,0.676952621179268
"K00029",29.7899108614636,0.485574178214696,0.420975101310116,1.15345106326607,0.248725292743094,0.4227880202143
"K00031",6.84813713780283,-0.548226966862859,1.36069404253114,-0.402902452518318,0.687019987062896,0.814032085511499
"K00033",175.507825677073,1.7647518522334,0.520928435927972,3.38770497158541,0.000704800324985066,0.00395923688537428
"K00036",112.884528705204,-0.0432435569764712,0.430585066108965,-0.1004297649411,0.920003140211598,0.956287819902951
"K00040",31.6386812800083,2.0134348139572,0.918979421899895,2.19094657179008,0.0284556590124525,0.0877953593163197
"K00045",31.6386812800083,2.0134348139572,0.918979421899895,2.19094657179008,0.0284556590124525,0.0877953593163197
"K00053",116.178604568613,-4.79852912272039,0.528367042898338,-9.08181005461323,1.06784002040906e-19,1.50565442877678e-17
"K00058",35.2715560917469,-4.38827687094419,0.701010212167714,-6.25993287226793,3.85143222616118e-10,7.70286445232235e-09
"K00059",55.2917481977013,1.86209103081865,0.517194175493374,3.60037123202773,0.000317763168583145,0.00199575085836185
"K00066",7.70591899779904,-3.68060320279606,1.24592869015315,-2.9541042211201,0.00313578085933754,0.0142627451989223
"K00077",3.96877110397202,0.341563330305444,1.27590184496365,0.267703453563996,0.788927591256101,0.887951540731939
"K00078",3.71437556664505,-0.441547189197473,1.36006765577501,-0.324650900506759,0.745445299020167,0.857322896915526
"K00088",98.410166549787,-4.08215155830194,0.517117613813804,-7.89404856700895,2.92538241904338e-15,1.37492973695039e-13
"K00099",105.243834327902,-0.939109700566165,0.906445225004479,-1.03603579638419,0.300185442845987,0.481824722679501
"K00101",6.33526703834017,0.331237686907529,0.808228656615301,0.409831653698949,0.681929444478344,0.812572788563632
"K00102",5.66005594503586,1.15377556516197,0.97001974386517,1.18943513517014,0.234268481705485,0.406545300892192
"K00106",71.0558810058131,0.516974944197009,0.434571676708822,1.18961950790778,0.234195974896084,0.406545300892192
"K00111",39.1820441262363,1.04636519553182,0.386772467556388,2.70537663175124,0.0068226985358722,0.0274074214688883
"K00114",47.782381199596,-3.26946530537497,1.23299012524236,-2.65165570951536,0.00800981708504681,0.0311984588119227
"K00118",7.51113259915354,0.280014896394834,0.751432605690428,0.372641397610837,0.709415357618456,0.829597371390499
"K00121",144.405743760484,1.42102469460213,0.301134215008183,4.71890812727314,2.37113867899317e-06,2.49500413237341e-05
"K00122",33.374580057741,2.17862331977486,0.557107973588492,3.91059439652555,9.20692689143871e-05,0.000686865974440666
"K00123",14.3605767555895,-0.938908007349155,0.954063806291553,-0.98411448076905,0.32505922772692,0.507848765756186
"K00128",14.5745174909636,-1.5784666359607,1.08912613235674,-1.44929644883746,0.147254812384473,0.298139526394713
"K00130",12.7752351069556,0.526494555125195,0.722629556524523,0.728581539976531,0.466257673891956,0.642956792359568
"K00134",1552.18882645363,1.22784735200841,0.763309255371858,1.6085843887878,0.107707250054898,0.238036399024147
"K00135",10.004060942935,0.490258851247356,0.65749465565709,0.745646899224449,0.455880744093354,0.636485157031662
"K00138",15.83146673336,-2.40774606874974,1.12178155419917,-2.14635911932838,0.0318443382461076,0.0968727441790975
"K00142",11.3514559888012,-2.48958743777729,0.993734708665514,-2.50528377047488,0.012235318500475,0.0445207718339863
"K00143",58.791740116955,0.791422228353875,0.595577460679612,1.32883173156147,0.18390349083203,0.345278191841761
"K00145",10.9899257355964,0.341780369620096,0.64709771343761,0.528174281136676,0.597378378310779,0.754414252949573
"K00161",91.3559633402374,0.522735120557276,0.440513949588405,1.18664827991417,0.235366383658144,0.406948621652954
"K00162",72.2183309737069,-0.00845524516718849,0.365738504587205,-0.023118280031061,0.981555924226556,0.990335494210694
"K00163",7.45376266486932,-2.28947426472358,1.12917533979903,-2.02756311090806,0.0426048571557593,0.120265963142383
"K00164",167.741868220574,1.01130767902318,0.280861008521082,3.60074075197685,0.000317311852927182,0.00199575085836185
"K00208",40.38130814334,2.23047660781644,0.54542881584469,4.08940001521951,4.32490444416159e-05,0.000351604479572146
"K00211",15.8904779834368,0.114168649968038,0.516627720133231,0.220988238762326,0.825101590710947,0.908546070208852
"K00213",8.76231753655298,-0.23184353442666,0.85417235485464,-0.271424769379377,0.78606435361547,0.886326060454068
"K00215",18.2065752724005,-2.34548104908001,0.895057169730554,-2.62048182887144,0.00878056093800082,0.0337079318253968
"K00218",358.105049119446,-0.271316726005845,0.88751581220749,-0.305703540459755,0.75983037739091,0.867498649490837
"K00219",11.1795720340529,0.88787505919098,1.10730469882456,0.801834454539464,0.422648725314313,0.606240796229076
"K00225",5.6152249927803,0.224006977008234,0.895210334325297,0.250228318886716,0.802410786406882,0.895448523018365
"K00226",9.89955065766385,-0.88329052781723,0.765346622086095,-1.15410521498044,0.248457035613368,0.422600541661448
"K00227",11.7992013286366,-0.265122263405951,0.715984797353767,-0.370290353071498,0.711166160924753,0.830474718218858
"K00228",97.3034305957561,-1.80368261346651,0.929346687774199,-1.94080706069589,0.0522816842760624,0.138957916737508
"K00231",33.3499044127926,-0.838664577159784,0.872200896813017,-0.96154977623186,0.336275810345423,0.518478832790647
"K00232",84.1355831048028,0.0377987563498257,0.394294002507225,0.0958643958809218,0.923628272275141,0.958642520359182
"K00234",43.289517947145,0.748485761995621,0.391776581541772,1.91049132913989,0.0560699817513178,0.146577043832204
"K00235",45.2481972206818,1.44834937719121,0.399903648420527,3.62174584530965,0.000292621535974174,0.00186273754277014
"K00236",50.4521721251555,2.35207181649631,0.536575912301991,4.38348379524822,1.16796340485197e-05,0.000105618176358805
"K00239",9.33399101315903,-1.77431014554419,1.11761385657714,-1.58758781944444,0.112379574329714,0.244464582077375
"K00248",178.999228150822,2.07170859730948,0.47761627167397,4.33760053870961,1.4404664880199e-05,0.000128956047498924
"K00249",71.5976134651769,-1.09932922998483,1.02764328538516,-1.06975761494204,0.284728425190905,0.463834533749495
"K00253",51.5683446538923,0.648106405637219,0.619647517639916,1.04592754297749,0.295594486750559,0.477420648703652
