"orfs","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NODE_10026_length_2057_cov_6.217238_g5379_i0.p1",14.0783440321177,0.0363032493885454,0.3507509703511,0.825961349042721,0.962514550492618
"NODE_10027_length_2057_cov_5.307964_g5380_i0.p1",8.81682468586054,0.12159172355556,0.459997504829054,0.485980199577529,0.843035849839153
"NODE_10028_length_2056_cov_328.843167_g4813_i1.p1",251.883211514096,-0.634897269038655,0.536073255846033,0.0206350681159499,0.209947078745422
"NODE_10029_length_2056_cov_181.076147_g4674_i1.p1",336.221639526265,-0.45774745074693,0.432685235929485,0.0464091764203067,0.32855482551235
"NODE_1002_length_5045_cov_11.698512_g490_i0.p2",12.7667000952558,0.12982287881657,0.474167067726689,0.456943944161125,0.827694549102861
"NODE_1002_length_5045_cov_11.698512_g490_i0.p1",60.0864373453096,-0.021196258860306,0.405532388695614,0.899476734312393,0.980212408910447
"NODE_10030_length_2056_cov_88.420071_g5381_i0.p1",223.541999419403,-0.10204098968956,0.267670087282057,0.477476110525184,0.838914247368558
"NODE_10031_length_2056_cov_65.241553_g5382_i0.p1",183.760543246864,-0.216306433864915,0.309004065880342,0.18766551301504,0.610949466871758
"NODE_10032_length_2056_cov_57.988401_g5383_i0.p1",69.8224620108828,0.342793801959868,0.446250487236329,0.108601961599668,0.489730093423873
"NODE_10033_length_2056_cov_22.890570_g5384_i0.p1",59.6562603437811,-0.0495298771267845,0.252566063994582,0.719382498900933,0.932608850889954
"NODE_10034_length_2056_cov_19.482602_g5385_i0.p1",35.7100748858553,-0.0145344974736441,0.341018179751512,0.929043513409875,0.985380108389936
"NODE_10035_length_2056_cov_11.601109_g4036_i1.p1",20.3575570959136,-0.00727182901111214,0.397331591261004,0.965396794518144,0.9937814873726
"NODE_10036_length_2056_cov_10.309632_g5386_i0.p1",16.6812111513257,0.0191075202428535,0.406789313072045,0.909291112832962,0.982044559846079
"NODE_10037_length_2056_cov_9.277862_g5116_i1.p1",9.74318470368404,0.0412401064258086,0.386431685888833,0.806548191995864,0.959107754396267
"NODE_10037_length_2056_cov_9.277862_g5116_i1.p3",10.5970915819731,-0.27592312019897,0.506221083823969,0.176868621633994,0.597844481859185
"NODE_10038_length_2056_cov_7.766011_g5387_i0.p1",20.5454050561892,0.123625448470849,0.499772047078681,0.465802951468783,0.83227511800318
"NODE_10039_length_2055_cov_144.006559_g5388_i0.p1",89.7928267025981,-5.26982232325382,1.25569799675357,2.64478406812272e-07,6.07617810747419e-05
"NODE_1003_length_5045_cov_11.490949_g490_i1.p2",9.11008989126746,0.117029812961692,0.43024567375895,0.505257402704689,0.852644314524002
"NODE_10040_length_2055_cov_62.991927_g4962_i2.p1",70.8640413270719,0.030882275868951,0.284897866166383,0.83674744846698,0.964883062176038
"NODE_10041_length_2055_cov_62.786579_g5389_i0.p1",97.4156332124323,-0.492760593725554,0.565151116912237,0.0499123683339817,0.340602894226718
"NODE_10042_length_2055_cov_56.826438_g1503_i2.p1",83.8988187731102,-0.0240302868895858,0.247692119532776,0.859833852699548,0.970535168873493
"NODE_10043_length_2055_cov_54.915237_g5390_i0.p1",39.1134656440716,-0.130051768534458,0.359340837843712,0.44990474614971,0.823262225464934
"NODE_10044_length_2055_cov_52.330474_g2371_i1.p1",113.643065335036,-0.362168759350099,0.457334772548505,0.0970892221589199,0.465409203003047
"NODE_10045_length_2055_cov_47.776488_g5056_i1.p1",63.1936945447586,0.0503935712436102,0.312392775399718,0.749810847858142,0.943413853316289
"NODE_10046_length_2055_cov_29.538345_g5391_i0.p1",89.4743607179031,1.14160521070751,0.672798922323312,0.00202165169558761,0.0492039685671201
"NODE_10048_length_2055_cov_15.695257_g5392_i0.p1",15.1666764036673,-0.105457544373108,0.495890788259244,0.52631897694994,0.862702820215759
"NODE_10049_length_2055_cov_14.631181_g5393_i0.p1",21.3218690238555,-0.283110329398979,0.637122058668675,0.144627403210462,0.551312952184609
"NODE_1004_length_5044_cov_42.680547_g491_i0.p3",10.3561872779036,-0.0252275749043783,0.416114986025536,0.880317808802645,0.975575696411338
"NODE_1004_length_5044_cov_42.680547_g491_i0.p4",25.2888314075666,-0.195250787985727,0.374843631820397,0.281660316620727,0.710378860114908
"NODE_1004_length_5044_cov_42.680547_g491_i0.p1",35.509690368,1.24758659654577,0.655619961209796,0.00107185294980025,0.0314145543558741
"NODE_10050_length_2055_cov_14.250757_g5394_i0.p2",4.41921849238375,-0.22911288670392,0.632232366420272,0.195390627461643,NA
