"row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Bac_rhodopsin",34.4380598120356,-0.323275353208743,0.307252053613903,-1.05215034173531,0.292730578466677,0.461420930417899
"K00001",12.3654140111877,0.3975509435271,0.467449364255355,0.850468465521173,0.395064685434472,0.56512671390883
"K00002",179.205899296865,0.0082805621696226,0.167001180846074,0.0495838540043309,0.960454013442482,0.981975567287106
"K00003",85.8340993979553,0.524005413347211,0.197109787425082,2.65844441411301,0.00785022991882235,0.0266731549046113
"K00006",683.442306516214,-0.208382427782748,0.19205537579582,-1.08501221025068,0.277916247343516,0.446711358116266
"K00010",157.642068844886,0.149600856659473,0.157987741262166,0.9469143331268,0.343682433632855,0.514108493846695
"K00011",89.7165011855896,0.607028445609113,0.215322707526806,2.81915666295225,0.00481500113392947,0.0176159814159443
"K00012",515.227230190332,0.448528408237437,0.12905378066923,3.47551544721524,0.000509872627297602,0.00256266942094892
"K00018",41.5742895368406,-0.623293638701963,0.280077424450176,-2.22543334196093,0.0260521613290244,0.0718639372077321
"K00019",98.0498992520841,-1.1329324122689,0.189699480115183,-5.97224837717527,2.34005899261827e-09,3.55370249165721e-08
"K00020",65.0087866133839,0.555604889220766,0.2369920520564,2.34440304811801,0.0190575645334531,0.0555462564974372
"K00021",481.596781099144,-0.42900729186148,0.217430550644788,-1.97307733705895,0.0484867518651362,0.117259342267455
"K00024",559.657688376375,0.0224324675259767,0.185274881329552,0.121076680038864,0.903630299903814,0.954069668749678
"K00026",5443.08283620536,0.515567780051849,0.086791412061025,5.94030869885308,2.84485859737415e-09,4.22935644809624e-08
"K00028",96.9437959508848,0.0307179780978092,0.186248116911405,0.164930409000705,0.868998757233647,0.934030374023075
"K00029",96.9437959508848,0.0307179780978092,0.186248116911405,0.164930409000705,0.868998757233647,0.934030374023075
"K00030",8.9616075442871,0.150365299773647,0.54550533721611,0.275644048765883,0.782821473768767,0.876486587799096
"K00031",336.323475114829,-0.474693449678383,0.152506523996197,-3.11261077388546,0.00185440406607538,0.00790453725147021
"K00033",52.3462526035935,0.219546458460612,0.251464724614858,0.873070601838363,0.382624596531756,0.553681835896534
"K00034",26.5690248896252,-9.25913905085466,1.21332474630416,-7.63121256618098,2.32555858659818e-14,6.44012531465129e-13
"K00036",93.048758733741,-0.0432355342776878,0.194996955658008,-0.221724150163225,0.824528628894946,0.906468033375165
"K00039",7.93044494052586,-0.103150998589393,0.577702441537637,-0.178553856055796,0.858288029634151,0.927184369586226
"K00045",61.9537341536682,-0.0410308544885343,0.239211782167008,-0.171525223869986,0.863810798554207,0.930578782983518
"K00046",11.4440312287182,-0.424363678721359,0.50013333206048,-0.848501092644715,0.396158964211367,0.56519599988178
"K00049",43.0390210198684,0.351705793204097,0.263320076153075,1.33565886180149,0.18166080136092,0.325178206745339
"K00052",108.217759465188,1.69537061928074,0.211054744264983,8.03284771060238,9.52358526851377e-16,2.92401672338354e-14
"K00053",129.659071813209,0.376984891570349,0.177353429968369,2.12561376251694,0.0335354327292745,0.0875475221650869
"K00058",734.67079351049,0.856522119374449,0.117416844202537,7.29471248517805,2.99297526760524e-13,7.3301943403719e-12
"K00059",296.368513814377,0.404167816034514,0.150643763894132,2.68293758458233,0.00729786090559836,0.0250170199490455
"K00064",94.5657985809825,-0.117390537042391,0.208161448760103,-0.563939854096994,0.572795065729777,0.722612297810918
"K00065",16.0510375498104,-0.426699121725428,0.409093397446052,-1.04303595313268,0.296931641570865,0.466135370631995
"K00074",64.599924710427,0.470903864805389,0.234102377215557,2.01152961540322,0.0442695454061607,0.109052362724362
"K00077",18.9285420868167,0.125901139378007,0.385079001741551,0.326948856750457,0.743706567547874,0.848083255422417
"K00078",875.974161800655,0.986923693485633,0.130540966244693,7.5602603678886,4.0226332613008e-14,1.09960626633106e-12
"K00079",123.555924267294,0.497267371236354,0.194313069105989,2.5591040969309,0.0104942312041024,0.0340720747983002
"K00083",10.071504838554,0.511544765738075,0.513558578257406,0.996078709217235,0.319211903664908,0.491457338805978
"K00088",767.734606529401,0.290454217934099,0.116290907489834,2.49765200223835,0.0125018854575337,0.0394713030428989
"K00099",83.1102441857625,-0.463313030867102,0.21967841060479,-2.10905126995215,0.0349401564175993,0.09021416376683
"K00101",23.4032913618539,-0.542838018648261,0.370893621611242,-1.46359491514051,0.143304662726797,0.276170611988991
"K00102",8.12950427426814,0.025119853507842,0.594224792212368,0.0422733178370392,0.966280815547702,0.984774860462544
"K00103",30.5655042088497,-0.756924037305418,0.36682907453593,-2.06342432988168,0.0390723303487316,0.0986479258490116
"K00106",126.488201029112,0.149816839331276,0.17032872199811,0.879574728054017,0.379089734357567,0.549505030609994
"K00107",447.628774746516,-2.128259093368,0.155944223841125,-13.6475660396133,2.08734563792355e-42,4.91337970437892e-40
"K00108",37.1047444783845,-0.513671973189355,0.265039546359962,-1.93809557948652,0.0526115626814641,0.125426275502601
"K00114",27.6109768453271,-3.55016195452402,0.533789849458238,-6.65086074253229,2.91383881806268e-11,5.79621364888806e-10
"K00116",9.24754484002946,-3.58028656092114,0.76703327908804,-4.66770694118762,3.04579915497994e-06,2.75161002551173e-05
"K00118",125.812280174738,-1.26982730111699,0.294108563227573,-4.31754617132461,1.57773412093807e-05,0.000122209496716903
"K00121",283.166439177111,0.481771007221613,0.148158209353918,3.25173346331938,0.00114703530586768,0.00515922355728382
"K00128",689.028935612718,-0.798706147291288,0.162684304499912,-4.90954643563492,9.12872826104267e-07,9.14383490355503e-06
"K00130",33.0666447418083,-0.0435108778024745,0.314308956193664,-0.138433464732914,0.88989785058626,0.944227709484167
"K00134",3397.45084248557,0.772747422087414,0.109156367069679,7.07927025085157,1.44915535162235e-12,3.30111356173329e-11
"K00135",41.9740811947893,-0.319227154535014,0.271268223828401,-1.17679523989124,0.239277243004421,0.401989563286968
"K00138",23.8805656431244,-4.24383204643465,0.56868884694164,-7.46248509929044,8.49056196982276e-14,2.24840694163369e-12
"K00142",57.2179596389894,-0.749448295466653,0.242094630041302,-3.09568326789733,0.0019635998588314,0.00830316626932999
"K00145",57.3521633618934,0.0873704265319956,0.25030125573434,0.349061079520621,0.727043455031148,0.836562612441336
"K00147",55.2449657788457,0.479840984594492,0.260091333951139,1.84489416584958,0.0650529355249019,0.148267502861221
"K00157",26.7999257664471,-0.145341181186563,0.321445025253824,-0.452149418308142,0.651161344554769,0.778087005597593
"K00161",286.732596396835,0.699599324355982,0.150082289684794,4.66143824048323,3.14007297956284e-06,2.82473231728402e-05
"K00162",93.5464410987332,0.912408601801478,0.205468367783403,4.44062807158378,8.96967035877968e-06,7.280554273975e-05
"K00164",472.00828876537,0.0443765225646225,0.143834884433702,0.308524060344187,0.75768359506594,0.857224403816926
"K00166",392.973493386159,0.303124041706888,0.137619043829276,2.20263150558531,0.0276207314632038,0.0750186148779451
"K00167",115.184097261954,0.328199298335327,0.189667648482629,1.73039156103306,0.0835603405698626,0.180819797239279
"K00208",129.256222774821,1.53274638707434,0.224759481266824,6.81949601607569,9.13604472577663e-12,1.92584186582665e-10
"K00211",11.0555991070908,-0.211112589950038,0.473925716730798,-0.445455020686195,0.655990958040708,0.781618022839843
"K00213",146.327326769289,-0.636411227041412,0.238312769756667,-2.67048730830173,0.00757412348712151,0.0259011793502291
"K00215",26.9749289704855,0.421806894633835,0.343196836326253,1.22905239788648,0.219052161032007,0.375758707001058
"K00218",674.270583077725,-0.785453429145898,0.125469242912316,-6.26012727035272,3.84663410627101e-10,6.62527996271149e-09
"K00219",29.2182743659134,0.033269528405289,0.309862505736934,0.10736868059001,0.91449650011503,0.959571000587097
"K00222",61.3514690131933,-0.147508740843926,0.286857963495559,-0.514222227078628,0.607096629383738,0.744857610329959
"K00225",51.41709138863,0.154312945560262,0.267093042702198,0.577749775879848,0.563433068072897,0.717327496822375
"K00226",45.9321039689312,0.0910765158913963,0.253732175668192,0.358947443900446,0.71963440634277,0.831494676758744
"K00227",805.711428750275,-0.605671393047769,0.210531249908271,-2.87687169155013,0.00401638870342988,0.0151805878112689
"K00228",373.082216449622,-0.496666659818376,0.175954823370805,-2.82269420243006,0.00476219703449425,0.0174394371954642
"K00231",40.3392888691855,-0.259304579782714,0.271639439841538,-0.954591056195595,0.339784541841707,0.510521973182759
"K00232",408.335817715978,-1.29354160936848,0.212445145084956,-6.08882640669993,1.13741364194454e-09,1.81857418902604e-08
"K00234",1107.75331729779,0.354278735341862,0.11994675921259,2.95363324251178,0.00314057000076069,0.0122641429430627
"K00235",706.807083277239,0.212958535935418,0.110053924605752,1.93503808881239,0.0529856218480956,0.126123640320439
"K00236",1044.01784401997,0.453093648614394,0.109500898014695,4.13780760550099,3.50640193055062e-05,0.000246787790361179
"K00237",36.6105461161701,-3.67625629387937,0.35386884983177,-10.388753617695,2.78974751696767e-25,2.07371232094597e-23
"K00248",399.561666479716,-0.400741821640132,0.18540371262421,-2.16145521558344,0.0306601928318141,0.081293640192989
"K00249",71.8153027350836,-0.784845845957277,0.217805640393589,-3.6034229625046,0.000314053858039036,0.0016907829688836
"K00252",382.46345981954,0.404749066356679,0.131365394665596,3.08109352076329,0.00206241859702656,0.00864339030227648
"K00253",282.335370459804,-0.854484728672317,0.237227070839567,-3.60196973156656,0.000315815143304011,0.00169810756621712
"K00255",3655.69710291483,-0.448590946699618,0.149914761221335,-2.99230671512938,0.00276877933114797,0.0110598509405386
