"orfs","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NODE_10000_length_2085_cov_180.263917_g1941_i2.p2",152.130914829984,-0.20545748701065,0.291729162342552,0.356650384682064,0.747275812319071
"NODE_10001_length_2085_cov_103.520378_g2866_i7.p1",14.3905611640954,-0.0677525291118838,0.604179048952745,0.621138175539113,0.897947322657964
"NODE_10002_length_2085_cov_50.039761_g2374_i1.p2",69.8812181994837,-0.211030652210464,0.264398814794205,0.320630682455683,0.717321109628123
"NODE_10005_length_2085_cov_13.522366_g594_i1.p1",11.9015132762518,0.613498379237561,0.504411131972633,0.0263122406268161,0.168294133118051
"NODE_10006_length_2084_cov_1005.443560_g5031_i0.p1",1515.65540324954,0.657047184316517,0.125768486395763,3.65375553712222e-08,1.5036151305212e-06
"NODE_10007_length_2084_cov_428.342616_g98_i17.p4",9.76815374356529,-0.0266436078341258,0.380653832804259,0.908020930786724,0.984326195241704
"NODE_10007_length_2084_cov_428.342616_g98_i17.p1",557.926931234284,-0.992832866845329,0.193673355687992,8.8199367757199e-09,3.97727603499915e-07
"NODE_10008_length_2084_cov_361.511188_g5032_i0.p1",528.549196637555,-1.17817208712976,0.401068456515173,4.88928434312215e-05,0.00105446071803763
"NODE_10009_length_2084_cov_47.720040_g5033_i0.p1",60.4070168556666,0.0239051640053376,0.227576052584585,0.901897522962006,0.98327335940124
"NODE_1000_length_4154_cov_49.068121_g488_i0.p1",79.3691845685596,-0.504518822495958,0.230010117719706,0.00979953057428148,0.0817206125164788
"NODE_10010_length_2084_cov_46.421183_g503_i7.p1",18.531219654292,-0.769637192028476,0.493806908692046,0.00806832980854434,0.0702565462216851
"NODE_10011_length_2084_cov_35.100448_g167_i12.p1",11.7285709544297,-0.174702460662105,0.515534899027119,0.38051381316177,0.766317923461473
"NODE_10013_length_2084_cov_29.915962_g468_i4.p1",14.1335325729153,-0.0162078871660729,0.520569756054561,0.925192506184968,0.988483800721063
"NODE_10014_length_2084_cov_18.374441_g4595_i1.p1",10.3743083378389,0.107768700064236,0.478294058780492,0.599358751842624,0.890034499014717
"NODE_10015_length_2084_cov_11.131775_g4590_i1.p1",12.114756624145,-0.231452262716645,0.404702174342928,0.329066601676819,0.724828487937411
"NODE_10016_length_2084_cov_10.377921_g5035_i0.p1",10.18810794741,0.00515845586313154,0.474813364173186,0.979436080978841,0.99819307838788
"NODE_10018_length_2084_cov_6.629538_g5037_i0.p2",11.3164127906857,-5.30407772986053,2.35712303512661,4.43438116020029e-05,0.000968382388899713
"NODE_10019_length_2083_cov_306.238806_g4637_i1.p1",412.423767369431,0.500832536300589,0.130290099410227,4.91510310583784e-05,0.00105756571707175
"NODE_10020_length_2083_cov_118.439303_g2371_i2.p2",33.7454747388363,0.0219524958460533,0.328347361872609,0.923911949529481,0.988347754227671
"NODE_10022_length_2083_cov_34.086070_g5038_i0.p3",11.6553378087761,0.876667678214455,0.618362569351149,0.0055051388355818,0.0521917223804748
"NODE_10024_length_2083_cov_23.031841_g5039_i0.p1",3.11246317793851,1.06363979680973,1.73314563505487,0.00641989383134213,NA
"NODE_10025_length_2083_cov_15.773632_g5040_i0.p2",3.95382565311965,0.34156947026884,0.52689220430247,0.140763069566274,0.478657482901022
"NODE_10026_length_2083_cov_15.349254_g4273_i1.p1",8.24836745474939,0.0242576329632103,0.523869054340089,0.887089049800558,0.979992852973953
"NODE_10027_length_2083_cov_15.128358_g5041_i0.p1",32.5088879814441,-1.24585327209504,0.416867918130623,3.33533147170773e-05,0.000759416701812273
"NODE_10029_length_2083_cov_12.040299_g5042_i0.p2",21.5448565533363,-0.013640489542936,0.315665833954747,0.952243368997609,0.994563705219416
"NODE_1002_length_4153_cov_7.554167_g490_i0.p1",20.116368928286,-0.0182962883760733,0.475844577758869,0.927026165913002,0.988874742878975
"NODE_10030_length_2083_cov_5.586567_g5043_i0.p1",10.0814027172814,-2.89425570679418,1.49160603497211,4.95444351362346e-05,0.00106520535542904
"NODE_10031_length_2083_cov_3.540796_g5044_i0.p1",6.43396553549201,-0.18747479041945,0.442980514681183,0.408864521913653,0.787476053253285
"NODE_10032_length_2082_cov_198.597312_g3101_i1.p1",5.99254323969349,0.382421181739482,0.601188471864558,0.0919196945587143,0.376286835907921
"NODE_10034_length_2082_cov_106.566451_g1228_i7.p3",37.6302304869425,0.0830452789242113,0.275217480371519,0.701174490549245,0.926284854227796
"NODE_10035_length_2082_cov_60.567944_g3421_i3.p1",11.6479377769764,-0.439598366528473,0.433138339425515,0.0843527628386272,0.357643984782888
"NODE_10036_length_2082_cov_58.716775_g5045_i0.p1",50.3547736654243,0.465650558527916,0.37177897828102,0.0618078199806649,0.295287281165099
"NODE_10037_length_2082_cov_27.065207_g5046_i0.p1",38.1737389962811,-0.154557137736335,0.27593706637275,0.476215217593068,0.829226881976604
"NODE_10038_length_2082_cov_12.358885_g5047_i0.p1",13.1583571978853,0.992831761389114,0.802450526022496,0.00374755436100727,0.0385126026785276
"NODE_10039_length_2082_cov_4.493778_g5048_i0.p1",9.01705056576546,-0.314336480597464,0.43711289930154,0.194116046619255,0.568431270498299
"NODE_1003_length_4152_cov_22.397892_g66_i3.p1",33.6664372737161,-0.0578715930128309,0.423537007308581,0.794960904962011,0.957371952682652
"NODE_10040_length_2081_cov_962.763446_g4221_i1.p1",46.7342543683097,-0.847902904965949,0.436108309643983,0.00283798305648251,0.0310612660925812
"NODE_10041_length_2081_cov_847.981076_g5049_i0.p4",266.421639800466,-0.443552685376358,0.202995435116348,0.012986587372698,0.100850272306068
"NODE_10042_length_2081_cov_476.592629_g5050_i0.p1",20.8770714434986,-0.0737992167280805,0.331056954188018,0.748877293671879,0.942219107872881
"NODE_10043_length_2081_cov_320.964143_g4280_i1.p2",93.4858237887924,0.0344566538724864,0.227300592934326,0.85886867826695,0.973583111401728
"NODE_10043_length_2081_cov_320.964143_g4280_i1.p1",293.356133497977,4.91055486471016,0.330174311005468,2.9591478954174e-50,3.42496709328769e-47
