"ko_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"K00001",34.3237530150154,0.0480214251113089,0.51268758212857,0.902177706276119,0.948563892366322
"K00002",42.8430656117049,-0.563848067774204,0.38937178463347,0.0902009467371034,0.208725412881762
"K00003",25.696131181148,-1.33883326914568,0.56217278034504,0.00180449349599782,0.00877979421673422
"K00006",69.9944452900478,0.71880243085782,0.365062851331009,0.0234867101225265,0.0750617168355264
"K00012",91.9275478715554,0.0249079497858945,0.320089879791169,0.931166479290221,0.962546817463712
"K00020",71.8679411443684,-0.0246887544544587,0.370541031586497,0.938857700855924,0.966195182410315
"K00021",45.3318657505256,0.712497496016095,0.407264761462013,0.0378067543274141,0.110789886512941
"K00022",39.2180528598958,1.18823693025778,0.403651685611031,0.000489319286049417,0.00288882641261811
"K00026",45.4315616532267,0.241730282569656,0.463634699734462,0.515372163182528,0.68236349092759
"K00029",29.7586595324308,0.368803479878008,0.371938653743367,0.252788949792405,0.428047093834309
"K00031",6.84789519118177,-0.18422476946191,0.796323255622831,0.684412609410655,0.813344402963787
"K00033",175.29827004716,1.41774847006846,0.540413543076323,0.000740757634861995,0.00414765485234236
"K00036",112.845452592997,-0.03608780837223,0.373756315017301,0.911269893827315,0.951388694184493
"K00040",31.5707656355955,1.17807305870547,0.868399010625945,0.0288108939563213,0.0889544231342874
"K00045",31.5707656355955,1.17807305870547,0.868399010625945,0.0288108939563213,0.0889544231342874
"K00053",116.168007716356,-4.63920816410687,0.522172845789407,9.62581605749998e-20,1.35820264571325e-17
"K00058",35.2813493359694,-4.12386523707302,0.690866627605608,3.78411905027005e-10,7.57360564529225e-09
"K00059",55.1897063047348,1.53095024998113,0.545270329229191,0.00032517313908903,0.00204133002721941
"K00066",7.70205281692316,-2.47529777873329,1.388755701628,0.00311621380605987,0.014160958712884
"K00077",3.96531072347672,0.117876695095415,0.758136049691855,0.791273239475785,0.890340144258638
"K00078",3.70985624774204,-0.147378788611207,0.790459330821236,0.743863729172077,0.856110702986786
"K00088",98.4245739788389,-3.94520692801315,0.512269864765177,2.86410669712132e-15,1.34708484987939e-13
"K00099",105.133955665221,-0.458273285882237,0.66402094906202,0.298534052541557,0.480583625939688
"K00101",6.33078715266697,0.166843795309807,0.580646387265133,0.685652809563838,0.813787067071543
"K00102",5.65165343418119,0.541739284381597,0.716080954627558,0.236074568690429,0.409718593385234
"K00106",70.9663445973008,0.388232524799451,0.38188508400236,0.237354262693068,0.41067671938678
"K00111",39.018708195865,0.846343140823844,0.365573479735758,0.00762523822076286,0.0299282646161235
"K00114",47.8173362748602,-2.00861734348355,1.32527444096988,0.00795613756288263,0.0310542464764243
"K00118",7.5071127823359,0.148472556470167,0.55363922237699,0.713547202335209,0.832662187390928
"K00121",144.242029852131,1.28553954009499,0.303523915863571,2.55370069464632e-06,2.65924109235864e-05
"K00122",33.3344164019328,1.84522299174942,0.609661154939429,9.5999867583586e-05,0.000714806401902057
"K00123",14.360953007524,-0.439694382068598,0.684175438951307,0.32289323578708,0.505662991892975
"K00128",14.5759668915869,-0.721223406371597,0.836285900062572,0.146366292892961,0.295877993226315
"K00130",12.7621275657085,0.292610077103608,0.548898618709988,0.469600935627034,0.645815711666418
"K00134",1549.17729178142,0.707878320127035,0.63265599893515,0.108684974773978,0.24036755392803
"K00135",9.99498723900391,0.290510125794442,0.514606269937179,0.459510686436129,0.637845133852807
"K00138",15.8361987435615,-1.29576946883833,1.06059991354469,0.0316308903442105,0.0964998622176887
"K00142",11.3502281616589,-1.55198674422162,1.02683400684694,0.0121600798623149,0.0443854246932151
"K00143",58.8149150163726,0.514260686922586,0.497145114661494,0.18479574521107,0.346690746167543
"K00145",10.9807493222549,0.202255159146915,0.504472269950612,0.602478510900193,0.754635755774675
