"ko_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Bac_rhodopsin",34.4380598120356,-0.0878540721863103,0.278794055092991,0.673836341744262,0.826002829821574
"K00001",12.3654140111877,-0.306743337018138,0.452512906006106,0.255376019421071,0.446484512195283
"K00002",179.205899296865,-0.0751134200376643,0.174626613874361,0.626025885125775,0.792492284218078
"K00003",85.8340993979553,0.283198637700267,0.211594120198321,0.108888730855194,0.247595995015886
"K00006",683.442306516214,-0.390949162960316,0.206356689004369,0.0242198037455152,0.0764105051896856
"K00010",157.642068844886,0.277083481317909,0.170804463036399,0.0664520598213163,0.169205154725311
"K00011",89.7165011855896,0.327113548770469,0.229690947203666,0.0800165168070528,0.196197906083034
"K00012",515.227230190332,0.401634560808106,0.143666701302584,0.00213447086604614,0.00984086295912676
"K00018",41.5742895368406,0.0207991168215343,0.252505722211414,0.916029247116849,0.958368506798023
"K00019",98.0498992520841,-0.874934169303374,0.24281668705524,2.73317208383872e-05,0.00019141239866487
"K00020",65.0087866133839,0.721394085987217,0.282424257345973,0.00132353972513493,0.00639434186476248
"K00021",481.596781099144,0.172825883836683,0.210464638656426,0.326369023552157,0.528300070095803
"K00024",559.657688376375,0.887494199986454,0.215082746092801,3.12488247366907e-06,2.56591609320462e-05
"K00026",5443.08283620536,1.23067986379298,0.0967363960670352,1.12979788824263e-37,1.77294579721631e-35
"K00028",96.9437959508848,-0.180398473365195,0.200048092546521,0.288661264562181,0.486894768301584
"K00029",96.9437959508848,-0.180398473365195,0.200048092546521,0.288661264562181,0.486894768301584
"K00030",8.9616075442871,0.183665655844663,0.419083636365903,0.471013059831368,0.668346394676994
"K00031",336.323475114829,-0.0741243607664631,0.157852807805502,0.602910140363466,0.774334727105185
"K00033",52.3462526035935,0.282089447101817,0.255042094866963,0.157861389294659,0.323263316155106
"K00034",26.5690248896252,-5.16680999811058,2.00377405521395,2.2473253972393e-06,1.87071074815381e-05
"K00036",93.048758733741,-0.795717343338551,0.266566021682179,0.000284355739295217,0.0016107155981201
"K00039",7.93044494052586,-0.0198504033513948,0.419187313809466,0.936658651376129,0.969103932514563
"K00045",61.9537341536682,-0.307812530330911,0.259829052772103,0.128099341982713,0.278194214239238
"K00046",11.4440312287182,-0.0873833761271581,0.386714429770962,0.720148030090033,0.856730958520631
"K00049",43.0390210198684,0.306436111202681,0.26982346020587,0.138861890395224,0.295508703970148
"K00052",108.217759465188,1.59066558729337,0.233770974967018,1.24035670996916e-12,2.03697340315477e-11
"K00053",129.659071813209,-0.12827517366035,0.189735114275704,0.433593275713113,0.63568675058701
"K00058",734.67079351049,1.41786926057659,0.130307432027916,3.04370236295379e-28,1.9248010316172e-26
"K00059",296.368513814377,0.447418974012916,0.168995206938233,0.00268051839934944,0.0120109460754525
"K00064",94.5657985809825,-0.209555780988275,0.217401794960701,0.244268388108535,0.43285870364528
"K00065",16.0510375498104,-0.0684055707295964,0.337693994845314,0.765916714619883,0.881365866334721
"K00074",64.599924710427,0.0250195310985315,0.231317668516963,0.893663146424453,0.950891700502363
"K00077",18.9285420868167,-0.296468385458083,0.385322906531227,0.238265534329918,0.426442899220601
"K00078",875.974161800655,1.28089600835399,0.145450390896535,2.88126438366903e-19,7.53575135407758e-18
"K00079",123.555924267294,0.63868626977458,0.228857639416182,0.000776756926094402,0.00391799892364521
"K00083",10.071504838554,-0.0194501155671633,0.400497523094892,0.937007398649294,0.969103932514563
"K00088",767.734606529401,-0.318634395655235,0.130453524579655,0.00842283582848817,0.0317222714713817
"K00099",83.1102441857625,-0.129391419159629,0.217662644827355,0.472487254366229,0.669989456743545
"K00101",23.4032913618539,0.0272509612551851,0.307017353613669,0.90104364990447,0.954380476280082
"K00102",8.12950427426814,-0.0541427597482807,0.431404498475469,0.830071943810878,0.914950084736237
"K00103",30.5655042088497,-0.295413036013045,0.348039653072296,0.216255547280012,0.400119979836424
"K00106",126.488201029112,-0.0189633526566462,0.179709087591623,0.904180452735805,0.955126546557369
"K00107",447.628774746516,-0.442160936597213,0.168066260043737,0.00288582103808965,0.0127899829899434
"K00108",37.1047444783845,-0.974423549580586,0.377701704209835,0.000847085928028572,0.00424243862536295
"K00114",27.6109768453271,-1.35283322184217,0.574957636809056,0.000765106466447941,0.00386383325189502
"K00116",9.24754484002946,-0.509533295240606,0.557119461817121,0.0978761041901483,0.228888556425573
"K00118",125.812280174738,-0.107378687466564,0.259376966081339,0.592430847043392,0.765983978920614
"K00121",283.166439177111,0.380252799500454,0.164254364973172,0.00917208256044368,0.0341494848933215
"K00128",689.028935612718,-0.44088667787789,0.179702899131317,0.00481235592453187,0.0199120625510171
