"orfs","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NODE_38989_length_1018_cov_3164.299471_g16701_i1.p2",1489.58519847471,2.13316933195181,0.255848134464835,8.33763879660027,7.57886648710183e-17,3.3158033015258e-14
"NODE_21904_length_1690_cov_776.743352_g9656_i0.p4",324.650851031803,1.43941741906731,0.173093622284955,8.31583162953096,9.11110937808831e-17,3.93506477857742e-14
"NODE_3424_length_3441_cov_6.554335_g1477_i0.p1",31.8642619967046,-4.29277197560194,0.516443523014067,-8.31218087613621,9.39590637316511e-17,4.00669992277451e-14
"NODE_22031_length_1684_cov_272.991930_g9720_i0.p5",98.7993348612025,-2.21617625100631,0.267645017122667,-8.28028212455228,1.22883802753102e-16,5.17463693393312e-14
"NODE_42955_length_860_cov_5168.799238_g18547_i1.p1",1688.53732688749,1.35114622241182,0.164378692957207,8.21971630327762,2.03985138966865e-16,8.48376711298242e-14
"NODE_5182_length_3021_cov_987.638060_g2112_i1.p4",134.876897363891,7.8336834564627,0.959837749461967,8.16146631121128,3.30981709176989e-16,1.35976973399444e-13
"NODE_12254_length_2217_cov_2664.790112_g2100_i2.p6",1054.93315514478,1.82929676578314,0.224901532403733,8.13376745917082,4.16150475481794e-16,1.68906954434105e-13
"NODE_35970_length_1124_cov_751.000951_g13210_i2.p1",316.047808122994,1.25934949005336,0.155084642151374,8.12040104412235,4.64645695543539e-16,1.86345049898461e-13
"NODE_27805_length_1438_cov_684.684249_g5862_i1.p1",136.336300631052,2.14041828881757,0.264877284030745,8.08079219269378,6.43473813572016e-16,2.55027598018989e-13
"NODE_16046_length_1964_cov_202.089371_g7222_i0.p1",253.241669234702,-11.5370965391091,1.43080343256672,-8.06336934655847,7.42198472251718e-16,2.90734675967627e-13
"NODE_22008_length_1685_cov_568.148883_g8116_i1.p1",410.457378795508,2.3843325013872,0.29579709425228,8.06070292006875,7.58569773464097e-16,2.93732166993776e-13
"NODE_10073_length_2402_cov_469.058394_g3552_i2.p1",641.631954023248,1.37510348512218,0.170736788823435,8.05393784548817,8.01719424972104e-16,3.06912772596139e-13
"NODE_22916_length_1645_cov_49.374046_g10118_i0.p1",71.6670963067379,-8.37909965006461,1.04405421011512,-8.02554078982227,1.01079662413167e-15,3.82603558131998e-13
"NODE_7751_length_2650_cov_30.573147_g271_i9.p1",54.0179732229282,-10.2919245286249,1.28521552945227,-8.00793664002104,1.16648971577782e-15,4.36630061612479e-13
"NODE_42031_length_897_cov_1872.708738_g11858_i1.p2",552.115827461457,1.24849008074154,0.156117852941425,7.99709999348994,1.27383787347498e-15,4.71571981116761e-13
"NODE_3949_length_3290_cov_52.524712_g1717_i0.p1",44.2909454049041,-9.99997163540631,1.25219992210653,-7.98592258222133,1.39475202762927e-15,5.10721807682337e-13
"NODE_45629_length_742_cov_230.337818_g22130_i0.p2",52.7843018073764,-10.2860832055726,1.29495976902819,-7.94316815980461,1.97081471093926e-15,7.13901139592706e-13
"NODE_36128_length_1119_cov_284.743786_g15459_i1.p1",101.332988621234,-11.1970665653045,1.41119219976247,-7.93447311230115,2.11390810001733e-15,7.57588681631745e-13
"NODE_8723_length_2541_cov_258.178687_g3587_i1.p1",249.711757787343,1.96718211386596,0.248102597001456,7.92890577382556,2.21085209059553e-15,7.83991423452444e-13
"NODE_33128_length_1230_cov_2230.720830_g15010_i0.p1",111.33237770469,-2.9126093192041,0.367488319896404,-7.9257194351787,2.26829210276512e-15,7.95810885122741e-13
"NODE_3369_length_3459_cov_23.644714_g1451_i0.p2",51.4213600912816,-2.36782092084989,0.298799086089396,-7.92445837716342,2.29142887250374e-15,7.95810885122741e-13
"NODE_43935_length_818_cov_2572.983893_g21037_i0.p1",1051.01936085012,1.33615947583637,0.168707812650562,7.91996206247958,2.375830592975e-15,8.16703887919813e-13
"NODE_12448_length_2203_cov_916.162911_g4998_i1.p2",89.7326060793722,-9.79042076279483,1.23792236231921,-7.90875184163634,2.59982267857534e-15,8.84675014099456e-13
"NODE_7861_length_2636_cov_27.880999_g3141_i1.p1",47.0516965635852,-10.0839409343605,1.27631699191174,-7.90081225766352,2.77091747744386e-15,9.33466679801286e-13
"NODE_16821_length_1920_cov_482.331348_g5618_i1.p1",525.190810910475,1.88084817263794,0.23819518436106,7.89624768310562,2.87425244260447e-15,9.49292316533914e-13
"NODE_47640_length_647_cov_3766.893728_g19594_i2.p1",1300.97988317227,1.83503226314481,0.23235905056048,7.89739955778989,2.84782329271264e-15,9.49292316533914e-13
"NODE_10780_length_2334_cov_48.986732_g3501_i2.p3",37.0442453488586,-6.32204157102757,0.801651883540511,-7.886267968468,3.11357655525371e-15,1.01835113585813e-12
"NODE_33915_length_1200_cov_80.948536_g13875_i1.p2",68.2298601706612,-10.6359688830682,1.34943286903568,-7.88180659232698,3.22681221285897e-15,1.04523894064224e-12
"NODE_21961_length_1688_cov_131.919505_g9682_i0.p1",103.641875617439,2.43451223315189,0.310641931814413,7.83703674173115,4.61303104052915e-15,1.48003609231758e-12
"NODE_4935_length_3070_cov_1594.158158_g2019_i1.p1",1410.52110753792,1.47365369124427,0.188267021008951,7.82746592232004,4.97801510961764e-15,1.58206955672452e-12
"NODE_35437_length_1143_cov_315.400000_g16237_i0.p2",177.0074713651,3.54814752943588,0.454326880490571,7.8096799502699,5.73333862154116e-15,1.80509076151849e-12
"NODE_21111_length_1729_cov_1256.318841_g6797_i2.p1",901.72505800367,1.81054775217348,0.23218694432959,7.79780171275867,6.29948893327762e-15,1.96497391837274e-12
"NODE_568_length_5372_cov_34.010568_g31_i14.p1",134.936934893238,-2.05489052316851,0.263590165105527,-7.79577842878109,6.40126240312328e-15,1.97840117281116e-12
"NODE_20251_length_1769_cov_78.494104_g8906_i0.p1",56.9645916480316,3.12198574231323,0.401364884080303,7.77842274235581,7.34343254174815e-15,2.2489595951492e-12
"NODE_19946_length_1783_cov_697.308772_g8774_i0.p1",155.665446135578,4.82609073279706,0.622424950741827,7.75369099044818,8.92593773981177e-15,2.70898189710612e-12
"NODE_37287_length_1078_cov_872.181095_g15119_i1.p1",562.756612596085,2.04984782176369,0.265709453512921,7.71462134546901,1.21341939453343e-14,3.64979219312876e-12
"NODE_2694_length_3695_cov_28.201270_g1085_i1.p1",72.8794192743669,-2.78734999594959,0.362060461814771,-7.69857603887052,1.37590849434408e-14,4.10191197853658e-12
"NODE_18337_length_1847_cov_197.738444_g7035_i1.p1",233.169858830301,-3.23987194096106,0.421522413185679,-7.68612021476046,1.51664008062596e-14,4.48180447685329e-12
"NODE_42695_length_870_cov_61.304893_g19176_i1.p1",31.8737324321856,-5.17737043605713,0.674869250203526,-7.67166445129296,1.69778621180451e-14,4.97348016550176e-12
"NODE_44037_length_814_cov_203.325236_g21096_i0.p1",95.2546219908164,1.84693300583505,0.241389583565852,7.65125395450708,1.99028835626691e-14,5.78007190913099e-12
"NODE_18867_length_1829_cov_562.236902_g622_i5.p1",546.617619033933,1.2568804494906,0.164303777316452,7.64973556919403,2.01393019337488e-14,5.79874191063359e-12
"NODE_25494_length_1532_cov_3012.950651_g8176_i1.p1",1787.70667041658,1.58012012237887,0.207203162550185,7.62594596979743,2.42251286704324e-14,6.91606893770784e-12
"NODE_2372_length_3836_cov_1143.122243_g1031_i0.p1",1446.53024871992,1.04876794710952,0.13804868108855,7.59708777251412,3.02869123183139e-14,8.57399581663326e-12
"NODE_5187_length_3021_cov_34.198440_g2296_i0.p1",71.9975302390101,-2.65251650121408,0.34997872299899,-7.57907931797825,3.48015709098164e-14,9.76996100674913e-12
"NODE_47342_length_663_cov_138.616949_g23373_i0.p1",52.432473426071,-10.2680603849709,1.35808969860173,-7.56066436226026,4.01015796476588e-14,1.116481004273e-11
"NODE_29989_length_1352_cov_195.290852_g11672_i1.p1",167.686183318228,1.26677445450475,0.167651549001361,7.55599612440484,4.15666223087514e-14,1.14778391175182e-11
"NODE_11542_length_2268_cov_394.176310_g3449_i1.p2",66.6026959776582,-9.89687004223729,1.31066893655776,-7.55100679217258,4.31906314070062e-14,1.18293169986929e-11
"NODE_11785_length_2252_cov_38.429555_g5262_i0.p1",31.8987877367531,-3.45828935461768,0.460228406970662,-7.51428921430775,5.72209614302355e-14,1.55456431343691e-11
"NODE_23209_length_1632_cov_13479.767800_g974_i7.p1",8901.48757429533,1.34164078464699,0.178692598824574,7.5080937513484,5.9994535843938e-14,1.61687673880847e-11
"NODE_36886_length_1092_cov_352.969578_g17012_i0.p2",201.223730850367,-4.25961500334866,0.569827196673926,-7.47527501005915,7.70425652342716e-14,2.05984915683503e-11
"NODE_23644_length_1613_cov_52.065584_g3780_i10.p1",32.7392220227818,-2.94096955148757,0.393895554410889,-7.46636898678913,8.24379723684436e-14,2.17092425318379e-11
"NODE_43981_length_816_cov_202.624495_g20079_i1.p2",68.5541096404528,-9.68424811089987,1.29706250185322,-7.46629256266618,8.24858419637633e-14,2.17092425318379e-11
"NODE_21112_length_1729_cov_149.045894_g8227_i2.p4",87.6165888773909,2.24637896030082,0.301021904763301,7.46250995277964,8.48896004140948e-14,2.21686888275196e-11
"NODE_16009_length_1966_cov_416.233492_g3797_i3.p1",473.835339805942,1.24182474052746,0.166480677083429,7.45927252509394,8.70014912697666e-14,2.25454325991992e-11
"NODE_30292_length_1340_cov_135.445935_g13528_i0.p1",94.2668156798979,-2.26487825479787,0.303683805646279,-7.458014595075,8.78359424953959e-14,2.25879177922511e-11
"NODE_49283_length_560_cov_154.786448_g23788_i1.p1",60.7693147810234,-10.455896198071,1.40446361288439,-7.44476119007273,9.71199427292101e-14,2.47861865959214e-11
"NODE_21563_length_1707_cov_26.009792_g9508_i0.p1",30.6182819082387,-9.43476551084313,1.26944239357405,-7.43221240963918,1.06796118590548e-13,2.69298202148941e-11
"NODE_3484_length_3417_cov_71.238636_g1506_i0.p1",129.895288449472,-1.43462804869315,0.193038738098849,-7.43181427117763,1.07118140251597e-13,2.69298202148941e-11
"NODE_11075_length_2309_cov_1441.135510_g4955_i0.p1",1351.95710630486,2.11795067839981,0.285514564233475,7.41801275211965,1.18890656321471e-13,2.96680624456128e-11
"NODE_39458_length_1001_cov_6090.780172_g18404_i0.p1",2433.05983206681,1.62515080419065,0.220133513425831,7.38256878245941,1.55264272953247e-13,3.83726023284531e-11
"NODE_5449_length_2968_cov_1658.099482_g2019_i2.p3",554.622154493377,1.9815536568324,0.268434240044114,7.38189605210853,1.56051012793816e-13,3.83726023284531e-11
"NODE_47682_length_645_cov_5234.800699_g23635_i0.p1",1595.09249372153,1.28942423359116,0.175340316518049,7.35383772082121,1.92595537673369e-13,4.70156411097135e-11
"NODE_23895_length_1601_cov_66.283377_g2343_i4.p1",38.192466405747,-9.79226596811488,1.33185760733203,-7.35233700224958,1.94770979779624e-13,4.72046386101868e-11
"NODE_33313_length_1223_cov_41.790435_g15105_i0.p1",34.0025223059494,-6.56679688157999,0.894623618172509,-7.34029009316153,2.13131391120487e-13,5.12855021719068e-11
"NODE_33533_length_1214_cov_1211.560911_g10082_i1.p2",904.035458107901,1.61196183377596,0.219665211198406,7.33826637810208,2.16378195467903e-13,5.14471393335331e-11
"NODE_47942_length_632_cov_780.434705_g23834_i0.p2",118.721641791502,-3.04260703696188,0.414638784010016,-7.33797019067174,2.16857450289768e-13,5.14471393335331e-11
"NODE_42836_length_865_cov_53.655303_g4037_i3.p1",28.3156336136966,-9.36750006108427,1.27930520949246,-7.32233402285653,2.43694639994932e-13,5.74096855395053e-11
"NODE_26703_length_1483_cov_82.158865_g11810_i0.p1",99.3172492340124,-1.47707164911453,0.20258139951079,-7.29125009838754,3.07092085907525e-13,7.13470220003634e-11
"NODE_39577_length_996_cov_3673.984832_g12085_i1.p2",1517.57147925111,1.51845546217251,0.208244327435553,7.29170143970638,3.06064831787443e-13,7.13470220003634e-11
"NODE_14254_length_2075_cov_627.775225_g5716_i1.p1",589.005513606488,1.27654614386441,0.175161366977709,7.28782930785679,3.14988686136258e-13,7.26804031408099e-11
"NODE_24443_length_1578_cov_569.542857_g10789_i0.p1",331.916904470001,1.53626473584686,0.211168210876102,7.27507577714063,3.46226047866226e-13,7.93446469422953e-11
"NODE_14169_length_2081_cov_5085.773406_g912_i8.p1",2798.79366198677,-2.22171194085842,0.305739855760302,-7.26667426244953,3.68445820046383e-13,8.38662350386658e-11
"NODE_32890_length_1239_cov_1056.865352_g9759_i1.p3",601.104290569057,1.80206392296238,0.248526212477776,7.25100143359537,4.13701304445158e-13,9.35353660681107e-11
"NODE_37005_length_1088_cov_3098.038424_g17089_i0.p2",1612.13988598436,1.55971597268167,0.215709082297279,7.23064581273475,4.80702550125122e-13,1.07959383390768e-10
"NODE_18362_length_1846_cov_337.763113_g2502_i2.p1",332.998033389018,1.10028298916224,0.152542813779969,7.21294541445467,5.4754368270523e-13,1.22156632999827e-10
"NODE_22992_length_1641_cov_1031.725765_g3584_i1.p1",1067.64055939134,1.25851139225783,0.17462457135229,7.20695479743738,5.72169863763274e-13,1.26810910331955e-10
"NODE_17967_length_1862_cov_502.217440_g8064_i0.p2",66.2271470631132,-2.1066629052955,0.292574640541472,-7.20042892779999,6.00234381530458e-13,1.32161410751621e-10
"NODE_791_length_4987_cov_113.506105_g337_i0.p7",29.4843317289949,-6.69725359771657,0.930812414236229,-7.19506260905636,6.24321105192971e-13,1.36572268777538e-10
"NODE_36471_length_1106_cov_113.292352_g16772_i0.p2",86.608239037005,-9.25648331913938,1.2874116170096,-7.18999517857415,6.4793610229539e-13,1.40823686542755e-10
"NODE_40748_length_951_cov_5850.029613_g15400_i3.p2",459.67646323508,-13.404093533534,1.86845670919251,-7.17388498624987,7.28988605932213e-13,1.57424154850284e-10
"NODE_24625_length_1571_cov_65.989319_g10867_i0.p4",40.0075388317099,-6.4960097766983,0.906881202639443,-7.16302174727176,7.8917824252902e-13,1.69336539072087e-10
"NODE_38376_length_1040_cov_492.640124_g14727_i1.p1",186.76418036591,1.74885148754684,0.244205896945602,7.16138106991087,7.98682882310715e-13,1.70291322400528e-10
"NODE_19344_length_1810_cov_650.112838_g823_i9.p1",37.0442824847965,9.026826206757,1.26402214930092,7.14135129020438,9.24178247587934e-13,1.95809539652468e-10
"NODE_48034_length_627_cov_4309.153430_g9471_i1.p2",1426.3949223659,1.57459307441696,0.220614237135644,7.13731395970075,9.51723005536501e-13,2.0038527881571e-10
"NODE_31451_length_1295_cov_6279.765957_g11824_i2.p1",4305.11338660944,1.21362027267079,0.170366133519501,7.12360049265234,1.05143525285937e-12,2.20004663343642e-10
"NODE_43489_length_837_cov_1906.625654_g20763_i0.p1",1158.54377418134,-1.60731312886747,0.225791836223653,-7.11856175028129,1.09059074516575e-12,2.26789018661381e-10
"NODE_10958_length_2319_cov_194.914069_g4301_i1.p1",252.95802885906,2.12402838976429,0.298881725607573,7.1065850059803,1.18949407320284e-12,2.44339489866204e-10
