"row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Bac_rhodopsin",25.9002778784773,-0.0976498925320703,0.328504271609354,-0.297256081492275,0.766271008852252,0.86729953523551
"K00001",159.251371251014,-0.612303074058397,0.276461854883781,-2.21478320875695,0.0267749482882945,0.0870681631349697
"K00002",448.896181167054,-0.119994912678733,0.201683237589453,-0.594967207552443,0.551865391087063,0.715330469800145
"K00003",145.858898484616,0.36000899243928,0.162568150730734,2.2145112115815,0.0267936323194195,0.0870681631349697
"K00006",715.302449992534,-1.77898399002569,0.533923973826011,-3.3319050599616,0.000862536760914027,0.00592585386907844
"K00010",283.869191070803,-0.0158269686224522,0.232376643961933,-0.068109119542345,0.945698770871574,0.970681578983396
"K00011",144.375729231258,-0.183945061445778,0.186597272654285,-0.985786441726719,0.324237920392457,0.507179992967027
"K00012",947.707586755622,-0.0925240535944997,0.20728884039579,-0.446353278921515,0.655342075990643,0.792768789564656
"K00018",84.3668891760156,-0.375422363301854,0.234627828421831,-1.60007602604961,0.109581718679119,0.242127820035015
"K00019",85.2166243162617,0.199012687505486,0.350756183021172,0.567381837124943,0.570454787128987,0.7297919141528
"K00020",154.929612827694,0.343864188936646,0.236431565920061,1.45439204616574,0.145837643859656,0.29304150816391
"K00021",238.976830592278,-0.49337209859673,0.353716023969076,-1.39482541124533,0.163068494033968,0.315972076987469
"K00024",662.252907279009,0.41119445639123,0.143891322367995,2.85767376117108,0.00426758905974032,0.0219818581564789
"K00025",9.24862463176539,-0.751144947008659,0.499372398339169,-1.50417794316795,0.132535555425675,0.276250417769162
"K00026",3839.81274544158,0.720438460910939,0.245797067755782,2.93102951751543,0.00337840678819698,0.0182806328275228
"K00028",105.633838572173,0.47476480677828,0.229921613709602,2.06489855006812,0.0389326003249479,0.115040341900614
"K00029",105.633838572173,0.47476480677828,0.229921613709602,2.06489855006812,0.0389326003249479,0.115040341900614
"K00030",14.8283995319047,-0.0723929139519184,0.415852465065414,-0.174083166587773,0.861800102319599,0.929017356411772
"K00031",402.284006866951,0.622827694145772,0.216794612006606,2.87289286565292,0.00406732019543362,0.0212519734823488
"K00033",91.5375734954493,0.441230739603595,0.303400901717731,1.45428288810458,0.14586789266975,0.29304150816391
"K00036",294.304843524573,0.344248857434501,0.245010171295653,1.40503904639574,0.160009667662587,0.312034301107674
"K00039",23.2363156826202,-0.108450003495235,0.319820013680562,-0.339096988481639,0.734536667028112,0.847459317430475
"K00044",20.2179793113825,-0.121620543909656,0.438705021469885,-0.277226240771454,0.78160639174079,0.876447995306768
"K00045",45.0056546787833,0.284242499401646,0.388829825811428,0.731020308970578,0.464766748138292,0.642547868576055
"K00049",88.6415641513973,0.445678850377718,0.263767373660869,1.68966633057027,0.09109180814101,0.212217650796896
"K00052",94.4476785671409,0.263987965718405,0.313172014938257,0.842948772962524,0.39925709436048,0.580233945643213
"K00053",179.899645928313,0.443907034167723,0.191307980705575,2.32037906903059,0.0203203801585233,0.0709932925775541
"K00058",1326.44114038342,-0.217375426282278,0.138243863216096,-1.57240561154232,0.115856513707395,0.251975887910914
"K00059",614.302023071762,0.443412546274508,0.154630396287862,2.86756392610575,0.00413645229962496,0.0214703741058727
"K00064",181.361994972601,-0.219851625994065,0.180042558497135,-1.22110920789633,0.222044673825798,0.390338137911596
"K00065",30.3938922124004,0.376317938540085,0.33621377457867,1.11928173975523,0.263019963399709,0.43802582597273
"K00074",105.084633093608,1.65966534740194,0.245605758935831,6.75743661139298,1.40454457528631e-11,9.32340645538643e-10
"K00077",117.620252162246,-0.564567626602076,0.179528834048108,-3.14471839354112,0.00166246773323834,0.0102636719267058
"K00078",1272.29070347306,0.666634776974586,0.463029448649938,1.43972436076864,0.149945398378571,0.297805588941512
"K00079",264.260872313164,0.406529062616684,0.186309846927582,2.18200524191671,0.029109145860936,0.0929692066053305
"K00083",12.2180080230059,-0.0239309782483154,0.459603900592858,-0.0520687013696926,0.958473951811914,0.977815765442671
"K00088",1032.74910709946,-0.531313009939854,0.215201273020087,-2.46891202121402,0.0135524533793023,0.0531386961536205
"K00099",177.148472686774,-0.0619854818526387,0.176540671412393,-0.351111624062212,0.725504607692622,0.841157002719638
"K00101",72.6410721170307,-0.154003369369422,0.228561687064357,-0.673793457457541,0.500442634936226,0.672525067168669
"K00102",23.5598085170789,-0.000121053012986556,0.33955899754435,-0.000356500678415229,0.999715553618802,0.999913709861272
"K00103",32.0765523391926,0.0317836285893293,0.290092737989111,0.10956368232328,0.912755414511279,0.956503944121007
"K00106",224.329468896735,-0.843934953417866,0.222364566827539,-3.79527622344797,0.000147479165513054,0.00130652125387787
"K00107",71.6886781225043,-0.863806232845044,0.303563897734906,-2.84554994612495,0.00443348060371486,0.0225891827949277
"K00108",139.913415924597,-1.7497401913062,0.475873879821879,-3.67689899677019,0.000236086463528966,0.00195206228528424
"K00111",8.69156047224858,-3.0455653536713,1.20196977670211,-2.5338119249783,0.0112829271160221,0.0457235042973449
"K00114",39.3740849177262,-4.22461851699262,0.470740035409502,-8.97441942306348,2.84850045977618e-19,8.94998844461676e-17
"K00118",58.6268221158037,-0.949512846128981,0.277553424408402,-3.42100929993152,0.000623891987842882,0.00448879674113666
"K00121",429.015749270304,-0.0784607297418959,0.173554982254172,-0.452079961766756,0.65121137871886,0.790726791527299
"K00123",9.22186254022651,-5.80894438128442,1.34231715951693,-4.32754981942938,1.50777248033283e-05,0.000186024390047347
"K00128",795.007792299871,-0.782078321153623,0.114573356186696,-6.82600516545256,8.73117872653472e-12,6.32260498015201e-10
"K00130",58.2687560665619,0.0336346288389884,0.350564329047829,0.0959442420463706,0.923564856561531,0.96023851069369
"K00134",5800.07472760632,0.961585733069432,0.148056399596192,6.49472589967102,8.31847233666528e-11,4.58776618585339e-09
"K00135",50.4232393817124,-0.361483189001775,0.293974428332719,-1.22964160880228,0.218831341485059,0.386563760277018
"K00138",27.1868241565531,-6.44549400847338,0.934481886188728,-6.89739855179135,5.29634394018106e-12,4.09207688361858e-10
"K00142",53.2050365116437,-0.225304213080493,0.353448715568637,-0.637445273264094,0.523834846629781,0.694077490066392
"K00145",114.608943790441,0.460205313515795,0.210077107535052,2.19064951396005,0.0284771651306665,0.0913634304021996
"K00147",129.655764240172,-1.01894357640236,0.287542815072454,-3.54362384657607,0.000394667896508722,0.00304430408550836
"K00157",142.378909255008,-0.611799657865934,0.299453003567306,-2.04305734314808,0.0410467619364892,0.119785380189891
"K00161",467.341265715494,1.22973804025444,0.192295498589239,6.39504330198219,1.60501864473798e-10,8.22223138331531e-09
