"orfs","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NODE_1001_length_5046_cov_20.658757_g388_i1.p1",123.769304650759,0.138871281231562,0.374763368059722,0.42805383565315,0.813543680057507
"NODE_10020_length_2057_cov_99.631048_g5320_i1.p3",7.60645858317384,0.0385707423178521,0.501297190869996,0.803282359188701,NA
"NODE_10020_length_2057_cov_99.631048_g5320_i1.p1",32.6970509969369,-0.197520774054511,0.410736654612009,0.289968927017534,0.717060964823813
"NODE_10021_length_2057_cov_68.366935_g4770_i1.p1",50.5962144107088,-0.0120041335186491,0.305363923829238,0.938511211799092,0.987056100429417
"NODE_10021_length_2057_cov_68.366935_g4770_i1.p3",3.9798230289851,-0.00763101035551576,0.472987653656945,0.96186956566855,NA
"NODE_10022_length_2057_cov_36.547883_g5009_i1.p1",131.678168581797,-0.0373131778569101,0.304391031577302,0.810491207750805,0.958804218039959
"NODE_10023_length_2057_cov_28.384073_g5377_i0.p1",63.6098730356271,0.291291461976457,0.387363957327713,0.136379163342907,0.536899921569581
"NODE_10024_length_2057_cov_28.051411_g4701_i1.p1",70.1802055157959,-0.34535610546829,0.434161254435455,0.103672599666016,0.479863598945114
"NODE_10025_length_2057_cov_24.870464_g5378_i0.p1",18.6673654680198,-0.04974997465062,0.477587749684158,0.757684947891991,0.945387965927833
"NODE_10026_length_2057_cov_6.217238_g5379_i0.p1",14.0783504724329,0.036295193827732,0.350538316226925,0.825839672614534,0.962614730653844
"NODE_10027_length_2057_cov_5.307964_g5380_i0.p1",8.81707833936871,0.121549897985568,0.459784055765506,0.485786382400652,0.842937004102276
"NODE_10028_length_2056_cov_328.843167_g4813_i1.p1",251.880822369793,-0.634188867740297,0.536093023999643,0.0206847212526935,0.210087321246496
"NODE_10029_length_2056_cov_181.076147_g4674_i1.p1",336.219420523444,-0.457130275857498,0.432649400336296,0.0465307924500249,0.329462062248039
"NODE_1002_length_5045_cov_11.698512_g490_i0.p2",12.7669675304392,0.12976234650172,0.473966088138573,0.456802761693643,0.828011012643985
"NODE_1002_length_5045_cov_11.698512_g490_i0.p1",60.08518113507,-0.0211804528459663,0.405354755801999,0.899459461140463,0.980129836063028
"NODE_10030_length_2056_cov_88.420071_g5381_i0.p1",223.540351835087,-0.101919629097381,0.267616408653157,0.477730120888609,0.839063937614511
"NODE_10031_length_2056_cov_65.241553_g5382_i0.p1",183.759169769684,-0.216053877744667,0.308936762226101,0.187885838742208,0.610914864285185
"NODE_10032_length_2056_cov_57.988401_g5383_i0.p1",69.8244064469642,0.342519720796545,0.446172882556117,0.108630801050183,0.489651046286234
"NODE_10033_length_2056_cov_22.890570_g5384_i0.p1",59.6561036328803,-0.0494647136297379,0.252488028121499,0.71954733709308,0.93275663787457
"NODE_10034_length_2056_cov_19.482602_g5385_i0.p1",35.7104148707395,-0.0144969288241067,0.340868011121297,0.929164007468204,0.985188419037921
"NODE_10035_length_2056_cov_11.601109_g4036_i1.p1",20.3581111392563,-0.00723688004497728,0.397127688821496,0.965531282530813,0.993844852030383
"NODE_10036_length_2056_cov_10.309632_g5386_i0.p1",16.6816484142972,0.0191182104730665,0.40657541645505,0.909158337367093,0.981999386891728
"NODE_10037_length_2056_cov_9.277862_g5116_i1.p1",9.74315032788556,0.041233662596368,0.386189190383582,0.806403299257369,0.958804218039959
"NODE_10037_length_2056_cov_9.277862_g5116_i1.p3",10.5967829413667,-0.275871449509841,0.506098855193617,0.17668478583486,0.597774909083462
"NODE_10038_length_2056_cov_7.766011_g5387_i0.p1",20.5456820238567,0.123560407475278,0.499586915935668,0.465705767145731,0.83211561895536
"NODE_10039_length_2055_cov_144.006559_g5388_i0.p1",89.9757244900716,-5.27233840534993,1.25599564870399,2.64351581984207e-07,6.07411715636616e-05
"NODE_1003_length_5045_cov_11.490949_g490_i1.p2",9.11029264647427,0.117002419616693,0.430034144107413,0.505005733482033,0.8526760049603
"NODE_10040_length_2055_cov_62.991927_g4962_i2.p1",70.8649055663872,0.030882756764696,0.284835584402014,0.836633359692918,0.964971029485506
"NODE_10041_length_2055_cov_62.786579_g5389_i0.p1",97.4135610255751,-0.492345999850083,0.565081794143235,0.0499412059261637,0.341174433962977
"NODE_10042_length_2055_cov_56.826438_g1503_i2.p1",83.8992375847663,-0.0239695560167629,0.247653368253027,0.860103074571792,0.97120845484531
