"orfs","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NODE_10000_length_2085_cov_180.263917_g1941_i2.p2",152.130914829984,0.21011896814256,0.310369361467112,0.321261146843868,0.718989177355392
"NODE_10001_length_2085_cov_103.520378_g2866_i7.p1",14.3905611640954,-0.0191501774762816,0.677743089621108,0.904381205629001,0.982920908675085
"NODE_10002_length_2085_cov_50.039761_g2374_i1.p2",69.8812181994837,-1.2347956209472,0.427360000222447,0.000136582960615902,0.00266619921292238
"NODE_10005_length_2085_cov_13.522366_g594_i1.p1",11.9015132762518,0.263352089403015,0.467787171689296,0.272849876970098,0.670075491333691
"NODE_10006_length_2084_cov_1005.443560_g5031_i0.p1",1515.65540324954,0.524497348031685,0.142455321382275,5.11482613940384e-05,0.00112404778876867
"NODE_10007_length_2084_cov_428.342616_g98_i17.p4",9.76815374356529,-0.277168469266512,0.486468716284676,0.252848404231437,0.647808975829935
"NODE_10007_length_2084_cov_428.342616_g98_i17.p1",557.926931234284,-0.44637406556879,0.205162719003219,0.00908488217640255,0.0838404840850864
"NODE_10008_length_2084_cov_361.511188_g5032_i0.p1",528.549196637555,-0.430134166175935,0.364359559324933,0.0702016837757646,0.336567536849889
"NODE_10009_length_2084_cov_47.720040_g5033_i0.p1",60.4070168556666,-0.218879885703348,0.262379308158831,0.264880075415444,0.661616647323999
"NODE_1000_length_4154_cov_49.068121_g488_i0.p1",79.3691845685596,-2.19729255713416,0.382381570721166,3.65821327657004e-11,2.336042491875e-09
"NODE_10010_length_2084_cov_46.421183_g503_i7.p1",18.531219654292,-0.35642709499184,0.45888266901169,0.155440033061681,0.515582444933551
"NODE_10011_length_2084_cov_35.100448_g167_i12.p1",11.7285709544297,0.263394219335615,0.611402128339791,0.246078239617593,0.640757443330612
"NODE_10013_length_2084_cov_29.915962_g468_i4.p1",14.1335325729153,0.0668948631258188,0.584385256342112,0.725998333743451,0.937054990252159
"NODE_10014_length_2084_cov_18.374441_g4595_i1.p1",10.3743083378389,0.005432408831513,0.511693722651554,0.979203133768088,0.99731356220868
"NODE_10015_length_2084_cov_11.131775_g4590_i1.p1",12.114756624145,-0.263674568366988,0.474012855626197,0.272657606913028,0.66992188199532
"NODE_10016_length_2084_cov_10.377921_g5035_i0.p1",10.18810794741,0.154231788046837,0.541810759454911,0.475789339923444,0.834162855616853
"NODE_10018_length_2084_cov_6.629538_g5037_i0.p2",11.3164127906857,-0.300273969240981,0.632891591570314,0.197901607853707,0.580742749097853
"NODE_10019_length_2083_cov_306.238806_g4637_i1.p1",412.423767369431,0.848994541301342,0.157257265341195,2.80807105293865e-09,1.42081234441767e-07
