"ko_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"K00001",34.3237530150154,-1.09908200199058,0.680653029345237,0.00185918999003281,0.0276579500130149
"K00002",42.8430656117049,0.747790449268973,0.329171350749939,0.00362640671540599,0.042033867674318
"K00003",25.696131181148,-0.471615262779684,0.374862808808598,0.0781970053385332,0.278469901894107
"K00006",69.9944452900478,0.11571092074127,0.298960010465735,0.633409609347648,0.815211868820364
"K00012",91.9275478715554,-0.367813578404886,0.28137515091344,0.117190710028941,0.353423117433341
"K00020",71.8679411443684,-0.712295314046177,0.346748266949714,0.00687785919935475,0.0663102313749637
"K00021",45.3318657505256,0.380275842385283,0.331402729001122,0.136679108278365,0.386698458697582
"K00022",39.2180528598958,-0.840763441555783,0.393156356713827,0.00268408048035108,0.0350323145713747
"K00026",45.4315616532267,0.089203144794673,0.369423736795255,0.73244632752089,0.874699606495599
"K00029",29.7586595324308,-0.724417598544759,0.373098839117731,0.0077894646590173,0.0725705343821578
"K00031",6.84789519118177,-0.342165016371026,0.644380414620599,0.154394105134204,0.408562574276409
"K00033",175.29827004716,0.284484284935987,0.355216219753097,0.275381490105234,0.539264390036223
"K00036",112.845452592997,0.482350618137565,0.320064917287864,0.0557808626832046,0.230366637379742
"K00040",31.5707656355955,-1.190167742627,1.04999179204108,0.00419641647273228,0.0470556553550731
"K00045",31.5707656355955,-1.190167742627,1.04999179204108,0.00419641647273228,0.0470556553550731
"K00053",116.168007716356,-2.04247308254026,0.5112749352116,5.79109393233996e-08,8.43366153199193e-06
"K00058",35.2813493359694,-0.328544772337154,0.348726034110923,0.206183049944481,0.462655214959031
"K00059",55.1897063047348,-0.75003172773774,0.436408442261502,0.00920005640108153,0.0803045932548662
"K00066",7.70205281692316,-0.877816220357371,0.940563148218346,0.0128153461175814,0.0976861231607373
"K00077",3.96531072347672,0.084549952569069,0.514977889826129,0.702829816589394,NA
"K00078",3.70985624774204,-0.496139362878268,0.862808195647138,0.0655350582228239,NA
"K00088",98.4245739788389,-0.37316293386644,0.323218598894469,0.139785330982122,0.390697425045502
"K00099",105.133955665221,-3.44785747806951,0.968390913383496,4.32648055294065e-06,0.000221692068333088
"K00101",6.33078715266697,0.0995649311279169,0.442663537111076,0.693840803660976,0.851697875650524
"K00102",5.65165343418119,-0.117211979117592,0.487525149565684,0.620496581416665,0.810120354358323
"K00106",70.9663445973008,-1.26239065745599,0.459852965564806,4.71693284701291e-05,0.00176375043076821
"K00111",39.018708195865,-0.0907275117484977,0.306043873893721,0.711663325293758,0.863004313863171
"K00114",47.8173362748602,-0.308686597560928,0.556167180408358,0.20544782126201,0.462144579236152
"K00118",7.5071127823359,0.298957918731825,0.43884345075511,0.256604268796284,0.521736750815499
"K00121",144.242029852131,0.350633614817225,0.24788432366331,0.104578167795161,0.332031149628064
"K00122",33.3344164019328,0.728781252482183,0.434238615354685,0.0110285011558735,0.0896031601316191
"K00123",14.360953007524,-0.389455411215023,0.522908333881149,0.136209693535741,0.385764812705624
"K00128",14.5759668915869,0.0779344558408013,0.47679527567266,0.744439205741181,0.882883759634032
"K00130",12.7621275657085,-0.0998531754344575,0.423958979462758,0.698452775145309,0.852991725431287
"K00134",1549.17729178142,-3.34817799609018,0.730893889896465,1.66547469466329e-07,2.17343655136377e-05
"K00135",9.99498723900391,0.0572276330359464,0.406663482889881,0.825813720684395,0.916209528922903
"K00138",15.8361987435615,-0.0241832690770537,0.476161055240256,0.918977235322865,0.961261584853805
"K00142",11.3502281616589,0.0338119980047683,0.445690670801082,0.892648401627751,0.950155839959755
"K00143",58.8149150163726,0.298073504397789,0.385220684787061,0.26091979445152,0.525763096110783
"K00145",10.9807493222549,-0.653710197507944,0.537739918729025,0.0257493036730113,0.147818098056477
"K00161",91.2522829605746,-0.497703514173426,0.334637115212308,0.053273148193296,0.225737827030398
"K00162",71.8800784797646,0.563041346373834,0.286307696161395,0.0176797725817692,0.117702438550889
"K00163",7.45216462392034,-4.66034370819977,1.75185405298694,3.15576849817303e-05,0.00128411932859482
"K00164",167.474701003128,0.0682421747237321,0.232460342202175,0.74088392653314,0.880217185365908
"K00208",40.1969749207492,-0.748436049458571,0.476990412183033,0.0110749117329287,0.0896031601316191
"K00211",15.8775971506598,-0.34518158238272,0.378118895359567,0.193553528634791,0.45043113013664
"K00213",8.75340930414366,-0.327279524865417,0.486955937535952,0.205434938697765,0.462144579236152
"K00215",18.2092543018629,0.0828803927234933,0.434414196456976,0.74504285462431,0.882883759634032
"K00218",357.449650106063,-3.47854492951448,0.901293412920322,1.95541807194899e-06,0.000146233562299536
"K00219",11.17268779944,0.247624329083825,0.515101538967317,0.306583060489594,0.565230200773048
"K00225",5.60849944069008,-0.621924602891319,0.741226801611699,0.0356172066446395,0.175049397487953
"K00226",9.68732252006578,-0.13002866721482,0.429533743209728,0.613313762292168,0.805697519237582
"K00227",11.7892855947913,-0.349316247089701,0.446066979247636,0.189125911140348,0.446130772485374
"K00228",97.1460020649304,-3.90351649631107,0.915032289963109,7.99758250123602e-07,7.37643692697335e-05
"K00231",33.3138702267842,-3.97986293363452,1.01470040732163,2.23867052846554e-06,0.000154248282365766
"K00232",84.0647723730731,-0.377268227243116,0.302929977835025,0.123336787629418,0.364652089461511
"K00234",43.2449657306391,-0.148405136281302,0.305524904095893,0.545244466774795,0.760812627113393
"K00235",45.1860382812984,-0.298454176172837,0.320831208957275,0.235316553348608,0.499429468024421
"K00236",50.3673797661769,-0.149103822757027,0.371451387771965,0.568680627833197,0.777824664960186
"K00239",9.33620389533317,-0.270918212262561,0.519819966192266,0.267832188713797,0.533159472065522
"K00248",178.482876645827,-0.565879921802912,0.361349800096762,0.0336484297535415,0.169282191141908
"K00249",71.5908000148881,-0.153294045142277,0.478805089983019,0.528242844120275,0.750718001890499
"K00253",51.5446293860055,0.483938552445146,0.411518317682061,0.0765892353052631,0.275940643345915
"K00254",20.6320954738397,-0.0427099753575173,0.377698304220044,0.870118135306962,0.938351767355508
"K00262",84.0477172472952,0.0973013120068416,0.296412175631836,0.687034595862348,0.847914686329668
"K00264",130.308253719144,-0.363213736297471,0.271753878424936,0.113924956470401,0.34793637367947
"K00265",11.445701419823,-0.373181351348996,0.555755914144728,0.143647024323527,0.393306014225954
"K00266",39.6316254157467,-0.135811699290793,0.307857258759266,0.581239966792698,0.787330544314878
"K00273",79.3494737908917,-0.139856466353179,0.309342855893769,0.570931618260201,0.780230983205745
"K00274",1293.77384701257,0.0207077597949123,0.259845331950535,0.926074757664303,0.962022364497867
"K00275",4.74205946144458,-0.256506435729893,0.527883527945645,0.285948836067757,0.548645129867514
"K00280",13.1724959675859,0.125192663073769,0.384967159260706,0.632755906346024,0.815211868820364
"K00281",112.241580971666,-0.261970921995447,0.313733498427218,0.292326293232906,0.554142247617333
"K00284",160.757755489091,-1.47663157777364,0.445139790539128,2.17365081342425e-06,0.000154217738480638
