"ko_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"K00001",68.4362438979463,0.0313786055085508,0.267406960395968,0.851622478239912,0.954034929678271
"K00002",177.714954213886,0.639017401019452,0.44122946120127,0.00775206733312335,0.0862571301669756
"K00003",39.5239467297186,0.0587136370742786,0.297944674748807,0.724709821634146,0.903149484383176
"K00006",412.194946864284,-0.258769927130152,0.425434184104671,0.174404629609735,0.498191120221351
"K00010",25.4444938083214,1.12663511980315,0.858002724519138,0.00438737925894391,0.0588622557037259
"K00011",59.3214690192765,0.463976281399825,0.413783434433634,0.032086204394222,0.211836352135696
"K00012",192.872064836306,-0.386369831022849,0.317215468408683,0.045014616182919,0.262960382868552
"K00016",6.46016636687205,-0.0497540671550619,0.416356154646673,0.757425523867926,NA
"K00020",88.4526203447815,-0.14047029957583,0.263811441920936,0.410945919697285,0.727959607110431
"K00021",137.602774187583,0.010136318082086,0.290542394420346,0.951361191128136,0.989530566442413
"K00022",50.2383224675482,-0.0620510359779345,0.273443581313361,0.712239703928215,0.90163437011951
"K00026",79.1042712810284,0.153817144550303,0.333482385805852,0.372858331266841,0.700733753935806
"K00029",45.4659492788891,-0.595907622763379,0.617011349060098,0.0252572949877064,0.188354933897683
"K00033",960.654947079379,0.117430022624547,0.251653887014712,0.487391890039226,0.773427764385959
"K00036",334.122497400463,0.295061572418252,0.447575277815048,0.136016239159201,0.456753933655567
"K00040",8.25781589452129,-0.636050134346623,0.914535711438319,0.0321903051671385,NA
"K00045",8.25781589452129,-0.636050134346623,0.914535711438319,0.0321903051671385,NA
"K00053",134.39935478126,-3.01475957958089,0.681238956335312,3.16357235654288e-07,2.39747483452601e-05
"K00058",49.244488999984,-0.126010565325158,0.408882098879197,0.456922701154356,0.757150828214295
"K00059",77.2444367931171,0.0635989655395456,0.286677103033194,0.704499229754975,0.898557166510416
"K00074",57.2157429007459,-0.924340086996021,0.848692004466038,0.00955055425527515,0.0984549784257041
"K00088",132.73961519925,-0.312519257848381,0.530613524299049,0.131598358487023,0.448275631228655
"K00099",78.5424741928326,-0.901983547520338,0.743712161021563,0.00746880274454965,0.0837700915828689
"K00102",15.7082612224137,-0.10839327140657,0.349560102291569,0.517345995596667,0.792173114405762
"K00106",185.443391873014,-0.14056549331839,0.355343403696285,0.411029245849954,0.727959607110431
"K00111",45.2877946828921,0.537500705788086,0.507374022644791,0.0256525140335211,0.189787993007897
"K00121",241.814956555532,-0.220842545071821,0.28977971219757,0.21258517576773,0.547372665613146
"K00122",65.2662453317252,0.0799329498215932,0.387781847354869,0.625542848813596,0.856456126988927
"K00128",36.3988398025251,-0.601704309156957,0.927429496011408,0.035892220624308,0.228731333251272
"K00130",21.878646216003,0.209096995962726,0.381908654492067,0.247069758002252,0.593644902689217
"K00134",1635.47144494264,-1.59218148120064,0.890848151951159,0.0010130557355924,0.0188119753814642
"K00135",18.0614548669184,0.00517568667592603,0.330893694459827,0.974553003808696,0.994554939258655
"K00138",42.024334756456,-0.769561073353972,1.11083224137377,0.0184701227894368,0.150991907584784
"K00145",22.3406174326604,0.0790540493663339,0.319720082814361,0.634369651782522,0.860974106291478
"K00161",99.0849398501395,-0.172580598809323,0.299046380677534,0.321599858754206,0.666356040007903
"K00162",200.719633149493,-0.168604267343602,0.260423740453334,0.326052060856072,0.670090499020996
"K00164",278.138852469359,0.14779165100006,0.290064241720578,0.39062887796566,0.713565715840855
"K00184",70.2101418947572,-0.345751800112254,0.644014114018381,0.115781367557762,0.425494361316958
"K00185",19.0012360733117,-0.380293353200165,0.737716003202794,0.0960179240693138,0.386830832026373
"K00211",20.1450906611563,-0.269837147162906,0.386716453042757,0.154223210609057,0.477289117137977
"K00213",16.8189560554651,-0.235731562410039,0.453269430969274,0.210970912739293,0.54630338363814
"K00215",35.0311918580816,-0.17355799575506,0.425283364575123,0.326469150204836,0.670146044783573
"K00218",344.17717943945,-0.976485500624689,0.809585112983515,0.00680595133519954,0.0791862553688776
"K00222",12.1308535428922,0.0490533419534165,0.355945750634299,0.762156668370609,0.916864378306345
"K00225",11.606593784679,-0.00119983470731356,0.371591298067204,0.994014053862307,0.997688342098584
"K00226",18.7104851142609,0.103803369790021,0.3534387000247,0.533813192792669,0.799114494290675
"K00227",15.5999583540905,0.0802765386860536,0.344434336121379,0.626409846221881,0.857086694274924
"K00228",161.552233890075,-2.05236048676656,0.744224372777385,0.000101035252532908,0.00304626718389541
"K00231",40.1966146606894,-4.22617933044218,1.48638883133429,4.10616972455263e-06,0.000177133844733009
"K00232",193.969444915081,-0.0452391760500264,0.269153464633953,0.787640259570126,0.92407461457472
"K00234",121.466601174397,0.167977466564894,0.290537607871775,0.333063736628586,0.676093958906089
"K00235",116.882812018734,0.0107618622398061,0.31770647615913,0.947522907454734,0.988608178862853
"K00236",121.840519079896,-0.138495683746301,0.289831171028048,0.419465349390201,0.736493950964385
"K00239",17.5148650648824,-0.34669238821436,0.768019225958268,0.107759113421391,0.408319667612946
"K00248",167.776944306819,-0.0565534464777483,0.264874064948781,0.736708041493563,0.907121331087513
"K00252",7.68542463929179,-0.00695733268038808,0.446848624041251,0.965108709973477,NA
"K00253",239.166086221478,-0.181545656837946,0.278703421786456,0.296303806211547,0.645882216351067
"K00254",48.6666257557023,-0.17176699374153,0.300634038724252,0.323815857126044,0.669300213934273
"K00262",203.22237937634,0.0889877611139641,0.25141804863081,0.597155760602632,0.839464608797105
"K00264",401.212320103463,-0.0586789613914089,0.283271490431456,0.726441818249732,0.903701356864352
"K00266",134.595427738387,-0.175037590775497,0.270001531906256,0.311204899774463,0.658505170041095
"K00273",174.399231278628,-0.460159819006885,0.368397039575569,0.0270016703334435,0.196588505254328
"K00274",1898.10645373266,-0.408093835673067,0.365280165351857,0.0441846670976657,0.261665703960508
"K00280",29.5051927376205,0.327282861567562,0.459350375541001,0.108760411291454,0.410307068228964
"K00281",313.995403028106,0.0399997081386384,0.251520710778183,0.811346609841664,0.932383563113126
"K00284",163.378753794078,-2.786523802166,0.372150480316504,8.10343402904124e-15,1.13610145087158e-11
"K00285",139.429279162963,0.0089382760743716,0.274448938105354,0.957395626510351,0.991335796430954
"K00286",33.4118976058167,-0.374193286613273,0.449553834640908,0.0749635907438276,0.346032638381673
"K00290",53.9635406814076,-0.135087139033962,0.382896940014108,0.427735405743877,0.739291342708306
"K00294",265.886259986939,-0.211493761478352,0.303698309476162,0.233344553720918,0.576474122144013
"K00295",11.0533682406255,0.066762611622088,0.410888862414359,0.681126844034357,0.889988050442264
"K00297",47.5686488831766,-1.06817385201151,0.726684645916684,0.00314917230528611,0.0450524446123585
"K00308",20.4142062659486,-0.0133963015174241,0.317687226905224,0.934716170363937,0.98346872108836
"K00311",106.964287008686,0.118376346906596,0.285127078797978,0.487111442807431,0.773427764385959
"K00318",22.4549347391468,-0.041860143221855,0.317056531195431,0.798979039942285,0.926701887259153
"K00323",896.838730102516,0.243905341248752,0.249578866526242,0.158041446523551,0.479944284698973
