"orfs","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NODE_10000_length_1734_cov_7.947622_g6638_i0.p1",10.9019065266074,0.318607024120081,0.618398889932332,0.346555593423269,0.683765934999261
"NODE_10001_length_1733_cov_212.025904_g6639_i0.p1",126.766170978512,1.40060731560083,0.372546144573291,7.49970311861435e-06,0.000339951682199342
"NODE_10002_length_1733_cov_138.864458_g1003_i6.p1",41.3108972001872,0.9318812122795,0.652602259595605,0.0198728442279837,0.144938003335824
"NODE_10003_length_1733_cov_40.357229_g5975_i1.p2",2.64553341530077,-0.28365964583654,0.719043884272766,0.397234941265277,0.724352216125168
"NODE_10004_length_1733_cov_25.593373_g6640_i0.p1",20.6837199310404,0.414074557864427,0.496914948923204,0.210120237968101,0.544585929826385
"NODE_10005_length_1733_cov_24.875904_g6641_i0.p1",30.5870823501999,0.643048273583497,0.527825283684394,0.0663320429527746,0.300912861705495
"NODE_10006_length_1733_cov_22.527711_g6642_i0.p1",29.1172268532459,-0.0208793497248985,0.414140570840021,0.944414606752539,0.986556230852225
"NODE_10007_length_1733_cov_15.900000_g6643_i0.p1",22.8731157202522,-0.106403848162047,0.488261033050154,0.737034486970379,0.9202769034124
"NODE_10008_length_1733_cov_15.203614_g6644_i0.p1",24.7060884156742,-0.266242827310594,0.451689339235601,0.395968802676215,0.723261462632376
"NODE_10009_length_1733_cov_13.272289_g6645_i0.p1",16.9058359979362,0.21123156271485,0.482775116021256,0.507708181924872,0.80674873137665
"NODE_1000_length_4089_cov_18.990040_g690_i0.p2",8.47517644839998,0.697149836018623,0.778238976707083,0.078553916630171,0.331792545993078
"NODE_1000_length_4089_cov_18.990040_g690_i0.p1",35.9757356095472,0.0448789548553977,0.587143748217099,0.888634157466356,0.970553375169461
"NODE_10010_length_1733_cov_9.672892_g6646_i0.p1",13.3107032209338,-0.691850857906853,0.712172987142026,0.0744701004854548,0.32222231156998
"NODE_10011_length_1733_cov_8.899398_g6647_i0.p1",9.85986356270191,0.638404764342827,0.707847017702433,0.0939774164458355,0.366437441786272
"NODE_10012_length_1733_cov_7.660843_g6648_i0.p1",9.29510385609299,-0.155967616730013,0.507185760030281,0.626733842287565,0.871240062389489
"NODE_10013_length_1732_cov_53.299578_g6649_i0.p1",6.26044304058365,0.21191071929228,0.714805570884327,0.515759589573791,0.810728755232911
"NODE_10014_length_1732_cov_40.661844_g6650_i0.p1",55.4034283943601,0.283283027080132,0.422473451240796,0.353665338462081,0.68853021887643
"NODE_10015_length_1732_cov_38.742616_g4088_i1.p1",55.6564136243093,0.690422783551815,0.497356856584178,0.0447597302700947,0.240863374482034
"NODE_10016_length_1732_cov_30.787221_g6651_i0.p1",41.2522011078381,-0.465185395409383,0.442061804909885,0.142171661332657,0.450726967708307
"NODE_10017_length_1732_cov_29.587703_g6652_i0.p2",11.9051702034694,0.0874318001805149,0.573536704515657,0.785877359483701,0.938921991045706
"NODE_10018_length_1732_cov_20.717902_g6653_i0.p1",14.3564178854717,-0.622133077019932,0.678122922997216,0.0978441786850748,0.373078545740673
"NODE_10019_length_1732_cov_15.544907_g6654_i0.p1",20.6958650207899,-0.159787976782053,0.485191167603001,0.615010806177783,0.865174444907572
"NODE_1001_length_4088_cov_9.859776_g691_i0.p1",21.5374622404502,0.165587045630222,0.692924146188528,0.607190983061078,0.860580495262593
"NODE_10020_length_1732_cov_13.735986_g376_i19.p1",15.1884369800676,-0.0515066940191846,0.451778660795994,0.867828464400793,0.964948831603646
"NODE_10021_length_1732_cov_9.789030_g6655_i0.p1",12.5079275191277,-0.95127016396696,0.837526076507498,0.029312090327891,0.185642109327086
"NODE_10022_length_1732_cov_7.125377_g6609_i1.p1",5.88451789657308,0.271804524999415,0.701946243902572,0.415483408812661,0.739370060806451
"NODE_10023_length_1732_cov_4.029536_g6656_i0.p1",5.11829987532966,-2.20679564353077,1.76773339603491,0.00389126270830516,0.0474646935236241
"NODE_10024_length_1731_cov_1123.558504_g6199_i1.p3",219.775815677568,0.0782572831743053,0.426697830521742,0.796475654046991,0.9424754814269
"NODE_10025_length_1731_cov_595.012063_g2890_i1.p1",684.078591067038,-0.163359213459129,0.509768714350441,0.611106261884493,0.862358453475883
"NODE_10027_length_1731_cov_87.660434_g6453_i2.p1",78.0294721458376,0.293635555931989,0.383843968514147,0.313455149570674,0.652760551702726
"NODE_10028_length_1731_cov_80.848010_g6658_i0.p1",48.7675167358606,2.96296750659176,0.57276349844616,5.45720837268192e-09,5.9415682545635e-07
"NODE_10029_length_1731_cov_73.332328_g6659_i0.p1",70.0156530248123,-1.02135466277898,1.09280718683795,0.0331088057465166,0.200870097701286
"NODE_1002_length_4085_cov_219.038136_g665_i1.p1",512.249135714426,-0.414147239203936,0.532051505036583,0.219668705912706,0.554641747898168
"NODE_10030_length_1731_cov_58.247286_g6660_i0.p2",4.20863016731919,-0.259572685571943,0.636589421500903,0.435695470448382,0.755659331558913
"NODE_10031_length_1731_cov_53.437877_g6510_i1.p1",38.5548059402297,0.192268779496964,0.450959403642171,0.537130230233191,0.823101589126935
"NODE_10032_length_1731_cov_40.448130_g5975_i2.p1",41.5536389381743,-0.0271842973762958,0.39274057850989,0.92592311693265,0.982424120243297
"NODE_10033_length_1731_cov_29.390832_g6661_i0.p1",39.0708275897734,-0.179060841332681,0.352804079786182,0.517690723632253,0.81151962531039
"NODE_10035_length_1731_cov_12.430036_g6662_i0.p2",8.04907826870443,-0.335085473828632,0.704900465475669,0.327254059478171,0.666050246784533
"NODE_10036_length_1731_cov_11.042220_g6663_i0.p1",4.16142438607127,0.132068481194828,0.711814889043037,0.677911498068795,0.895283027511657
"NODE_10037_length_1731_cov_7.886007_g6159_i1.p1",2.55572186007458,-0.297664168745839,0.950829543082645,0.363340524267406,0.696061090226033
"NODE_10038_length_1731_cov_7.559710_g6664_i0.p1",5.85351675332189,0.405934043220734,0.640596476630092,0.244230928040139,0.58275206819785
"NODE_10040_length_1731_cov_6.875754_g6665_i0.p2",3.77134467020632,0.0933428564567105,0.645913038243418,0.770107921117584,0.932791530616632
