"ko_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Bac_rhodopsin",34.4380598120356,-0.231825438031367,0.263761779979812,0.292730578466677,0.461420930417899
"K00001",12.3654140111877,0.217236282273998,0.350273814890579,0.395064685434472,0.56512671390883
"K00002",179.205899296865,0.00714539758950519,0.155138067160517,0.960454013442482,0.981975567287106
"K00003",85.8340993979553,0.454866136869094,0.187291364571946,0.00785022991882235,0.0266731549046113
"K00006",683.442306516214,-0.176843193528635,0.178850290296828,0.277916247343516,0.446711358116266
"K00010",157.642068844886,0.131854614168335,0.149729636616431,0.343682433632855,0.514108493846695
"K00011",89.7165011855896,0.517361934603425,0.20371070807361,0.00481500113392947,0.0176159814159443
"K00012",515.227230190332,0.420040513641056,0.125888501924884,0.000509872627297602,0.00256266942094892
"K00018",41.5742895368406,-0.482334736563032,0.254650923365974,0.0260521613290244,0.0718639372077321
"K00019",98.0498992520841,-1.03236740587313,0.18654966068661,2.34005899261827e-09,3.55370249165721e-08
"K00020",65.0087866133839,0.456784794958551,0.220521879610013,0.0190575645334531,0.0555462564974372
"K00021",481.596781099144,-0.358840370639658,0.20288635523554,0.0484867518651362,0.117259342267455
"K00024",559.657688376375,0.0189489326352558,0.170317040486134,0.903630299903814,0.954069668749678
"K00026",5443.08283620536,0.500754820467142,0.0859262350821776,2.84485859737415e-09,4.22935644809624e-08
"K00028",96.9437959508848,0.0259211353691158,0.171152900022645,0.868998757233647,0.934030374023075
"K00029",96.9437959508848,0.0259211353691158,0.171152900022645,0.868998757233647,0.934030374023075
"K00030",8.9616075442871,0.0710123765390801,0.375499993210409,0.782821473768767,0.876486587799096
"K00031",336.323475114829,-0.434159944800507,0.147575414048723,0.00185440406607538,0.00790453725147021
"K00033",52.3462526035935,0.170851344824857,0.223744698350547,0.382624596531756,0.553681835896534
"K00034",26.5690248896252,-8.83020118508567,1.2121461040268,2.32555858659818e-14,6.44012531465129e-13
"K00036",93.048758733741,-0.0360949731973835,0.178285620569502,0.824528628894946,0.906468033375165
"K00039",7.93044494052586,-0.0460910020887351,0.386443842943106,0.858288029634151,0.927184369586226
"K00045",61.9537341536682,-0.0322213556101209,0.212065055336982,0.863810798554207,0.930578782983518
"K00046",11.4440312287182,-0.219378752502262,0.364747318341882,0.396158964211367,0.56519599988178
"K00049",43.0390210198684,0.271805944039668,0.235424997525167,0.18166080136092,0.325178206745339
"K00052",108.217759465188,1.56623272916056,0.214835442482624,9.52358526851377e-16,2.92401672338354e-14
"K00053",129.659071813209,0.332183489412072,0.169135183731539,0.0335354327292745,0.0875475221650869
"K00058",734.67079351049,0.821036238802984,0.116329257460363,2.99297526760524e-13,7.3301943403719e-12
"K00059",296.368513814377,0.369055050223463,0.145633057293956,0.00729786090559836,0.0250170199490455
"K00064",94.5657985809825,-0.0966514857907677,0.189609177976594,0.572795065729777,0.722612297810918
"K00065",16.0510375498104,-0.258950469864314,0.324377660126441,0.296931641570865,0.466135370631995
"K00074",64.599924710427,0.385672758491387,0.216704746441193,0.0442695454061607,0.109052362724362
"K00077",18.9285420868167,0.0782567829570845,0.304154255640255,0.743706567547874,0.848083255422417
"K00078",875.974161800655,0.940615533855699,0.129324984222035,4.0226332613008e-14,1.09960626633106e-12
"K00079",123.555924267294,0.432400650611371,0.184634393541199,0.0104942312041024,0.0340720747983002
"K00083",10.071504838554,0.259942518562988,0.373344329614333,0.319211903664908,0.491457338805978
"K00088",767.734606529401,0.273642315545214,0.113933544932743,0.0125018854575337,0.0394713030428989
"K00099",83.1102441857625,-0.387499479887756,0.205210984887278,0.0349401564175993,0.09021416376683
"K00101",23.4032913618539,-0.356368569780819,0.309150403793114,0.143304662726797,0.276170611988991
"K00102",8.12950427426814,0.010909960696344,0.391625975630602,0.966280815547702,0.984774860462544
"K00103",30.5655042088497,-0.513337309568704,0.316267669729032,0.0390723303487316,0.0986479258490116
"K00106",126.488201029112,0.130043005151658,0.160013790001199,0.379089734357567,0.549505030609994
"K00107",447.628774746516,-2.08099901336548,0.161387277829793,2.08734563792355e-42,4.91337970437892e-40
"K00108",37.1047444783845,-0.402513775628134,0.240874582971209,0.0526115626814641,0.125426275502601
"K00114",27.6109768453271,-3.30329082868765,0.55221293059213,2.91383881806268e-11,5.79621364888806e-10
"K00116",9.24754484002946,-2.80953666130833,0.980724430738415,3.04579915497994e-06,2.75161002551173e-05
"K00118",125.812280174738,-1.03270719508541,0.282952558284023,1.57773412093807e-05,0.000122209496716903
"K00121",283.166439177111,0.442913441412464,0.143647928741699,0.00114703530586768,0.00515922355728382
"K00128",689.028935612718,-0.734531374908875,0.159189782322488,9.12872826104267e-07,9.14383490355503e-06
"K00130",33.0666447418083,-0.0303935910912678,0.262768853618487,0.88989785058626,0.944227709484167
"K00134",3397.45084248557,0.74340537525176,0.108140985891604,1.44915535162235e-12,3.30111356173329e-11
"K00135",41.9740811947893,-0.242810602650746,0.240038157487341,0.239277243004421,0.401989563286968
"K00138",23.8805656431244,-3.98117273322346,0.573182753136881,8.49056196982276e-14,2.24840694163369e-12
"K00142",57.2179596389894,-0.622774962659386,0.228244083659345,0.0019635998588314,0.00830316626932999
"K00145",57.3521633618934,0.0675788213503223,0.220485718151233,0.727043455031148,0.836562612441336
"K00147",55.2449657788457,0.377661149569647,0.236433474180047,0.0650529355249019,0.148267502861221
"K00157",26.7999257664471,-0.100626376069746,0.268275532081848,0.651161344554769,0.778087005597593
"K00161",286.732596396835,0.648376632523871,0.146821130004628,3.14007297956284e-06,2.82473231728402e-05
"K00162",93.5464410987332,0.806196758834041,0.199272885235768,8.96967035877968e-06,7.280554273975e-05
"K00164",472.00828876537,0.0392796108224342,0.13552224661899,0.75768359506594,0.857224403816926
"K00166",392.973493386159,0.279136066622197,0.133711371909877,0.0276207314632038,0.0750186148779451
"K00167",115.184097261954,0.283027396902872,0.179002879430528,0.0835603405698626,0.180819797239279
"K00208",129.256222774821,1.38337213059746,0.224912140802473,9.13604472577663e-12,1.92584186582665e-10
"K00211",11.0555991070908,-0.11293406606734,0.347994548268482,0.655990958040708,0.781618022839843
"K00213",146.327326769289,-0.526193130900916,0.223052342492874,0.00757412348712151,0.0259011793502291
"K00215",26.9749289704855,0.287088387227527,0.288761373346091,0.219052161032007,0.375758707001058
"K00218",674.270583077725,-0.746699855427344,0.12392687561265,3.84663410627101e-10,6.62527996271149e-09
"K00219",29.2182743659134,0.0234058813612161,0.259945823839465,0.91449650011503,0.959571000587097
"K00222",61.3514690131933,-0.108059672090424,0.246402633463331,0.607096629383738,0.744857610329959
"K00225",51.41709138863,0.116681301029664,0.233249390661811,0.563433068072897,0.717327496822375
"K00226",45.9321039689312,0.0700905818553307,0.222965860814509,0.71963440634277,0.831494676758744
"K00227",805.711428750275,-0.51956705946017,0.199663893715304,0.00401638870342988,0.0151805878112689
"K00228",373.082216449622,-0.442314622895938,0.168701566567093,0.00476219703449425,0.0174394371954642
"K00231",40.3392888691855,-0.196087579063103,0.238701890539629,0.339784541841707,0.510521973182759
"K00232",408.335817715978,-1.16309020183937,0.209387064058029,1.13741364194454e-09,1.81857418902604e-08
"K00234",1107.75331729779,0.333610935200473,0.117225280807688,0.00314057000076069,0.0122641429430627
"K00235",706.807083277239,0.200482538353007,0.10833083975851,0.0529856218480956,0.126123640320439
"K00236",1044.01784401997,0.432030880494011,0.107542729939144,3.50640193055062e-05,0.000246787790361179
"K00237",36.6105461161701,-3.57406850704149,0.352828717208549,2.78974751696767e-25,2.07371232094597e-23
"K00248",399.561666479716,-0.349992263117782,0.176191298736661,0.0306601928318141,0.081293640192989
"K00249",71.8153027350836,-0.676367033314061,0.208456485949667,0.000314053858039036,0.0016907829688836
"K00252",382.46345981954,0.377530145899824,0.127923449897506,0.00206241859702656,0.00864339030227648
"K00253",282.335370459804,-0.72176175357495,0.226128316798792,0.000315815143304011,0.00169810756621712
"K00255",3655.69710291483,-0.41094547018345,0.145104540763366,0.00276877933114797,0.0110598509405386
"K00264",802.819491459088,-0.26930202886292,0.106733874662977,0.00902471319780514,0.0298732107961722
"K00266",138.324950585349,0.242704152008246,0.167951153914134,0.116465618074034,0.23599465508354
"K00274",26.3405189838268,0.556572767735448,0.313332492841432,0.0249313583385942,0.0690419380919109
"K00275",38.7587462756447,0.194449345736341,0.240469345238267,0.346422965184345,0.516283539741847
"K00276",643.963840591766,-0.319855215951755,0.12153634573494,0.00610562491692509,0.0215579439775097
