"row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"K00001",34.3237530150154,0.0826310018024824,0.672284118635529,0.122910834142848,0.902177706276119,0.948563892366322
"K00002",42.8430656117049,-0.736635475858332,0.434762830926126,-1.69433866802542,0.0902009467371034,0.208725412881762
"K00003",25.696131181148,-1.71814478776726,0.550571860000277,-3.12065492734481,0.00180449349599782,0.00877979421673422
"K00006",69.9944452900478,0.892517047904513,0.393973616793697,2.2654233934956,0.0234867101225265,0.0750617168355264
"K00012",91.9275478715554,0.0306886854104487,0.355286400183149,0.0863773153000758,0.931166479290221,0.962546817463712
"K00020",71.8679411443684,-0.0327183447328617,0.426544067764027,-0.0767056611626872,0.938857700855924,0.966195182410315
"K00021",45.3318657505256,0.928806197138772,0.447198539898343,2.07694371575969,0.0378067543274141,0.110789886512941
"K00022",39.2180528598958,1.41436540586136,0.405664921815477,3.48653612822039,0.000489319286049417,0.00288882641261811
"K00026",45.4315616532267,0.371186372887584,0.570620909257879,0.650495568713615,0.515372163182528,0.68236349092759
"K00029",29.7586595324308,0.481439300367433,0.42098520418953,1.14360147476985,0.252788949792405,0.428047093834309
"K00031",6.84789519118177,-0.553611573983179,1.36206846157635,-0.406449154062692,0.684412609410655,0.813344402963787
"K00033",175.29827004716,1.75991271298446,0.521605227060394,3.37403197223078,0.000740757634861995,0.00414765485234236
"K00036",112.845452592997,-0.0480611507672057,0.431285752252585,-0.111436908166302,0.911269893827315,0.951388694184493
"K00040",31.5707656355955,2.01007288152001,0.919493899642722,2.18606440162468,0.0288108939563213,0.0889544231342874
"K00045",31.5707656355955,2.01007288152001,0.919493899642722,2.18606440162468,0.0288108939563213,0.0889544231342874
"K00053",116.168007716356,-4.80255730024288,0.528154248061792,-9.09309603750645,9.62581605749998e-20,1.35820264571325e-17
"K00058",35.2813493359694,-4.39302220427093,0.701460210061559,-6.26268196151197,3.78411905027005e-10,7.57360564529225e-09
"K00059",55.1897063047348,1.85836772615453,0.517021324647809,3.59437345726587,0.00032517313908903,0.00204133002721941
"K00066",7.70205281692316,-3.68404237758768,1.24627819052856,-2.95603534233815,0.00311621380605987,0.014160958712884
"K00077",3.96531072347672,0.337957652980414,1.27696180500168,0.264657604993885,0.791273239475785,0.890340144258638
"K00078",3.70985624774204,-0.444849624095637,1.36147443884376,-0.326741076735477,0.743863729172077,0.856110702986786
"K00088",98.4245739788389,-4.08651721708841,0.517497574939607,-7.89668863195216,2.86410669712132e-15,1.34708484987939e-13
"K00099",105.133955665221,-0.942516499506566,0.906630090485744,-1.03958219498494,0.298534052541557,0.480583625939688
"K00101",6.33078715266697,0.327265957969226,0.808540175597107,0.404761529292642,0.685652809563838,0.813787067071543
"K00102",5.65165343418119,1.15014895827199,0.970708174628541,1.18485553983525,0.236074568690429,0.409718593385234
"K00106",70.9663445973008,0.513073565076613,0.434209900305414,1.18162567162961,0.237354262693068,0.41067671938678
"K00111",39.018708195865,1.03236835967613,0.386911527591377,2.66822848650411,0.00762523822076286,0.0299282646161235
"K00114",47.8173362748602,-3.27501959283747,1.23402842869353,-2.65392556337195,0.00795613756288263,0.0310542464764243
"K00118",7.5071127823359,0.275950997227286,0.751712868205055,0.367096279575743,0.713547202335209,0.832662187390928
"K00121",144.242029852131,1.41674353712136,0.301191619542439,4.70379467819734,2.55370069464632e-06,2.65924109235864e-05
"K00122",33.3344164019328,2.17440598629534,0.557470559439438,3.90048577360176,9.5999867583586e-05,0.000714806401902057
"K00123",14.360953007524,-0.944047216143826,0.955001248873292,-0.988529823660032,0.32289323578708,0.505662991892975
"K00128",14.5759668915869,-1.58327866626743,1.09004684294333,-1.45248681422927,0.146366292892961,0.295877993226315
"K00130",12.7621275657085,0.522753498088597,0.722905391747401,0.723128509008629,0.469600935627034,0.645815711666418
"K00134",1549.17729178142,1.22436807722353,0.763258964773931,1.60413193127207,0.108684974773978,0.24036755392803
"K00135",9.99498723900391,0.486406776129892,0.657614987664673,0.739652813962199,0.459510686436129,0.637845133852807
"K00138",15.8361987435615,-2.41275560628145,1.12271098053604,-2.14904427596271,0.0316308903442105,0.0964998622176887
"K00142",11.3502281616589,-2.49319952637159,0.994311000139819,-2.50746449151322,0.0121600798623149,0.0443854246932151
"K00143",58.8149150163726,0.791103087552319,0.596548961732456,1.32613270376811,0.18479574521107,0.346690746167543
"K00145",10.9807493222549,0.337328622879429,0.647663157246677,0.520839604824009,0.602478510900193,0.754635755774675
"K00161",91.2522829605746,0.518895492170159,0.44010037330176,1.1790389730353,0.238382657297689,0.411876724429046
"K00162",71.8800784797646,-0.00592964134098756,0.364736865210384,-0.0162573128920415,0.987029112413895,0.992303582198793
"K00163",7.45216462392034,-2.293406028266,1.13008098123189,-2.02941741906495,0.0424157923847195,0.120027771220551
"K00164",167.474701003128,1.00985973273185,0.281321835051679,3.58969552628696,0.000331064427962301,0.00207153839403462
"K00208",40.1969749207492,2.22598661700807,0.540172420046799,4.12088165629637,3.77425271966898e-05,0.000312374205236564
"K00211",15.8775971506598,0.110115928337975,0.51672194667223,0.213104802393509,0.831245218912852,0.911688304614095
"K00213",8.75340930414366,-0.235447814782939,0.85433806372946,-0.275590922117099,0.782862282857138,0.883341608245839
"K00215",18.2092543018629,-2.3499192939575,0.895896980897605,-2.62297936488534,0.0087164551636729,0.033512038790034
"K00218",357.449650106063,-0.275543954747221,0.89403716531226,-0.308201901932099,0.757928705330065,0.86489074259662
"K00219",11.17268779944,0.883439558163345,1.10812228478785,0.797240133414046,0.425311581739605,0.608944334687552
"K00225",5.60849944069008,0.220278715645842,0.89567474868018,0.245936056554495,0.805731731752753,0.898015381914009
"K00226",9.68732252006578,-0.829716360115047,0.778331730813552,-1.0660189316036,0.28641508402013,0.465589497180188
"K00227",11.7892855947913,-0.268908966660532,0.716068524065611,-0.375535242261106,0.707262441497379,0.827828539985734
"K00228",97.1460020649304,-1.8056574703677,0.92940201259036,-1.94281639797089,0.0520383459045478,0.138870712349157
"K00231",33.3138702267842,-0.842181970432952,0.87239858246625,-0.965363753861365,0.334362649481856,0.517592647744267
"K00232",84.0647723730731,0.0338587940707956,0.393912816289018,0.085955045560013,0.931502153353352,0.962546817463712
"K00234",43.2449657306391,0.744398956305044,0.391653831475055,1.90065536573834,0.0573471684484584,0.149430941238734
"K00235",45.1860382812984,1.44413633049021,0.400069486008609,3.6097137647212,0.00030653507236284,0.00194829273470255
"K00236",50.3673797661769,2.34715330988873,0.537320678392764,4.36825419953974,1.25243669332853e-05,0.000113281293223498
"K00239",9.33620389533317,-1.77924180116737,1.11858146874592,-1.59062334830394,0.111694366703389,0.245086761971473
"K00248",178.482876645827,2.06798777065468,0.479827828246582,4.30985376194551,1.63362537280861e-05,0.00014406533756456
"K00249",71.5908000148881,-1.10402274945495,1.02839807539497,-1.07353638233029,0.283030523890025,0.461683317004423
"K00253",51.5446293860055,0.642798504650281,0.620556188032733,1.03584255067709,0.300275602869887,0.481738346389325
"K00254",20.6320954738397,1.71766942840753,0.53737457601204,3.19640992537214,0.00139149265395431,0.00716567932383039
"K00262",84.0477172472952,1.13128468755757,0.389300199919861,2.90594427588388,0.00366146648735651,0.0164532777505097
"K00264",130.308253719144,-0.869144053773735,0.349239572327261,-2.48867574765922,0.0128219847043103,0.0463892831225173
"K00265",11.445701419823,-3.67558156119397,1.23453030951648,-2.97731172160007,0.00290788187242787,0.0133431587707178
"K00266",39.6316254157467,-1.08153243408183,0.430835191597813,-2.51031590541806,0.0120623198438574,0.0440930914499553
"K00273",79.3494737908917,-0.314233113175217,0.424599245172782,-0.740069881771331,0.45925759266487,0.637807542569027
"K00274",1293.77384701257,0.984813021871653,0.336923296875148,2.92295911563691,0.00346722039587261,0.015655193531444
"K00275",4.74205946144458,-0.307242051387959,1.05764823945657,-0.290495497393182,0.7714371949063,0.873593805788755
"K00280",13.1724959675859,-0.76133746520675,0.636936995233631,-1.19531047953572,0.231965746878357,0.403829326150971
"K00281",112.241580971666,-0.151923287104469,0.428732863496261,-0.354354191245229,0.7230734601924,0.839717409326318
"K00284",160.757755489091,-3.41311050736406,0.448448963518166,-7.61092294781455,2.72145448757633e-14,1.11303544404933e-12
"K00285",101.905789614796,0.914414354574448,0.430928816872938,2.12196149055418,0.0338409720151339,0.101379217650433
"K00286",35.9710210883423,0.637678135622728,0.420084522826327,1.51797579052052,0.129020501840976,0.269900560559847
"K00294",86.9279330915133,0.212668433513162,0.364014634227263,0.58423044986809,0.559065277690343,0.722381965953364
"K00295",7.39157697209218,-4.26370712646402,1.29592693047638,-3.29008297165081,0.00100157844350408,0.00542532671030714
"K00297",28.3019270133657,-0.632448670371056,0.520466312741424,-1.21515774390814,0.2243059334562,0.396362770327737
"K00308",7.43448979345181,0.124212714387835,0.767984276932741,0.161738616425755,0.871511693376129,0.930535754335012
"K00311",86.0829999790821,1.77800757277304,0.400313326698954,4.44153979942353,8.93174223694171e-06,8.37387926666097e-05
"K00318",52.7210333693039,1.80562699177052,0.513583239973679,3.51574360538528,0.00043852425172963,0.0026386256681898
"K00322",11.1331311490727,-1.92166597891234,0.792870698208017,-2.42368141899497,0.0153640770836748,0.0531898250614935
"K00323",302.427979667914,1.34268901368066,0.68339630627258,1.9647296910398,0.0494455315744695,0.133911026970396
"K00326",183.735912452297,0.338327819585103,0.29468125544428,1.14811449094385,0.250921302774752,0.425796702603939
"K00327",8.4052193794461,0.992004156206225,0.89170754980283,1.1124770183067,0.265933105994731,0.441968919385825
"K00336",98.9121433604995,2.30334591007853,0.403238170103044,5.71212271271325,1.11575582668096e-08,1.7992359673678e-07
"K00343",12.5694485777816,-0.980458919862725,1.19447400578127,-0.820829013538423,0.411743669823036,0.595561576750696
"K00344",128.634581033679,1.65831179910447,0.836372232763787,1.98274372838107,0.0473960624313796,0.130744563227129
"K00357",3.52196914612263,-3.22936121231576,1.41289595492494,-2.2856327113537,0.0222757548092955,0.0716607078869836
"K00362",25.3172412079984,-3.24295757245596,1.20547290331225,-2.69019532794587,0.00714102079858531,0.0286460529329646
"K00366",19.145413095134,-2.235494676889,0.777736018476821,-2.87436176772058,0.00404844945060454,0.0179916918891433
"K00381",8.69203579007694,0.257243857980448,1.09563675944186,0.234789364051178,0.814372223277251,0.903009200034736
"K00382",470.254423729723,1.73016190304438,0.533953427687907,3.24028616228989,0.00119409797631581,0.00629858783021164
"K00387",261.471039208359,1.90952944148944,0.344153852388026,5.54847614879083,2.88170187114692e-08,4.44380474337519e-07
"K00390",181.456984357694,-1.25678203715484,0.418244769352918,-3.0048960064683,0.00265671666899166,0.0123107626270845
"K00392",67.8753983144097,-0.256690538562074,0.453952556705618,-0.565456752628302,0.571763132148728,0.732085099330178
"K00411",196.803538679607,1.19322709058859,0.373818437513257,3.19199635664379,0.00141293114901171,0.00726282641623139
"K00413",65.1392028470147,0.858389311735083,0.370801654873928,2.31495544977256,0.020615370281426,0.0672561559932766
"K00417",50.8401147910957,0.353140126995038,0.512376264776527,0.689220307949003,0.490684638942653,0.661591997657032
"K00428",393.936752664498,1.09172073094407,0.401663532734344,2.71799813020646,0.00656782092911684,0.0265535682836214
"K00432",35.5984799799274,1.50457114834109,0.4562012647198,3.29804247532106,0.000973614052203304,0.00532468770410412
"K00433",33.2259367556305,0.120532391396615,0.521291128209114,0.23121895784166,0.817144702785169,0.904660338784259
"K00434",24.2832158671594,3.66004274759172,0.581976799669216,6.28898394175166,3.19550519467503e-10,6.44122547098068e-09
"K00459",29.9377547016457,1.84072686836719,0.643707547233473,2.85957012043476,0.00424215622179117,0.0185357581301085
"K00461",15.8085980204103,-0.0132817523986113,0.647917147006908,-0.0204991524918999,0.983645188148757,0.990312779506169
"K00472",269.633937602325,0.476308624794688,0.352242468142215,1.35221805396385,0.176305569859395,0.334831005806319
"K00476",8.57487728124498,-0.396067311084867,0.79138153924792,-0.500475802684587,0.616740090057921,0.764356844156105
"K00480",4.11052953046472,2.20100826870317,1.24516097431232,1.76764957632787,0.0771195045171196,0.185533880432491
"K00485",13.4639697985915,0.00501571358965814,0.831208830725498,0.00603424001797516,0.995185402271727,0.996537902865593
"K00486",71.786231510206,0.847900530579545,0.515109238555915,1.64605964543869,0.0997514796616687,0.226103353899782
"K00500",5.0923089784891,0.858152108753498,1.10266799480901,0.778250672725957,0.43642124907712,0.619904270353525
"K00502",3.16072108355382,1.06835227190838,2.00422692067044,0.533049556859063,0.593999275975858,0.748661013352914
"K00505",4.54823603164496,0.804062640645155,1.06536833925335,0.754727366132048,0.450412582937055,0.633000153908551
"K00507",15.5548418208665,0.883476116220799,0.926347141316562,0.953720346095274,0.340225218400467,0.524311153258594
"K00515",7.81065383144392,0.448912841303686,0.80523990759916,0.557489559406127,0.577192990497169,0.736697702027594
"K00521",31.6728388583061,1.19411859971669,0.740759192148956,1.6120199551659,0.106957597406481,0.237104744604155
"K00525",10.2986298304372,-1.10398402524066,1.13272483141809,-0.974626841947618,0.329745394001318,0.512452501982816
"K00545",65.3424153933176,0.760320625680099,0.56178564542761,1.35339988101934,0.175927915450022,0.334831005806319
"K00547",115.542499297224,0.866257492338278,0.420094109334418,2.0620557943808,0.0392024243256935,0.113233614582505
"K00548",261.889034906139,-2.37314706817666,0.460140944445098,-5.15743512248954,2.50355552732013e-07,3.18244761175558e-06
"K00554",31.133855811024,-1.73866919553628,1.01871831891432,-1.70672222463735,0.0878736943268059,0.205963094177945
"K00555",20.2272610870236,-3.77358052561429,0.928836025887466,-4.06269828090355,4.8508712491387e-05,0.000385610103241392
"K00558",42.7442375334892,-0.181618162544127,0.469769870772782,-0.38661092131209,0.699044271473867,0.822302181783765
"K00559",33.1325671063358,0.394224164416376,0.545033157706281,0.723303085036936,0.469493697865334,0.645815711666418
"K00560",16.4279586034396,1.67925398336419,0.778556650401553,2.15688091868214,0.0310149440507578,0.0947231299905178
"K00565",131.863828542565,-0.567709799753624,0.359685872095778,-1.57834889773612,0.114485478208827,0.248330529981022
"K00569",14.9071435276244,0.941284369548309,0.6654112967867,1.41459030541533,0.157188652882455,0.310747372194466
"K00574",62.2926588668305,0.707983795149749,0.857099382965443,0.826022990123065,0.408791050447556,0.593419930227882
"K00586",19.227282710432,-5.45026947030684,1.12889824963618,-4.82795457612174,1.37942546552517e-06,1.53257427705198e-05
"K00587",28.0600109086132,-0.313138105799336,0.499797068768904,-0.626530496808744,0.530967040137746,0.696601109841339
"K00588",23.7625807359281,0.667194542669284,0.553398648797296,1.20563095721195,0.227959817221375,0.399700991735424
"K00589",36.3943941536343,-1.63564134796768,0.508343790656788,-3.21758891921235,0.00129272949673312,0.00669372961427682
"K00600",116.66584898283,-0.614805728178838,0.365376914747225,-1.6826616662527,0.0924406065907746,0.212605861287014
"K00602",67.8231286628414,-3.69104043511855,0.464667742146382,-7.94339718541466,1.96717758452909e-15,9.57133645438119e-14
"K00604",15.6039594341037,-1.38686190872739,0.745810458956324,-1.8595366853237,0.0629511043366772,0.159167031544001
"K00605",41.1017155161685,-0.0917057329209367,0.501062958649226,-0.18302237540799,0.854780462111299,0.922091155993152
"K00606",14.9986226098701,-2.26388776104093,0.720805491037123,-3.14077485423087,0.00168501514157136,0.00835696437524494
"K00608",7.60170420764913,-5.18716593138262,1.49092789744271,-3.47915277477859,0.000503001741691328,0.00295108298347802
"K00609",8.98349425261488,-4.49499907742972,1.19497162193699,-3.76159483197062,0.00016883338501168,0.00117932626857169
"K00611",94.5848472750148,-0.899057707722644,0.442775104651268,-2.03050645413035,0.0423050857921292,0.120027771220551
"K00615",860.298695239378,0.900074170607794,0.760721710011969,1.18318454536237,0.236736016566838,0.409990335107419
"K00616",97.2919032177511,2.21552869632617,0.459576168063952,4.82080849766315,1.42977562226738e-06,1.56997151985936e-05
"K00624",40.2971241248221,-0.419784776574027,0.487893269246717,-0.860402885291191,0.389566995903824,0.575580137403452
"K00626",25.19372535722,-0.960041801260919,1.04301204433659,-0.920451308758907,0.357336966598492,0.543973010010862
"K00627",423.416613301322,1.19957218881232,0.337432037538543,3.55500383888504,0.000377973570832698,0.00232891139058924
"K00630",13.7853218746778,0.159167640707306,0.943184850249926,0.168755510295918,0.865988953964827,0.927831138740461
"K00632",4.81014226998313,-0.289411570628248,1.41175551119734,-0.205001197681029,0.837571189284304,0.914715904086805
"K00640",34.2250213832544,0.891937241226511,0.41694294212035,2.1392309381485,0.0324169697272287,0.0983663317959565
"K00641",13.7759861524151,-2.63513856534769,0.7608190600096,-3.46355487639129,0.000533087846696787,0.0030954195542764
"K00643",9.70709078060009,-2.55882862935429,1.20057766319242,-2.13133119814189,0.0330618665956252,0.0998935626690088
"K00645",53.2200364906913,1.96623913086987,0.650923528131318,3.02069144207243,0.00252198220760496,0.0117442801812891
"K00647",6.41202586351461,-5.03995447875679,1.80275908543502,-2.7956894071293,0.00517891450807166,0.0217160427069513
"K00648",37.5192332250128,1.97668539575496,0.49283284918668,4.01086372188273,6.04970238540337e-05,0.000466455194852686
"K00654",114.592251523518,0.64841793875666,0.331176484402685,1.95792264636832,0.0502390901127728,0.135041140953746
"K00655",75.5842389426349,-0.12347279366689,0.803842787614267,-0.153603161674618,0.87792264387204,0.933144143505423
"K00656",27.1361176647038,4.2977833319698,0.606680335586656,7.08409862636122,1.39952213298181e-12,4.11401193674444e-11
"K00657",11.1161364960298,0.291664501555045,0.721884288934761,0.404032205750642,0.686189036610192,0.813787067071543
"K00658",151.905543325978,0.604917116899801,0.335178145452838,1.80476300470765,0.0711117758505776,0.17374669389639
"K00669",3.82453339717252,-0.727380834164789,1.4029386501015,-0.51846945275345,0.604130767813821,0.755699036689097
"K00671",12.1953389319658,-1.24051736728038,0.800898888527583,-1.54890634142471,0.121404236312199,0.258373118305449
"K00675",3.05929237827569,1.16998401836021,1.29340022140332,0.904580035629496,0.365687915881037,0.550010097943463
"K00679",26.5280350000679,1.85808920889569,0.607969838130456,3.05621939175375,0.00224147179129684,0.0105248475791009
"K00681",138.74072947945,1.88722737180307,0.397769192054929,4.74452876064484,2.08992285617751e-06,2.22557067929544e-05
"K00683",31.0107940605592,0.889742323104927,0.510146286999233,1.7440925196938,0.0811429582149241,0.192930535267457
"K00685",10.9163602633822,2.283264400855,0.925917739148394,2.4659473561388,0.0136651416366891,0.0486585531157027
"K00699",6.90519827936739,1.55086383717526,0.808212997575641,1.91888009946303,0.054999509703526,0.144514540394181
"K00721",6.63226514505685,0.268888352801558,0.840325386793658,0.319981232302796,0.748982557656373,0.858500722057792
"K00726",36.7230717029166,-0.467797512314777,0.521706241760205,-0.896668421555504,0.369895875882426,0.553764542037244
"K00729",34.0407153526068,1.63626409857089,0.44191611710883,3.70265766561288,0.000213352686577632,0.00144273232447508
"K00731",215.65439993565,0.873386696654602,0.353872808767722,2.46808083304271,0.0135839640959002,0.0485854837498484
"K00736",16.2908823837405,0.264548070889249,0.524457590392382,0.504422236870141,0.613964695037196,0.762591711881588
"K00738",36.788737018011,-0.56456938036885,0.458410806062132,-1.23157956335857,0.218106178915224,0.389123447340385
"K00746",21.7625902259403,0.126057512035928,0.514660924652709,0.244933131694408,0.806508207499443,0.898083525663802
"K00750",16.5680233887165,0.394498248650639,0.534575653881305,0.737965236138928,0.460535574566887,0.638639504387104
"K00752",14.2078532139657,2.65071310597007,0.764165513741993,3.4687682946983,0.000522850176469126,0.00304223339792964
"K00759",15.2334878041916,0.833144076116394,0.834914560573922,0.99787944235119,0.318337821688855,0.499916156263745
"K00761",76.5178456115607,2.00875781982406,0.570999126558326,3.51797003951961,0.000434861456491138,0.00262779235592717
"K00762",39.8019807953478,-4.9670623213648,0.72080493143867,-6.89099381083718,5.54039495672645e-12,1.46003442323408e-10
"K00763",51.508119125376,0.598313481845098,0.445137827299275,1.34410837532088,0.178913344171483,0.338173782486219
"K00765",15.6692569962987,-3.67117911551368,1.46057518814233,-2.51351600747303,0.0119534353090231,0.0439422006468813
"K00766",50.2449995741299,-1.86489988477841,0.621528271667089,-3.00050692750677,0.00269530622661873,0.0124691051992099
"K00767",5.22613383946879,-1.67161686784788,1.1030082621395,-1.51550711379573,0.129644030175478,0.2706449884705
"K00773",14.682352680547,-7.17850446060344,1.55220090549944,-4.62472637090344,3.75093237886506e-06,3.7669505954296e-05
"K00784",237.45510869335,0.0682092326866684,0.389863580201069,0.174956667282156,0.861113682830936,0.927329023796434
"K00787",19.9758606580826,0.977828635993895,0.613834600918084,1.59298389913407,0.111163803076411,0.244317953490369
"K00789",140.280068289466,-0.38621909081947,0.330443380466771,-1.16879052100821,0.242488040372782,0.416241636211674
