"ko_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"K04409",65.0789821807751,-0.597624971460963,0.249792072730983,0.00521773317060676,0.0231806492326157
"K04411",188.037682109165,-0.353316710347246,0.306122698659731,0.136029616322985,0.267885255877117
"K04412",745.197037362877,-0.434817264507224,0.133390949880802,0.000538346405441952,0.00364094091258306
"K04415",352.317160813626,-0.384137681501902,0.210545248059142,0.0366988230158625,0.104632468587154
"K04419",1724.17015722158,-0.220765479138247,0.140698759574053,0.0897295586390949,0.201106876268249
"K04424",1326.69095996444,-0.106994292158232,0.17774300573415,0.501713958455379,0.657119068228508
"K04426",256.45621097862,-0.427570375870469,0.17476071211728,0.00705596648324582,0.0296599835855867
"K04427",1544.12491107196,-0.197468839339157,0.137694425125434,0.12193893654615,0.248653939150412
"K04429",108.706773000873,-0.3946100293513,0.338206610492411,0.113275618026401,0.236982644996212
"K04445",13.817585423661,0.401733004284753,0.434314450497584,0.111282380734291,0.234481171547212
"K04447",7.71673919692325,-0.537519770285122,0.433825184594852,0.0402189700859392,0.111985745119512
"K04456",95.426810455466,-0.293934196246082,0.19030575529752,0.0811335715371337,0.186525110645167
"K04457",378.552284126139,-0.213917613370072,0.150826112015501,0.121787334466653,0.248547610316183
"K04459",1791.60766773514,-0.00319365030437788,0.159421649096849,0.982493846773723,0.98942257629963
"K04460",482.511622878405,-0.241801146783685,0.157461468307245,0.0920012791600257,0.20436550810747
"K04461",369.204105052353,-0.196890011415041,0.156197115709036,0.167103321968668,0.309441423934569
"K04469",58.6950724077659,-0.20821236820535,0.244267339481373,0.307268412119523,0.472822513477024
"K04482",214.069043810637,1.36130264734066,0.403821612220475,1.95511588894375e-06,2.79190548941167e-05
"K04487",287.241835234863,0.143888404787515,0.153788102688662,0.306639610592696,0.472291147532295
"K04498",1951.88003541223,-0.354388033612015,0.158456398242106,0.0145350844704427,0.0520389342287052
"K04499",412.969014980507,0.660242404481921,0.163417884956253,1.76126935501618e-05,0.000190950634194596
"K04505",21.7287295409129,-0.326860093333515,0.295547286066836,0.158843061090097,0.29823351590094
"K04506",325.019957561907,-0.317769194306193,0.13060445421889,0.00926076582393179,0.0365703347108076
"K04507",264.858767939847,-0.0238467123183613,0.202982220747582,0.893164729468079,0.941020478355623
"K04508",170.51107249448,0.10205907984762,0.198330783582091,0.557879306202515,0.703046084821021
"K04512",298.109750127809,-0.256815863853119,0.29613626479125,0.266606869664816,0.427188353633423
"K04513",232.706791900335,-0.685428744020422,0.239090278561107,0.00106438625678489,0.00638631754070936
"K04515",638.523966623055,-0.743682662632604,0.340044506927734,0.0042053100365173,0.0196799059574096
"K04521",50.432505797955,0.217702477555531,0.22215011437578,0.252258622630836,0.410764070832157
"K04522",21.7287295409129,-0.326860093333515,0.295547286066836,0.158843061090097,0.29823351590094
"K04523",336.629305274501,0.338991333392254,0.193248295884938,0.0475350894306133,0.126384378403367
"K04532",2146.88197072024,0.803046200203449,0.183536650515536,2.79753112285372e-06,3.80982576349397e-05
"K04536",32.419755930179,-0.398076683152424,0.285855291921402,0.0819001378473554,0.18733953728196
"K04537",32.419755930179,-0.398076683152424,0.285855291921402,0.0819001378473554,0.18733953728196
"K04538",32.419755930179,-0.398076683152424,0.285855291921402,0.0819001378473554,0.18733953728196
"K04550",11.1179508245425,-0.438890040770439,0.414189027172213,0.0893631753049816,0.200465507259559
"K04551",4216.79598560364,-0.103909344584809,0.190417839279591,0.537557539652266,0.688699703407356
"K04554",376.848229547839,0.147450455958621,0.163296184134275,0.319650043456013,0.484124520361561
"K04556",64.3678627437133,-0.468859543717938,0.434327471863431,0.0682743113753493,0.164609265920886
"K04558",15.6704123946361,-0.467439889040514,0.377700684611273,0.0716333374291698,0.170812700606389
"K04560",205.355329921055,-0.169568145795668,0.213447545409092,0.357727676715896,0.521260328928877
"K04563",336.47629220611,0.185482227150117,0.144486117696137,0.163797182958165,0.305469522546607
"K04564",981.267228965482,0.115734188995436,0.191410291065304,0.494015157914819,0.650959071779136
"K04565",93.7958052674261,-0.704856861272811,0.287840732396783,0.00299193662120399,0.014873091458071
"K04567",1546.82246119212,0.752292999889687,0.182522253723669,9.84540556922963e-06,0.0001149704136332
"K04573",159.420937764569,-0.231991088558197,0.372977184797892,0.354136577703596,0.519054139402515
"K04575",16.2300034937952,-0.11859453900123,0.307455359250931,0.612680191679326,0.749787131824885
"K04608",546.609557716073,-0.404702415740772,0.311887193195282,0.0923698351365398,0.204559570355881
"K04611",29.3420109331453,-0.189326538257971,0.326751760267541,0.432763903077727,0.596183568793407
"K04612",75.3296355004269,-0.591622785948552,0.262878421794818,0.0075372831687407,0.0311589844125768
"K04615",20.8418046757617,-0.803293333545959,0.392742796552488,0.00336540050893523,0.0163621320463602
"K04638",18.8471172684683,0.21121980545653,0.325783878913613,0.381600699090828,0.545393278254492
"K04646",2971.05211897801,-0.15423699977031,0.156853724634001,0.281206422968121,0.443226017658363
"K04648",108.411312554063,0.0786629817782673,0.202375938279856,0.656815909079314,0.781797073964851
